ticker,CAT US Equity,CAT US Equity,CAT US Equity,CAT US Equity,CAT US Equity,Close Tomorrow
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,
date,,,,,,
2010-07-06,59.81,60.6,59.3573,59.976,63.0398,62.18
2010-07-07,62.18,59.85,59.4011,60.242,62.8504,63.17
2010-07-08,63.17,63.08,59.4547,60.862,62.7432,64.72
2010-07-09,64.72,63.12,59.5066,61.812,62.6582,64.28
2010-07-12,64.28,64.5,59.5623,62.832,62.5288,66.79
2010-07-13,66.79,65.88,59.637,64.228,62.5028,66.7
2010-07-14,66.7,66.35,59.7145,65.132,62.438,66.51
2010-07-15,66.51,66.38,59.7861,65.8,62.4342,63.94
2010-07-16,63.94,65.76,59.8478,65.644,62.3938,64.8
2010-07-19,64.8,64.36,59.9152,65.748,62.4198,66.43
2010-07-20,66.43,63.56,60.0001,65.676,62.5064,66.87
2010-07-21,66.87,66.99,60.0903,65.71,62.51,68.0
2010-07-22,68.0,67.41,60.1765,66.008,62.5486,69.31
2010-07-23,69.31,67.5,60.2646,67.082,62.5718,69.99
2010-07-26,69.99,69.41,60.355,68.12,62.6334,69.18
2010-07-27,69.18,70.18,60.4355,68.67,62.7194,69.72
2010-07-28,69.72,68.7,60.5159,69.24,62.8382,69.4
2010-07-29,69.4,69.84,60.5976,69.52,62.9624,69.75
2010-07-30,69.75,68.39,60.6827,69.608,63.1286,71.05
2010-08-02,71.05,70.74,60.7654,69.82,63.3762,70.37
2010-08-03,70.37,70.57,60.8434,70.058,63.5818,71.12
2010-08-04,71.12,70.28,60.9261,70.338,63.8198,71.96
2010-08-05,71.96,70.82,60.9967,70.85,64.0748,71.56
2010-08-06,71.56,71.01,61.0564,71.212,64.3114,72.07
2010-08-09,72.07,72.06,61.1248,71.416,64.5116,71.42
2010-08-10,71.42,70.88,61.1882,71.626,64.7248,68.71
2010-08-11,68.71,70.01,61.2437,71.144,64.9136,67.5
2010-08-12,67.5,67.5,61.2959,70.252,65.0464,68.01
2010-08-13,68.01,67.74,61.3525,69.542,65.1844,68.49
2010-08-16,68.49,67.62,61.4228,68.826,65.399,69.74
2010-08-17,69.74,69.44,61.4852,68.49,65.6772,69.75
2010-08-18,69.75,69.82,61.5587,68.698,65.94,69.29
2010-08-19,69.29,69.87,61.6277,69.056,66.1896,68.86
2010-08-20,68.86,69.4,61.6897,69.226,66.3678,66.84
2010-08-23,66.84,68.7,61.7428,68.896,66.5,65.04
2010-08-24,65.04,65.59,61.778,67.956,66.5808,64.7
2010-08-25,64.7,64.29,61.8135,66.946,66.6056,63.95
2010-08-26,63.95,64.83,61.8333,65.878,66.5968,65.9
2010-08-27,65.9,64.76,61.863,65.286,66.6158,64.47
2010-08-30,64.47,66.14,61.885,64.812,66.5882,65.16
2010-08-31,65.16,64.14,61.918,64.836,66.57,68.16
2010-09-01,68.16,67.05,61.9649,65.528,66.651,68.54
2010-09-02,68.54,68.35,62.0056,66.446,66.7352,70.08
2010-09-03,70.08,69.95,62.0566,67.282,66.8694,69.7
2010-09-07,69.7,69.78,62.108,68.328,66.9692,70.74
2010-09-08,70.74,69.98,62.1687,69.444,67.096,70.64
2010-09-09,70.64,71.56,62.2321,69.94,67.2918,71.26
2010-09-10,71.26,70.93,62.2977,70.484,67.5156,72.24
2010-09-13,72.24,71.96,62.3689,70.916,67.761,71.83
2010-09-14,71.83,72.28,62.4329,71.342,68.014,72.13
2010-09-15,72.13,71.38,62.5063,71.62,68.2604,72.0
2010-09-16,72.0,71.92,62.5743,71.892,68.4568,73.18
2010-09-17,73.18,72.22,62.6418,72.276,68.657,74.75
2010-09-20,74.75,73.26,62.7209,72.778,68.8576,76.39
2010-09-21,76.39,74.79,62.8118,73.69,69.0998,76.18
2010-09-22,76.18,76.25,62.9012,74.5,69.2876,76.26
2010-09-23,76.26,75.42,62.9947,75.352,69.4788,79.73
2010-09-24,79.73,77.8,63.1115,76.662,69.7432,79.54
2010-09-27,79.54,79.7,63.2283,77.62,70.0552,79.67
2010-09-28,79.67,79.44,63.3419,78.276,70.3526,79.99
2010-09-29,79.99,79.595,63.4543,79.038,70.6238,78.68
2010-09-30,78.68,80.04,63.5562,79.522,70.86,78.22
2010-10-01,78.22,78.29,63.6563,79.22,71.0644,77.27
2010-10-04,77.27,78.02,63.7515,78.766,71.2236,79.4
2010-10-05,79.4,78.48,63.8609,78.712,71.4118,79.08
2010-10-06,79.08,79.6,63.9703,78.53,71.6098,78.74
2010-10-07,78.74,79.46,64.076,78.542,71.7902,80.37
2010-10-08,80.37,79.41,64.1884,78.972,72.0096,79.98
2010-10-11,79.98,80.03,64.2967,79.514,72.2142,79.34
2010-10-12,79.34,79.75,64.4018,79.502,72.38,80.29
2010-10-13,80.29,80.36,64.5107,79.744,72.5784,79.91
2010-10-14,79.91,80.49,64.6193,79.978,72.7542,79.75
2010-10-15,79.75,80.28,64.7278,79.854,72.91,80.24
2010-10-18,80.24,79.95,64.8441,79.906,73.0836,78.55
2010-10-19,78.55,78.97,64.9441,79.748,73.2132,80.32
2010-10-20,80.32,78.9,65.0494,79.754,73.3912,78.89
2010-10-21,78.89,80.99,65.1467,79.55,73.5948,78.33
2010-10-22,78.33,78.76,65.24,79.266,73.8114,79.05
2010-10-25,79.05,78.71,65.3336,79.028,74.0322,78.65
2010-10-26,78.65,78.11,65.4062,79.048,74.2354,78.22
2010-10-27,78.22,78.2,65.4861,78.628,74.405,77.74
2010-10-28,77.74,78.87,65.5631,78.398,74.5648,78.6
2010-10-29,78.6,77.61,65.6462,78.452,74.751,79.27
2010-11-01,79.27,78.97,65.742,78.496,74.9592,79.75
2010-11-02,79.75,79.99,65.8361,78.716,75.2174,79.88
2010-11-03,79.88,79.82,65.9367,79.048,75.5142,83.18
2010-11-04,83.18,80.82,66.0683,80.136,75.8838,83.54
2010-11-05,83.54,83.25,66.2148,81.124,76.2756,83.12
2010-11-08,83.12,83.25,66.3547,81.894,76.62,81.91
2010-11-09,81.91,83.2,66.485,82.326,76.9688,82.46
2010-11-10,82.46,82.16,66.6301,82.842,77.3148,82.44
2010-11-11,82.44,81.73,66.783,82.694,77.6004,81.04
2010-11-12,81.04,81.84,66.927,82.194,77.8504,81.82
2010-11-15,81.82,79.89,67.0714,81.934,78.0852,80.37
2010-11-16,80.37,81.88,67.2055,81.626,78.2986,81.17
2010-11-17,81.17,80.56,67.3444,81.368,78.5072,83.11
2010-11-18,83.11,82.5,67.5029,81.502,78.7566,83.97
2010-11-19,83.97,83.09,67.664,82.088,79.0108,84.0
2010-11-22,84.0,83.88,67.8301,82.524,79.246,82.63
2010-11-23,82.63,83.28,67.9756,82.976,79.462,84.69
2010-11-24,84.69,83.25,68.1333,83.68,79.7132,84.13
2010-11-26,84.13,83.83,68.2732,83.884,79.9558,83.67
2010-11-29,83.67,83.71,68.4106,83.824,80.1656,84.6
2010-11-30,84.6,82.83,68.548,83.944,80.3626,87.45
2010-12-01,87.45,85.03,68.6977,84.908,80.5838,88.62
2010-12-02,88.62,87.45,68.8518,85.694,80.8326,89.38
2010-12-03,89.38,88.36,69.0074,86.744,81.095,89.2
2010-12-06,89.2,89.28,69.1633,87.85,81.2844,90.35
2010-12-07,90.35,89.95,69.3317,89.0,81.5006,89.62
2010-12-08,89.62,90.26,69.495,89.434,81.6996,89.67
2010-12-09,89.67,90.13,69.6594,89.644,81.8932,89.94
2010-12-10,89.94,89.79,69.8239,89.756,82.1184,91.63
2010-12-13,91.63,90.65,69.9928,90.242,82.3866,92.09
2010-12-14,92.09,92.19,70.1625,90.59,82.683,93.12
2010-12-15,93.12,92.75,70.3352,91.29,82.9574,93.2
2010-12-16,93.2,93.19,70.509,91.996,83.2398,92.59
2010-12-17,92.59,93.4,70.6758,92.526,83.5168,93.3
2010-12-20,93.3,93.37,70.8477,92.86,83.7754,94.63
2010-12-21,94.63,93.7,71.025,93.368,84.0684,94.57
2010-12-22,94.57,94.78,71.2039,93.658,84.373,94.45
2010-12-23,94.45,94.29,71.3817,93.908,84.6562,94.07
2010-12-27,94.07,93.85,71.5502,94.204,84.9394,93.69
2010-12-28,93.69,94.28,71.7213,94.282,85.2182,93.78
2010-12-29,93.78,93.75,71.893,94.112,85.489,93.87
2010-12-30,93.87,93.56,72.0612,93.972,85.7954,93.66
2010-12-31,93.66,93.83,72.2307,93.814,86.0622,94.15
2011-01-03,94.15,94.38,72.4046,93.83,86.3674,93.71
2011-01-04,93.71,94.64,72.5734,93.834,86.675,94.52
2011-01-05,94.52,93.27,72.7339,93.982,86.9844,93.54
2011-01-06,93.54,94.71,72.8913,93.916,87.2822,93.73
2011-01-07,93.73,93.86,73.0493,93.93,87.5924,93.39
2011-01-10,93.39,93.21,73.204,93.778,87.9054,93.95
2011-01-11,93.95,94.08,73.3564,93.826,88.2124,93.49
2011-01-12,93.49,94.59,73.508,93.62,88.4968,94.14
2011-01-13,94.14,94.09,73.6645,93.74,88.7846,94.01
2011-01-14,94.01,93.94,73.8146,93.796,89.0672,96.23
2011-01-18,96.23,94.16,73.9708,94.364,89.3282,95.54
2011-01-19,95.54,96.34,74.122,94.682,89.5682,93.61
2011-01-20,93.61,94.9,74.2677,94.706,89.778,92.75
2011-01-21,92.75,94.75,74.4091,94.428,89.9948,94.57
2011-01-24,94.57,92.71,74.5556,94.54,90.237,94.39
2011-01-25,94.39,94.39,74.6939,94.172,90.476,95.75
2011-01-26,95.75,94.93,74.8417,94.214,90.7702,96.63
2011-01-27,96.63,97.1,74.9884,94.818,91.0664,95.68
2011-01-28,95.68,97.01,75.1257,95.404,91.3726,97.01
2011-01-31,97.01,96.13,75.2764,95.892,91.6894,98.01
2011-02-01,98.01,97.35,75.4315,96.616,91.9874,99.09
2011-02-02,99.09,97.74,75.5894,97.284,92.2898,98.93
2011-02-03,98.93,99.24,75.7453,97.744,92.5884,99.59
2011-02-04,99.59,99.01,75.9057,98.526,92.9276,100.47
2011-02-07,100.47,99.62,76.0642,99.218,93.2432,100.61
2011-02-08,100.61,100.57,76.209,99.738,93.5728,99.79
2011-02-09,99.79,100.11,76.3653,99.878,93.8952,100.6
2011-02-10,100.6,99.28,76.5234,100.212,94.2152,103.54
2011-02-11,103.54,100.29,76.6874,101.002,94.537,103.26
2011-02-14,103.26,103.56,76.8632,101.56,94.8298,103.0
2011-02-15,103.0,102.96,77.0285,102.038,95.1022,103.55
2011-02-16,103.55,103.9,77.2128,102.79,95.3892,103.36
2011-02-17,103.36,103.32,77.3998,103.342,95.6494,105.86
2011-02-18,105.86,103.86,77.6116,103.806,95.9742,102.01
2011-02-22,102.01,104.86,77.8111,103.556,96.221,100.02
2011-02-23,100.02,101.91,77.9778,102.96,96.4226,100.57
2011-02-24,100.57,99.93,78.1503,102.364,96.6014,102.0
2011-02-25,102.0,101.45,78.3195,102.092,96.7996,102.93
2011-02-28,102.93,102.72,78.4996,101.506,96.9958,99.86
2011-03-01,99.86,103.37,78.6745,101.076,97.129,100.97
2011-03-02,100.97,99.85,78.8605,101.266,97.2966,104.25
2011-03-03,104.25,101.94,79.0658,102.002,97.5156,103.04
2011-03-04,103.04,104.01,79.2738,102.21,97.6838,102.13
2011-03-07,102.13,103.42,79.4911,102.05,97.835,104.13
2011-03-08,104.13,101.89,79.7113,102.904,98.0286,102.36
2011-03-09,102.36,103.59,79.927,103.182,98.1944,98.39
2011-03-10,98.39,100.55,80.1229,102.01,98.2884,100.02
2011-03-11,100.02,97.74,80.3243,101.406,98.4132,102.1
2011-03-14,102.1,102.59,80.5245,101.4,98.5778,100.75
2011-03-15,100.75,99.02,80.7245,100.724,98.7196,100.4
2011-03-16,100.4,101.7,80.9301,100.332,98.8446,103.12
2011-03-17,103.12,101.89,81.1414,101.278,99.0328,105.06
2011-03-18,105.06,104.99,81.3612,102.286,99.2436,107.59
2011-03-21,107.59,106.9,81.6103,103.384,99.5246,106.79
2011-03-22,106.79,107.06,81.8651,104.592,99.7858,106.76
2011-03-23,106.76,106.08,82.1159,105.864,100.0532,108.37
2011-03-24,108.37,107.9,82.3737,106.914,100.3416,109.09
2011-03-25,109.09,108.75,82.6194,107.72,100.6536,109.4
2011-03-28,109.4,109.54,82.8652,108.082,100.9588,110.54
2011-03-29,110.54,109.64,83.1129,108.832,101.2894,111.53
2011-03-30,111.53,111.71,83.3533,109.786,101.5954,111.35
2011-03-31,111.35,110.82,83.5881,110.382,101.9116,113.12
2011-04-01,113.12,112.09,83.8289,111.188,102.3018,113.38
2011-04-04,113.38,113.75,84.0666,111.984,102.7144,112.31
2011-04-05,112.31,112.97,84.2978,112.338,103.0692,111.0
2011-04-06,111.0,112.85,84.5322,112.232,103.4014,109.85
2011-04-07,109.85,110.72,84.7598,111.932,103.6834,109.82
2011-04-08,109.82,110.54,84.9921,111.272,103.9472,109.07
2011-04-11,109.07,110.02,85.2139,110.41,104.215,106.57
2011-04-12,106.57,108.61,85.4247,109.262,104.4062,107.63
2011-04-13,107.63,107.76,85.6586,108.588,104.5986,107.58
2011-04-14,107.58,106.82,85.8962,108.134,104.7684,107.21
2011-04-15,107.21,108.08,86.1324,107.612,104.934,103.9
2011-04-18,103.9,105.58,86.356,106.578,105.0202,106.1
2011-04-19,106.1,105.18,86.5874,106.484,105.1328,108.28
2011-04-20,108.28,107.94,86.8179,106.614,105.2862,109.42
2011-04-21,109.42,109.0,87.0492,106.982,105.4788,108.85
2011-04-25,108.85,109.24,87.2698,107.31,105.6438,111.94
2011-04-26,111.94,110.15,87.5081,108.918,105.8118,112.61
2011-04-27,112.61,112.66,87.7372,110.22,105.9988,112.64
2011-04-28,112.64,112.28,87.9669,111.092,106.1916,115.41
2011-04-29,115.41,115.4,88.2114,112.29,106.4288,114.37
2011-05-02,114.37,116.24,88.4636,113.394,106.649,113.27
2011-05-03,113.27,114.12,88.7059,113.66,106.7972,110.77
2011-05-04,110.77,113.22,88.9276,113.292,106.9724,109.39
2011-05-05,109.39,110.08,89.1402,112.642,107.1598,110.34
2011-05-06,110.34,111.52,89.3519,111.628,107.3552,111.66
2011-05-09,111.66,110.8,89.5637,111.086,107.5484,112.87
2011-05-10,112.87,112.76,89.7781,111.006,107.7472,109.98
2011-05-11,109.98,112.34,89.9821,110.848,107.9496,108.63
2011-05-12,108.63,109.2,90.1766,110.696,108.1028,106.33
2011-05-13,106.33,109.47,90.3613,109.894,108.1444,106.09
2011-05-16,106.09,105.87,90.543,108.78,108.2054,102.08
2011-05-17,102.08,105.08,90.6981,106.622,108.2044,105.25
2011-05-18,105.25,102.85,90.8725,105.676,108.2268,105.3
2011-05-19,105.3,106.61,91.0434,105.01,108.2856,104.33
2011-05-20,104.33,105.24,91.2053,104.61,108.4044,101.89
2011-05-23,101.89,101.31,91.3569,103.77,108.4418,101.55
2011-05-24,101.55,102.37,91.5043,103.664,108.4308,103.25
2011-05-25,103.25,101.03,91.6635,103.264,108.4808,104.19
2011-05-26,104.19,103.07,91.8409,103.042,108.5566,104.6
2011-05-27,104.6,104.72,92.0264,103.096,108.5862,105.8
2011-05-31,105.8,106.41,92.2153,103.878,108.601,101.24
2011-06-01,101.24,104.97,92.3791,103.816,108.474,102.19
2011-06-02,102.19,101.82,92.5413,103.604,108.382,101.1
2011-06-03,101.1,100.49,92.6981,102.986,108.2688,99.86
2011-06-06,99.86,100.25,92.8509,102.038,108.0986,99.88
2011-06-07,99.88,101.24,93.006,100.854,107.9144,98.04
2011-06-08,98.04,99.21,93.162,100.214,107.6872,99.26
2011-06-09,99.26,98.29,93.3331,99.628,107.4616,96.79
2011-06-10,96.79,98.8,93.4936,98.766,107.1668,95.44
2011-06-13,95.44,96.93,93.651,97.882,106.8486,97.86
2011-06-14,97.86,96.85,93.8108,97.478,106.5434,95.65
2011-06-15,95.65,96.58,93.9667,97.0,106.1888,95.46
2011-06-16,95.46,95.39,94.1182,96.24,105.8518,95.95
2011-06-17,95.95,96.46,94.2572,96.072,105.5508,98.18
2011-06-20,98.18,96.49,94.4054,96.62,105.3174,101.39
2011-06-21,101.39,99.42,94.5619,97.326,105.1488,100.15
2011-06-22,100.15,101.17,94.7142,98.226,104.9704,100.55
2011-06-23,100.55,97.9,94.8632,99.244,104.85,100.01
2011-06-24,100.01,101.05,95.0101,100.056,104.6976,100.8
2011-06-27,100.8,99.96,95.1578,100.58,104.562,103.84
2011-06-28,103.84,101.44,95.3158,101.07,104.4946,103.36
2011-06-29,103.36,104.45,95.4734,101.712,104.4838,106.46
2011-06-30,106.46,103.36,95.6451,102.894,104.491,108.62
2011-07-01,108.62,106.15,95.8281,104.616,104.4978,108.43
2011-07-05,108.43,107.92,96.0044,106.142,104.478,110.08
2011-07-06,110.08,108.11,96.1811,107.39,104.5026,111.63
2011-07-07,111.63,111.57,96.3573,109.044,104.4964,110.41
2011-07-08,110.41,108.52,96.5284,109.834,104.4524,108.16
2011-07-11,108.16,108.41,96.6879,109.742,104.3628,106.93
2011-07-12,106.93,107.63,96.8239,109.442,104.1932,108.64
2011-07-13,108.64,108.48,96.9694,109.154,104.0786,107.58
2011-07-14,107.58,108.83,97.109,108.344,103.9648,109.36
2011-07-15,109.36,108.77,97.2558,108.134,103.9366,107.8
2011-07-18,107.8,108.46,97.4014,108.062,103.9048,109.64
2011-07-19,109.64,108.89,97.5585,108.604,103.8908,110.31
2011-07-20,110.31,110.71,97.7237,108.938,103.8638,111.6
2011-07-21,111.6,111.05,97.8847,109.742,103.8384,105.15
2011-07-22,105.15,104.62,98.015,108.9,103.7418,105.66
2011-07-25,105.66,104.16,98.1496,108.472,103.6824,105.2
2011-07-26,105.2,105.91,98.2738,107.584,103.6598,101.34
2011-07-27,101.34,104.43,98.3806,105.79,103.5648,99.64
2011-07-28,99.64,101.51,98.4821,103.398,103.516,98.79
2011-07-29,98.79,98.32,98.5746,102.126,103.3868,100.72
2011-08-01,100.72,102.43,98.6787,101.138,103.2952,97.18
2011-08-02,97.18,99.55,98.7658,99.534,103.1522,96.28
2011-08-03,96.28,97.92,98.846,98.522,103.04,89.55
2011-08-04,89.55,94.4,98.901,96.504,102.8,90.99
2011-08-05,90.99,92.13,98.9543,94.944,102.5548,82.6
2011-08-08,82.6,86.23,98.9729,91.32,102.123,87.48
2011-08-09,87.48,85.4,99.0186,89.38,101.7806,83.51
2011-08-10,83.51,86.72,99.0409,86.826,101.3348,87.25
2011-08-11,87.25,85.14,99.0839,86.366,101.055,89.81
2011-08-12,89.81,91.06,99.1419,86.13,100.8074,91.37
2011-08-15,91.37,91.45,99.21,87.884,100.6128,89.35
2011-08-16,89.35,90.02,99.2638,88.258,100.4026,87.64
2011-08-17,87.64,90.11,99.3056,89.084,100.1578,83.33
2011-08-18,83.33,84.45,99.3235,88.3,99.8636,79.97
2011-08-19,79.97,81.92,99.324,86.332,99.4778,79.89
2011-08-22,79.89,82.94,99.3075,84.036,99.1398,82.98
2011-08-23,82.98,80.54,99.3047,82.762,98.8906,85.4
2011-08-24,85.4,83.24,99.3161,82.314,98.6414,83.25
2011-08-25,83.25,86.24,99.3228,82.298,98.3934,85.16
2011-08-26,85.16,82.19,99.3363,83.336,98.1874,88.15
2011-08-29,88.15,87.11,99.3649,84.988,98.0314,89.83
2011-08-30,89.83,88.0,99.4088,86.358,97.8644,91.0
2011-08-31,91.0,91.75,99.4547,87.478,97.6566,88.55
2011-09-01,88.55,91.19,99.4956,88.538,97.4246,85.38
2011-09-02,85.38,85.25,99.5167,88.582,97.1212,85.7
2011-09-06,85.7,82.24,99.5297,88.092,96.835,88.69
2011-09-07,88.69,87.8,99.5532,87.864,96.5928,87.04
2011-09-08,87.04,87.32,99.5685,87.072,96.2568,83.96
2011-09-09,83.96,86.03,99.5751,86.154,95.8688,83.87
2011-09-12,83.87,81.93,99.571,85.852,95.417,85.02
2011-09-13,85.02,83.85,99.5754,85.716,94.945,85.45
2011-09-14,85.45,85.61,99.5844,85.068,94.4854,86.6
2011-09-15,86.6,86.65,99.5943,84.98,94.0158,85.9
2011-09-16,85.9,87.46,99.5866,85.368,93.5012,84.6
2011-09-19,84.6,83.92,99.5665,85.514,92.985,83.66
2011-09-20,83.66,85.64,99.5379,85.242,92.495,79.36
2011-09-21,79.36,83.11,99.4887,84.024,91.9436,73.9
2011-09-22,73.9,76.29,99.4065,81.484,91.2488,73.86
2011-09-23,73.86,73.44,99.3277,79.076,90.5744,76.85
2011-09-26,76.85,74.71,99.2636,77.526,89.9242,77.67
2011-09-27,77.67,79.25,99.2022,76.328,89.3216,75.08
2011-09-28,75.08,78.13,99.1195,75.472,88.6304,75.39
2011-09-29,75.39,76.89,99.036,75.77,87.932,73.84
2011-09-30,73.84,73.46,98.9396,75.766,87.1768,70.55
2011-10-03,70.55,72.78,98.8263,74.506,86.4848,72.54
2011-10-04,72.54,68.75,98.7261,73.48,85.8224,74.26
2011-10-05,74.26,72.84,98.6309,73.316,85.2036,77.09
2011-10-06,77.09,74.57,98.5432,73.656,84.7186,75.52
2011-10-07,75.52,77.77,98.4479,73.992,84.2362,79.13
2011-10-10,79.13,77.27,98.3713,75.708,83.843,80.66
2011-10-11,80.66,78.08,98.3043,77.332,83.4418,81.7
2011-10-12,81.7,82.01,98.2443,78.82,83.1322,81.44
2011-10-13,81.44,81.22,98.1826,79.69,82.8354,84.09
2011-10-14,84.09,82.85,98.1337,81.404,82.7262,81.52
2011-10-17,81.52,84.83,98.073,81.882,82.5368,84.72
2011-10-18,84.72,81.45,98.0259,82.694,82.5792,83.56
2011-10-19,83.56,84.67,97.9751,83.066,82.5008,84.26
2011-10-20,84.26,83.9,97.9238,83.63,82.5158,87.39
2011-10-21,87.39,85.42,97.8931,84.29,82.5186,91.77
2011-10-24,91.77,91.76,97.8833,86.34,82.5578,89.89
2011-10-25,89.89,91.36,97.8658,87.374,82.5282,91.57
2011-10-26,91.57,91.82,97.8539,88.976,82.5726,96.33
2011-10-27,96.33,95.0,97.8681,91.39,82.7464,96.85
2011-10-28,96.85,95.7,97.8816,93.282,83.0168,94.46
2011-10-31,94.46,95.04,97.8839,93.82,83.3066,91.63
2011-11-01,91.63,90.0,97.8609,94.168,83.5414,93.94
2011-11-02,93.94,93.03,97.8529,94.642,83.7606,96.0
2011-11-03,96.0,95.46,97.8648,94.576,83.9726,95.74
2011-11-04,95.74,95.3,97.8798,94.354,84.2224,95.0
2011-11-07,95.0,95.6,97.8819,94.462,84.4192,95.89
2011-11-08,95.89,95.96,97.8894,95.314,84.574,91.64
2011-11-09,91.64,93.5,97.8689,94.854,84.6102,92.2
2011-11-10,92.2,92.98,97.8467,94.094,84.6342,96.13
2011-11-11,96.13,93.57,97.849,94.172,84.7858,96.53
2011-11-14,96.53,97.47,97.8466,94.478,85.0088,97.07
2011-11-15,97.07,96.21,97.8419,94.714,85.2362,95.75
2011-11-16,95.75,96.24,97.8252,95.536,85.3774,93.81
2011-11-17,93.81,95.7,97.7996,95.858,85.5128,93.93
2011-11-18,93.93,94.54,97.7713,95.418,85.7122,91.12
2011-11-21,91.12,92.0699,97.7245,94.336,85.8572,89.99
2011-11-22,89.99,90.8,97.6714,92.92,85.9566,87.76
2011-11-23,87.76,89.39,97.6113,91.322,86.0028,86.72
2011-11-25,86.72,87.3,97.5419,89.904,86.0052,91.48
2011-11-28,91.48,90.35,97.4816,89.414,86.1168,90.54
2011-11-29,90.54,91.64,97.418,89.298,86.2356,97.88
2011-11-30,97.88,94.65,97.3924,90.876,86.52,96.82
2011-12-01,96.82,97.23,97.3587,92.688,86.8692,96.29
2011-12-02,96.29,97.75,97.3234,94.602,87.317,96.85
2011-12-05,96.85,97.73,97.2783,95.676,87.7768,95.96
2011-12-06,95.96,96.62,97.2481,96.76,88.159,94.89
2011-12-07,94.89,94.98,97.2224,96.162,88.5034,92.92
2011-12-08,92.92,94.34,97.1842,95.382,88.8602,95.97
2011-12-09,95.97,93.63,97.154,95.318,89.2718,93.24
2011-12-12,93.24,94.36,97.1056,94.596,89.6598,90.98
2011-12-13,90.98,94.04,97.0612,93.6,90.0684,87.0
2011-12-14,87.0,89.59,96.9913,92.022,90.3576,87.7
2011-12-15,87.7,88.79,96.9086,90.978,90.6264,87.2
2011-12-16,87.2,88.82,96.8294,89.224,90.8286,87.25
2011-12-19,87.25,88.09,96.755,88.026,91.0632,91.73
2011-12-20,91.73,89.26,96.693,88.176,91.3152,91.63
2011-12-21,91.63,91.78,96.6393,89.102,91.5346,91.81
2011-12-22,91.81,92.03,96.6064,89.924,91.7368,92.25
2011-12-23,92.25,92.2,96.5676,90.934,91.953,91.55
2011-12-27,91.55,91.7,96.5148,91.794,92.1022,89.37
2011-12-28,89.37,91.76,96.4579,91.322,92.2592,90.58
2011-12-29,90.58,89.46,96.4088,91.112,92.3764,90.6
2011-12-30,90.6,90.72,96.3462,90.87,92.5172,93.98
2012-01-03,93.98,92.77,96.2908,91.216,92.7116,94.85
2012-01-04,94.85,93.41,96.2271,91.876,92.8608,95.52
2012-01-05,95.52,94.84,96.1708,93.106,92.9358,95.76
2012-01-06,95.76,96.03,96.1158,94.142,93.0532,97.1
2012-01-09,97.1,96.09,96.0594,95.442,93.1638,99.96
2012-01-10,99.96,98.4499,96.0138,96.638,93.2364,99.64
2012-01-11,99.64,99.83,95.9649,97.596,93.2922,101.94
2012-01-12,101.94,99.99,95.9219,98.88,93.4418,102.48
2012-01-13,102.48,100.72,95.8767,100.224,93.6588,103.37
2012-01-17,103.37,103.82,95.8368,101.478,93.8474,104.26
2012-01-18,104.26,102.66,95.7925,102.338,94.0126,105.75
2012-01-19,105.75,104.65,95.7543,103.56,94.2128,105.64
2012-01-20,105.64,105.35,95.721,104.3,94.4256,106.37
2012-01-23,106.37,105.91,95.6978,105.078,94.6352,106.29
2012-01-24,106.29,105.43,95.68,105.662,94.9282,109.05
2012-01-25,109.05,106.0,95.6762,106.62,95.2652,111.31
2012-01-26,111.31,112.21,95.6874,107.732,95.5688,111.28
2012-01-27,111.28,110.53,95.7109,108.86,95.8638,110.41
2012-01-30,110.41,110.02,95.7248,109.668,96.1306,109.12
2012-01-31,109.12,111.29,95.7325,110.234,96.398,110.52
2012-02-01,110.52,110.7499,95.7491,110.528,96.7322,110.33
2012-02-02,110.33,110.8,95.7812,110.332,97.0602,113.94
2012-02-03,113.94,112.17,95.8204,110.864,97.5166,113.78
2012-02-06,113.78,113.24,95.8479,111.538,97.9924,113.81
2012-02-07,113.81,113.05,95.8699,112.476,98.5134,114.04
2012-02-08,114.04,113.8201,95.8959,113.18,99.0598,112.83
2012-02-09,112.83,114.39,95.9003,113.68,99.4868,111.75
2012-02-10,111.75,111.0101,95.896,113.242,99.911,113.7
2012-02-13,113.7,112.7,95.9013,113.226,100.2274,114.45
2012-02-14,114.45,113.32,95.8965,113.354,100.58,112.53
2012-02-15,112.53,114.49,95.8873,113.052,100.9048,113.96
2012-02-16,113.96,112.72,95.8908,113.278,101.247,113.95
2012-02-17,113.95,114.38,95.9067,113.718,101.6068,115.0
2012-02-21,115.0,114.5,95.9347,113.978,102.009,115.81
2012-02-22,115.81,114.76,95.9621,114.25,102.4668,116.2
2012-02-23,116.2,115.88,95.9848,114.984,102.8714,116.0
2012-02-24,116.0,116.29,96.0004,115.392,103.3266,115.63
2012-02-27,115.63,114.84,96.0287,115.728,103.8196,115.76
2012-02-28,115.76,115.81,96.0643,115.88,104.3948,114.21
2012-02-29,114.21,116.13,96.1037,115.56,104.925,113.39
2012-03-01,113.39,114.67,96.1402,114.998,105.4488,112.49
2012-03-02,112.49,113.16,96.1923,114.296,105.9536,110.09
2012-03-05,110.09,111.55,96.2165,113.188,106.3208,105.93
2012-03-06,105.93,106.57,96.2196,111.222,106.6068,108.28
2012-03-07,108.28,106.66,96.2394,110.036,106.9362,110.28
2012-03-08,110.28,109.59,96.2813,109.414,107.2968,110.22
