ticker,ENPH US Equity,ENPH US Equity,ENPH US Equity,ENPH US Equity,ENPH US Equity,Close Tomorrow
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,
date,,,,,,
2016-12-01,1.11,1.12,1.124,1.1434,1.8746,1.14
2016-12-02,1.14,1.11,1.124,1.1328,1.8696,1.15
2016-12-05,1.15,1.15,1.128,1.1318,1.8643,1.37
2016-12-06,1.37,1.25,1.178,1.1352,1.8594,1.32
2016-12-07,1.32,1.48,1.218,1.1376,1.8561,1.34
2016-12-08,1.34,1.31,1.264,1.1406,1.853,1.32
2016-12-09,1.32,1.36,1.3,1.143,1.85,1.25
2016-12-12,1.25,1.3,1.32,1.1444,1.8446,1.28
2016-12-13,1.28,1.3,1.302,1.1462,1.8388,1.2
2016-12-14,1.2,1.28,1.278,1.1462,1.8318,1.18
2016-12-15,1.18,1.22,1.246,1.146,1.821,1.24
2016-12-16,1.24,1.16,1.23,1.1466,1.812,1.3
2016-12-19,1.3,1.22,1.24,1.1494,1.802,1.27
2016-12-20,1.27,1.33,1.238,1.1536,1.7937,1.21
2016-12-21,1.21,1.26,1.24,1.1564,1.7842,1.23
2016-12-22,1.23,1.23,1.25,1.1592,1.7757,1.13
2016-12-23,1.13,1.17,1.228,1.1598,1.7666,1.06
2016-12-27,1.06,1.1,1.18,1.1582,1.7578,0.9801
2016-12-28,0.9801,1.05,1.122,1.1548,1.7494,0.97
2016-12-29,0.97,0.9593,1.074,1.1516,1.7415,1.01
2016-12-30,1.01,0.97,1.03,1.1494,1.733,1.05
2017-01-03,1.05,1.02,1.014,1.1474,1.7251,1.15
2017-01-04,1.15,1.09,1.032,1.1472,1.7182,1.12
2017-01-05,1.12,1.19,1.06,1.1468,1.7115,1.11
2017-01-06,1.11,1.12,1.088,1.1468,1.7057,1.11
2017-01-09,1.11,1.1,1.108,1.1478,1.7002,1.13
2017-01-10,1.13,1.09,1.124,1.1486,1.6952,1.44
2017-01-11,1.44,1.35,1.182,1.156,1.6917,1.36
2017-01-12,1.36,1.44,1.23,1.1632,1.6871,1.54
2017-01-13,1.54,1.36,1.316,1.1738,1.6831,1.65
2017-01-17,1.65,1.56,1.424,1.1834,1.6794,1.89
2017-01-18,1.89,1.68,1.576,1.1972,1.676,1.78
2017-01-19,1.78,1.93,1.644,1.2094,1.672,1.85
2017-01-20,1.85,1.76,1.742,1.2232,1.6683,1.7
2017-01-23,1.7,1.88,1.774,1.2332,1.6646,1.66
2017-01-24,1.66,1.69,1.776,1.2442,1.6613,1.71
2017-01-25,1.71,1.66,1.74,1.256,1.6583,1.64
2017-01-26,1.64,1.68,1.712,1.266,1.6545,1.6
2017-01-27,1.6,1.6,1.662,1.2752,1.6497,1.49
2017-01-30,1.49,1.57,1.62,1.284,1.6436,1.49
2017-01-31,1.49,1.45,1.586,1.2916,1.6382,1.51
2017-02-01,1.51,1.5,1.546,1.2992,1.6326,1.47
2017-02-02,1.47,1.5,1.512,1.3066,1.6273,1.43
2017-02-03,1.43,1.44,1.478,1.3136,1.6218,1.42
2017-02-06,1.42,1.39,1.464,1.3202,1.6164,1.45
2017-02-07,1.45,1.4,1.456,1.3264,1.6108,1.54
2017-02-08,1.54,1.42,1.462,1.3344,1.606,1.56
2017-02-09,1.56,1.56,1.48,1.343,1.6006,1.56
2017-02-10,1.56,1.58,1.506,1.3518,1.595,1.51
2017-02-13,1.51,1.56,1.524,1.3596,1.5897,1.5
2017-02-14,1.5,1.52,1.534,1.3674,1.5846,1.6
2017-02-15,1.6,1.52,1.546,1.3766,1.5798,1.61
2017-02-16,1.61,1.61,1.556,1.3858,1.5756,1.64
2017-02-17,1.64,1.65,1.572,1.3912,1.5733,1.69
2017-02-21,1.69,1.69,1.608,1.3986,1.5713,1.61
2017-02-22,1.61,1.7,1.63,1.404,1.5698,1.69
2017-02-23,1.69,1.61,1.648,1.4114,1.5686,1.86
2017-02-24,1.86,1.69,1.698,1.4236,1.5682,1.9
2017-02-27,1.9,1.9,1.75,1.436,1.5682,1.79
2017-02-28,1.79,1.85,1.77,1.4478,1.5681,1.61
2017-03-01,1.61,1.55,1.77,1.4564,1.5673,1.53
2017-03-02,1.53,1.59,1.738,1.4622,1.5659,1.47
2017-03-03,1.47,1.55,1.66,1.4656,1.5643,1.355
2017-03-06,1.355,1.45,1.551,1.4673,1.5619,1.28
2017-03-07,1.28,1.33,1.449,1.4687,1.5591,1.22
2017-03-08,1.22,1.26,1.371,1.4685,1.5559,1.14
2017-03-09,1.14,1.23,1.293,1.4687,1.5517,1.33
2017-03-10,1.33,1.14,1.265,1.4741,1.5487,1.23
2017-03-13,1.23,1.34,1.24,1.4791,1.5446,1.28
2017-03-14,1.28,1.22,1.24,1.4853,1.5409,1.37
2017-03-15,1.37,1.27,1.27,1.4925,1.5372,1.37
2017-03-16,1.37,1.38,1.316,1.4989,1.5336,1.4
2017-03-17,1.4,1.38,1.33,1.5039,1.5302,1.34
2017-03-20,1.34,1.39,1.352,1.5083,1.5264,1.25
2017-03-21,1.25,1.36,1.346,1.5111,1.5226,1.24
2017-03-22,1.24,1.25,1.32,1.5137,1.5174,1.24
2017-03-23,1.24,1.24,1.294,1.5159,1.5124,1.24
2017-03-24,1.24,1.23,1.262,1.5119,1.5075,1.24
2017-03-27,1.24,1.25,1.242,1.5095,1.5032,1.25
2017-03-28,1.25,1.25,1.242,1.5037,1.4993,1.3
2017-03-29,1.3,1.25,1.254,1.4967,1.4961,1.35
2017-03-30,1.35,1.29,1.276,1.4859,1.4928,1.37
2017-03-31,1.37,1.36,1.302,1.4777,1.4893,1.37
2017-04-03,1.37,1.39,1.328,1.4681,1.4861,1.4
2017-04-04,1.4,1.38,1.358,1.4621,1.4825,1.29
2017-04-05,1.29,1.4,1.356,1.4547,1.4783,1.35
2017-04-06,1.35,1.3,1.356,1.4475,1.4743,1.36
2017-04-07,1.36,1.35,1.354,1.4419,1.4704,1.35
2017-04-10,1.35,1.35,1.35,1.4369,1.4658,1.34
2017-04-11,1.34,1.34,1.338,1.4339,1.4621,1.34
2017-04-12,1.34,1.39,1.348,1.4309,1.4592,1.31
2017-04-13,1.31,1.34,1.34,1.4269,1.456,1.31
2017-04-17,1.31,1.3,1.33,1.4237,1.4531,1.26
2017-04-18,1.26,1.32,1.312,1.4203,1.4495,1.19
2017-04-19,1.19,1.26,1.282,1.4157,1.4456,1.18
2017-04-20,1.18,1.2,1.25,1.4103,1.442,1.23
2017-04-21,1.23,1.19,1.234,1.4041,1.4387,1.28
2017-04-24,1.28,1.25,1.228,1.3985,1.4357,1.29
2017-04-25,1.29,1.28,1.234,1.3931,1.4323,1.27
2017-04-26,1.27,1.27,1.25,1.3883,1.4284,1.24
2017-04-27,1.24,1.26,1.262,1.3831,1.4243,1.19
2017-04-28,1.19,1.22,1.254,1.3749,1.4205,1.2
2017-05-01,1.2,1.19,1.238,1.3667,1.417,1.23
2017-05-02,1.23,1.2,1.226,1.3585,1.4137,1.16
2017-05-03,1.16,1.22,1.204,1.3479,1.4101,1.12
2017-05-04,1.12,1.2,1.18,1.3381,1.4066,1.16
2017-05-05,1.16,1.14,1.174,1.3275,1.4032,1.17
2017-05-08,1.17,1.19,1.168,1.3137,1.3998,1.15
2017-05-09,1.15,1.17,1.152,1.2987,1.3963,1.06
2017-05-10,1.06,1.05,1.132,1.2841,1.3928,0.9211
2017-05-11,0.9211,1.07,1.0922,1.2703,1.3885,0.8255
2017-05-12,0.8255,0.9,1.0253,1.2562,1.3835,0.7745
2017-05-15,0.7745,0.8225,0.9462,1.2423,1.3784,0.765
2017-05-16,0.765,0.7608,0.8692,1.2305,1.3732,0.7118
2017-05-17,0.7118,0.76,0.7996,1.2192,1.3677,0.699
2017-05-18,0.699,0.7,0.7552,1.2087,1.3623,0.724
2017-05-19,0.724,0.71,0.7349,1.2004,1.357,0.7849
2017-05-22,0.7849,0.739,0.7369,1.1895,1.3519,0.7652
2017-05-23,0.7652,0.8,0.737,1.1802,1.3463,0.7347
2017-05-24,0.7347,0.77,0.7415,1.1693,1.3403,0.7273
2017-05-25,0.7273,0.739,0.7472,1.1565,1.334,0.7194
2017-05-26,0.7194,0.7225,0.7463,1.1434,1.3285,0.75
2017-05-30,0.75,0.7007,0.7393,1.1304,1.3233,0.76
2017-05-31,0.76,0.7462,0.7383,1.1188,1.3182,0.7752
2017-06-01,0.7752,0.76,0.7464,1.1094,1.3127,0.824
2017-06-02,0.824,0.78,0.7657,1.101,1.3077,0.7804
2017-06-05,0.7804,0.83,0.7779,1.0918,1.3024,0.755
2017-06-06,0.755,0.77,0.7789,1.0821,1.2968,0.765
2017-06-07,0.765,0.76,0.7799,1.0726,1.2908,0.7949
2017-06-08,0.7949,0.7783,0.7839,1.0635,1.2853,0.7815
2017-06-09,0.7815,0.79,0.7754,1.0532,1.2796,0.7728
2017-06-12,0.7728,0.79,0.7738,1.0416,1.2741,0.8199
2017-06-13,0.8199,0.77,0.7868,1.0306,1.269,0.7964
2017-06-14,0.7964,0.8219,0.7931,1.0191,1.264,0.7901
2017-06-15,0.7901,0.78,0.7921,1.007,1.2587,0.77
2017-06-16,0.77,0.8,0.7898,0.9966,1.2534,0.7978
2017-06-19,0.7978,0.84,0.7948,0.9855,1.2483,0.8394
2017-06-20,0.8394,0.92,0.7987,0.9751,1.2433,0.8274
2017-06-21,0.8274,0.83,0.8049,0.9646,1.2384,0.868
2017-06-22,0.868,0.82,0.8205,0.9552,1.2335,0.888
2017-06-23,0.888,0.87,0.8441,0.9462,1.2288,0.8548
2017-06-26,0.8548,0.88,0.8555,0.9371,1.2241,0.85
2017-06-27,0.85,0.85,0.8576,0.9279,1.2193,0.865
2017-06-28,0.865,0.83,0.8652,0.92,1.2147,0.8468
2017-06-29,0.8468,0.85,0.8609,0.9131,1.2101,0.865
2017-06-30,0.865,0.8525,0.8563,0.9068,1.206,0.8624
2017-07-03,0.8624,0.865,0.8578,0.8994,1.2019,0.8199
2017-07-05,0.8199,0.8595,0.8518,0.8902,1.1988,0.8221
2017-07-06,0.8221,0.8,0.8432,0.8809,1.1955,0.7987
2017-07-07,0.7987,0.8535,0.8336,0.8715,1.1925,0.8322
2017-07-10,0.8322,0.7912,0.8271,0.8633,1.1893,0.7911
2017-07-11,0.7911,0.82,0.8128,0.8553,1.1849,0.8185
2017-07-12,0.8185,0.8306,0.8125,0.8477,1.183,0.8102
2017-07-13,0.8102,0.81,0.8101,0.8393,1.181,0.8249
2017-07-14,0.8249,0.8165,0.8154,0.8326,1.1792,0.795
2017-07-17,0.795,0.827,0.8079,0.8261,1.1772,0.8
2017-07-18,0.8,0.7907,0.8097,0.8189,1.1752,0.7999
2017-07-19,0.7999,0.8,0.806,0.8115,1.1733,0.8449
2017-07-20,0.8449,0.8,0.8129,0.8054,1.1716,0.8633
2017-07-21,0.8633,0.85,0.8206,0.8015,1.1699,0.8877
2017-07-24,0.8877,0.87,0.8392,0.8008,1.1684,0.99
2017-07-25,0.99,0.9,0.8772,0.8041,1.1673,1.01
2017-07-26,1.01,1.03,0.9192,0.8088,1.1665,0.95
2017-07-27,0.95,1.0,0.9402,0.8125,1.166,0.9624
2017-07-28,0.9624,0.9626,0.96,0.8175,1.1654,0.9353
2017-07-31,0.9353,0.96,0.9695,0.8222,1.1647,0.96
2017-08-01,0.96,0.9309,0.9635,0.8269,1.164,0.94
2017-08-02,0.94,0.98,0.9495,0.83,1.163,0.9402
2017-08-03,0.9402,0.94,0.9476,0.8335,1.1619,0.926
2017-08-04,0.926,0.95,0.9403,0.8374,1.1609,0.87
2017-08-07,0.87,0.93,0.9272,0.8402,1.1596,0.89
2017-08-08,0.89,0.9,0.9132,0.8436,1.1583,0.928
2017-08-09,0.928,0.95,0.9108,0.8472,1.1572,0.8289
2017-08-10,0.8289,0.93,0.8886,0.8486,1.1556,0.8185
2017-08-11,0.8185,0.83,0.8671,0.8494,1.1542,0.8219
2017-08-14,0.8219,0.81,0.8575,0.8494,1.153,0.7849
2017-08-15,0.7849,0.83,0.8364,0.8495,1.1515,0.8224
2017-08-16,0.8224,0.7652,0.8153,0.8508,1.1502,0.8225
2017-08-17,0.8225,0.8,0.814,0.852,1.1493,0.8666
2017-08-18,0.8666,0.84,0.8237,0.8534,1.1486,0.8443
2017-08-21,0.8443,0.88,0.8281,0.8547,1.147,0.8375
2017-08-22,0.8375,0.85,0.8387,0.856,1.1452,0.855
2017-08-23,0.855,0.8252,0.8452,0.8567,1.1436,0.9149
2017-08-24,0.9149,0.87,0.8637,0.859,1.1424,0.9375
2017-08-25,0.9375,0.9145,0.8778,0.862,1.1411,0.92
2017-08-28,0.92,0.9267,0.893,0.865,1.1401,0.9174
2017-08-29,0.9174,0.89,0.909,0.8674,1.1391,0.9499
2017-08-30,0.9499,0.92,0.9279,0.8696,1.1381,0.92
2017-08-31,0.92,0.95,0.929,0.8715,1.137,0.9801
2017-09-01,0.9801,0.912,0.9375,0.8737,1.1367,1.09
2017-09-05,1.09,1.0,0.9715,0.8777,1.1366,1.11
2017-09-06,1.11,1.14,1.01,0.8828,1.1365,1.3
2017-09-07,1.3,1.11,1.08,0.8918,1.1375,1.3
2017-09-08,1.3,1.3,1.156,0.9005,1.1386,1.25
2017-09-11,1.25,1.29,1.21,0.9086,1.1394,1.21
2017-09-12,1.21,1.23,1.234,0.9155,1.1397,1.29
2017-09-13,1.29,1.21,1.27,0.9241,1.1405,1.3
2017-09-14,1.3,1.28,1.27,0.9337,1.1413,1.53
2017-09-15,1.53,1.3,1.316,0.9478,1.1434,1.51
2017-09-18,1.51,1.58,1.368,0.962,1.1453,1.51
2017-09-19,1.51,1.5,1.428,0.9756,1.1473,1.52
2017-09-20,1.52,1.51,1.474,0.9902,1.1492,1.41
2017-09-21,1.41,1.53,1.496,1.002,1.1505,1.41
2017-09-22,1.41,1.43,1.472,1.014,1.1507,1.36
2017-09-25,1.36,1.38,1.442,1.0247,1.1509,1.37
2017-09-26,1.37,1.34,1.414,1.0362,1.1511,1.45
2017-09-27,1.45,1.37,1.4,1.0492,1.1517,1.51
2017-09-28,1.51,1.45,1.42,1.0634,1.153,1.52
2017-09-29,1.52,1.49,1.442,1.0769,1.1542,1.53
2017-10-02,1.53,1.53,1.476,1.0902,1.1559,1.59
2017-10-03,1.59,1.53,1.52,1.1043,1.1579,1.52
2017-10-04,1.52,1.6,1.534,1.1149,1.1593,1.53
2017-10-05,1.53,1.5,1.538,1.1253,1.1605,1.49
2017-10-06,1.49,1.51,1.532,1.1361,1.1616,1.43
2017-10-09,1.43,1.5,1.512,1.1454,1.1627,1.38
2017-10-10,1.38,1.41,1.47,1.1543,1.1634,1.4
2017-10-11,1.4,1.37,1.446,1.1631,1.1648,1.41
2017-10-12,1.41,1.4,1.422,1.1725,1.1665,1.39
2017-10-13,1.39,1.4,1.402,1.1815,1.1686,1.41
2017-10-16,1.41,1.4,1.398,1.1912,1.1708,1.37
2017-10-17,1.37,1.43,1.396,1.2012,1.1726,1.26
2017-10-18,1.26,1.38,1.368,1.2086,1.1736,1.29
2017-10-19,1.29,1.28,1.344,1.2158,1.1743,1.37
2017-10-20,1.37,1.287,1.34,1.2267,1.1756,1.32
2017-10-23,1.32,1.37,1.322,1.2367,1.1766,1.33
2017-10-24,1.33,1.33,1.314,1.2469,1.1777,1.27
2017-10-25,1.27,1.32,1.316,1.2566,1.1784,1.32
2017-10-26,1.32,1.28,1.322,1.2665,1.1778,1.36
2017-10-27,1.36,1.32,1.32,1.2773,1.1778,1.49
2017-10-30,1.49,1.42,1.354,1.2897,1.1776,1.53
2017-10-31,1.53,1.5,1.394,1.3034,1.177,1.4
2017-11-01,1.4,1.53,1.42,1.3147,1.1745,1.45
2017-11-02,1.45,1.4,1.446,1.3266,1.1729,1.48
2017-11-03,1.48,1.44,1.47,1.3379,1.171,1.49
2017-11-06,1.49,1.5,1.47,1.3489,1.17,1.46
2017-11-07,1.46,1.51,1.456,1.3597,1.169,1.75
2017-11-08,1.75,1.61,1.526,1.3764,1.1692,1.83
2017-11-09,1.83,1.69,1.602,1.394,1.1701,1.965
2017-11-10,1.965,1.84,1.699,1.4149,1.172,2.32
2017-11-13,2.32,1.98,1.865,1.4417,1.1761,2.37
2017-11-14,2.37,2.32,2.047,1.4673,1.1805,2.61
2017-11-15,2.61,2.37,2.219,1.4973,1.186,2.78
2017-11-16,2.78,2.6,2.409,1.5269,1.1926,2.77
2017-11-17,2.77,2.8,2.57,1.5563,1.1993,2.555
2017-11-20,2.555,2.83,2.617,1.5824,1.2049,2.78
2017-11-21,2.78,2.57,2.699,1.6138,1.2116,2.81
2017-11-22,2.81,2.82,2.739,1.6442,1.2179,2.66
2017-11-24,2.66,2.85,2.715,1.6714,1.2234,3.0
2017-11-27,3.0,2.72,2.761,1.7008,1.2306,3.14
2017-11-28,3.14,3.01,2.878,1.7334,1.2388,2.87
2017-11-29,2.87,3.1,2.896,1.7606,1.2456,2.9
2017-11-30,2.9,2.89,2.914,1.7882,1.2521,2.9
2017-12-01,2.9,2.88,2.962,1.818,1.2586,2.65
2017-12-04,2.65,2.94,2.892,1.8428,1.2636,2.76
2017-12-05,2.76,2.65,2.816,1.8708,1.269,2.7
2017-12-06,2.7,2.73,2.782,1.8974,1.2744,2.8
2017-12-07,2.8,2.72,2.762,1.9244,1.28,2.77
2017-12-08,2.77,2.84,2.736,1.9496,1.2845,2.7
2017-12-11,2.7,2.78,2.746,1.9732,1.2885,2.72
2017-12-12,2.72,2.71,2.738,1.997,1.2932,2.66
2017-12-13,2.66,2.7,2.73,2.0184,1.2984,2.7
2017-12-14,2.7,2.68,2.71,2.042,1.3043,2.8
2017-12-15,2.8,2.7,2.716,2.0674,1.3109,2.56
2017-12-18,2.56,2.82,2.688,2.0888,1.317,2.47
2017-12-19,2.47,2.56,2.638,2.1096,1.3229,2.52
2017-12-20,2.52,2.47,2.61,2.1324,1.3294,2.55
2017-12-21,2.55,2.5,2.58,2.1554,1.3365,2.53
2017-12-22,2.53,2.6,2.526,2.1778,1.3425,2.42
2017-12-26,2.42,2.47,2.498,2.1984,1.3484,2.45
2017-12-27,2.45,2.43,2.494,2.2192,1.3543,2.49
2017-12-28,2.49,2.46,2.488,2.2416,1.3599,2.41
2017-12-29,2.41,2.49,2.46,2.2646,1.3651,2.6
2018-01-02,2.6,2.39,2.474,2.2908,1.3711,2.58
2018-01-03,2.58,2.62,2.506,2.315,1.3773,2.5
2018-01-04,2.5,2.62,2.516,2.3386,1.3835,2.47
2018-01-05,2.47,2.52,2.512,2.3614,1.3897,2.41
2018-01-08,2.41,2.46,2.512,2.3842,1.3955,2.38
2018-01-09,2.38,2.4,2.468,2.4054,1.4012,2.26
2018-01-10,2.26,2.38,2.404,2.4234,1.4063,2.4
2018-01-11,2.4,2.23,2.384,2.4416,1.4121,2.24
2018-01-12,2.24,2.4,2.338,2.4558,1.4168,2.09
2018-01-16,2.09,2.21,2.274,2.4696,1.4205,2.1
2018-01-17,2.1,2.07,2.218,2.4826,1.4241,1.94
2018-01-18,1.94,2.08,2.154,2.4918,1.427,1.95
2018-01-19,1.95,1.93,2.064,2.501,1.4297,1.97
2018-01-22,1.97,1.9,2.01,2.5112,1.4331,2.06
2018-01-23,2.06,2.07,2.004,2.5174,1.4367,2.02
2018-01-24,2.02,2.1,1.988,2.5212,1.44,2.09
2018-01-25,2.09,2.03,2.018,2.5237,1.4437,2.14
2018-01-26,2.14,2.1,2.056,2.5201,1.4477,2.03
2018-01-29,2.03,2.14,2.068,2.5133,1.4511,2.03
2018-01-30,2.03,2.03,2.062,2.5017,1.4547,2.2
2018-01-31,2.2,2.05,2.098,2.4901,1.4592,2.17
2018-02-01,2.17,2.18,2.114,2.4781,1.4637,2.07
2018-02-02,2.07,2.16,2.1,2.4684,1.4681,2.3
2018-02-05,2.3,2.0,2.154,2.4588,1.4737,2.31
2018-02-06,2.31,2.21,2.21,2.4488,1.4791,2.53
2018-02-07,2.53,2.33,2.276,2.4462,1.4854,2.28
2018-02-08,2.28,2.52,2.298,2.4318,1.4903,2.29
2018-02-09,2.29,2.3,2.342,2.4148,1.4954,2.66
2018-02-12,2.66,2.32,2.414,2.4106,1.5025,2.85
2018-02-13,2.85,2.64,2.522,2.4096,1.5108,2.67
2018-02-14,2.67,2.83,2.55,2.405,1.5182,2.76
2018-02-15,2.76,2.73,2.646,2.4072,1.5258,2.82
2018-02-16,2.82,2.75,2.752,2.4084,1.5341,2.55
2018-02-20,2.55,2.78,2.73,2.4054,1.5413,2.63
2018-02-21,2.63,2.58,2.686,2.402,1.5486,2.43
2018-02-22,2.43,2.63,2.638,2.3952,1.5549,2.47
2018-02-23,2.47,2.45,2.58,2.3906,1.5615,2.68
2018-02-26,2.68,2.5,2.552,2.3898,1.5696,2.79
2018-02-27,2.79,2.67,2.6,2.3924,1.579,3.32
2018-02-28,3.32,3.2,2.738,2.4048,1.5914,3.31
2018-03-01,3.31,3.32,2.914,2.415,1.6041,3.43
2018-03-02,3.43,3.27,3.106,2.4324,1.6174,3.71
2018-03-05,3.71,3.45,3.312,2.4572,1.6324,3.85
2018-03-06,3.85,3.77,3.524,2.4838,1.6482,3.92
2018-03-07,3.92,3.82,3.644,2.5112,1.6642,3.79
2018-03-08,3.79,3.95,3.74,2.5364,1.6792,3.87
2018-03-09,3.87,3.8,3.828,2.5654,1.6947,4.05
2018-03-12,4.05,3.89,3.896,2.5974,1.7113,3.98
2018-03-13,3.98,4.06,3.922,2.6272,1.7276,4.25
2018-03-14,4.25,3.98,3.988,2.664,1.7452,4.41
2018-03-15,4.41,4.28,4.112,2.7002,1.7635,4.72
2018-03-16,4.72,4.42,4.282,2.743,1.7833,4.74
2018-03-19,4.74,4.7,4.42,2.7878,1.8031,4.76
2018-03-20,4.76,4.76,4.576,2.8336,1.8228,4.71
2018-03-21,4.71,4.8,4.668,2.8796,1.8425,4.73
2018-03-22,4.73,4.69,4.732,2.9266,1.8623,4.83
2018-03-23,4.83,4.77,4.754,2.978,1.8827,4.92
2018-03-26,4.92,4.95,4.79,3.0284,1.9033,5.08
2018-03-27,5.08,4.97,4.854,3.0852,1.9248,4.59
2018-03-28,4.59,5.08,4.83,3.1352,1.9439,4.57
2018-03-29,4.57,4.59,4.798,3.1846,1.9626,4.51
2018-04-02,4.51,4.58,4.734,3.236,1.9812,4.24
2018-04-03,4.24,4.51,4.598,3.2818,1.9984,4.42
2018-04-04,4.42,4.18,4.466,3.3308,2.0167,4.36
2018-04-05,4.36,4.39,4.42,3.3768,2.0345,4.14
2018-04-06,4.14,4.34,4.334,3.4192,2.051,4.15
2018-04-09,4.15,4.16,4.262,3.4604,2.0676,4.0
2018-04-10,4.0,4.18,4.214,3.4976,2.0833,3.96
2018-04-11,3.96,4.03,4.122,3.5362,2.0986,4.07
2018-04-12,4.07,3.97,4.064,3.577,2.1147,3.94
2018-04-13,3.94,4.1,4.024,3.6118,2.1302,3.96
2018-04-16,3.96,4.0,3.986,3.6476,2.1456,4.26
2018-04-17,4.26,3.99,4.038,3.6914,2.1627,4.25
2018-04-18,4.25,4.27,4.096,3.7304,2.1796,4.58
2018-04-19,4.58,4.37,4.198,3.7758,2.1982,4.91
2018-04-20,4.91,4.63,4.392,3.8234,2.2187,4.96
2018-04-23,4.96,4.87,4.592,3.877,2.2394,4.46
2018-04-24,4.46,5.04,4.632,3.9204,2.2577,4.39
2018-04-25,4.39,4.41,4.66,3.955,2.2754,4.38
2018-04-26,4.38,4.38,4.62,3.9856,2.2934,4.26
2018-04-27,4.26,4.41,4.49,4.0174,2.3106,4.15
2018-04-30,4.15,4.3,4.328,4.0452,2.3273,4.06
2018-05-01,4.06,4.12,4.248,4.07,2.3435,4.63
2018-05-02,4.63,4.3,4.296,4.1116,2.3626,4.5
2018-05-03,4.5,4.63,4.32,4.149,2.3811,4.3
2018-05-04,4.3,4.52,4.328,4.1864,2.3987,4.59
2018-05-07,4.59,4.36,4.416,4.2288,2.4174,4.49
2018-05-08,4.49,4.59,4.502,4.265,2.4355,4.68
2018-05-09,4.68,4.52,4.512,4.3028,2.4545,5.21
2018-05-10,5.21,4.72,4.654,4.3406,2.4756,5.09
2018-05-11,5.09,5.21,4.812,4.3762,2.496,5.18
2018-05-14,5.18,5.15,4.93,4.4112,2.5171,5.3
2018-05-15,5.3,5.15,5.092,4.443,2.5388,5.6
2018-05-16,5.6,5.41,5.276,4.478,2.5621,5.53
2018-05-17,5.53,5.7,5.34,4.5102,2.585,5.34
2018-05-18,5.34,5.56,5.39,4.5412,2.607,5.5
2018-05-21,5.5,5.49,5.454,4.5738,2.6298,5.54
2018-05-22,5.54,5.48,5.502,4.6036,2.6529,5.65
2018-05-23,5.65,5.54,5.512,4.637,2.6768,5.8
2018-05-24,5.8,5.7,5.566,4.668,2.7013,5.61
2018-05-25,5.61,5.77,5.62,4.692,2.7247,5.85
2018-05-29,5.85,5.69,5.69,4.7146,2.7498,6.23
2018-05-30,6.23,5.88,5.828,4.7444,2.7769,5.73
2018-05-31,5.73,6.3,5.844,4.7638,2.8014,5.78
2018-06-01,5.78,5.85,5.84,4.7852,2.8264,5.79
2018-06-04,5.79,5.82,5.876,4.8064,2.8512,5.62
2018-06-05,5.62,5.81,5.83,4.8222,2.8752,5.3
2018-06-06,5.3,5.54,5.644,4.8298,2.8974,5.32
2018-06-07,5.32,5.24,5.562,4.8346,2.9198,5.03
2018-06-08,5.03,5.33,5.412,4.8434,2.9407,4.62
2018-06-11,4.62,5.05,5.178,4.8444,2.9595,4.5
2018-06-12,4.5,4.58,4.954,4.8442,2.9775,5.98
2018-06-13,5.98,6.1,5.09,4.879,3.0027,6.44
2018-06-14,6.44,6.02,5.314,4.9194,3.0303,5.69
2018-06-15,5.69,6.44,5.446,4.946,3.0541,6.1
2018-06-18,6.1,5.73,5.742,4.9852,3.0799,6.2
2018-06-19,6.2,5.96,6.082,5.0262,3.1063,6.16
2018-06-20,6.16,6.27,6.118,5.0694,3.1322,6.22
2018-06-21,6.22,6.21,6.074,5.1146,3.1578,6.62
2018-06-22,6.62,6.25,6.26,5.1656,3.1854,6.98
2018-06-25,6.98,6.72,6.436,5.2264,3.2138,7.3
2018-06-26,7.3,6.95,6.656,5.2932,3.2438,6.81
2018-06-27,6.81,7.22,6.786,5.3442,3.2716,6.95
2018-06-28,6.95,6.83,6.932,5.3982,3.3003,6.73
2018-06-29,6.73,6.96,6.954,5.4412,3.3275,7.14
2018-07-02,7.14,6.73,6.986,5.4858,3.3567,7.03
2018-07-03,7.03,7.13,6.932,5.5272,3.3842,7.01
2018-07-05,7.01,7.08,6.972,5.5782,3.4117,7.03
2018-07-06,7.03,6.97,6.988,5.631,3.4393,7.4
2018-07-09,7.4,7.03,7.122,5.6914,3.4687,7.48
2018-07-10,7.48,7.39,7.19,5.7558,3.499,7.04
2018-07-11,7.04,7.27,7.192,5.8136,3.5272,7.02
2018-07-12,7.02,7.08,7.194,5.8728,3.5555,7.04
2018-07-13,7.04,6.98,7.196,5.921,3.5838,6.73
2018-07-16,6.73,7.0,7.062,5.9656,3.6102,6.63
2018-07-17,6.63,6.74,6.892,6.0122,3.6358,6.69
2018-07-18,6.69,6.7,6.822,6.0542,3.6617,7.02
2018-07-19,7.02,6.61,6.822,6.1048,3.6891,6.76
2018-07-20,6.76,7.06,6.766,6.1464,3.715,6.72
2018-07-23,6.72,6.77,6.764,6.1766,3.741,6.62
2018-07-24,6.62,6.9,6.762,6.2072,3.7664,6.48
2018-07-25,6.48,6.25,6.72,6.2332,3.7914,6.18
2018-07-26,6.18,6.34,6.552,6.2508,3.8151,5.59
2018-07-27,5.59,6.15,6.318,6.2506,3.8362,5.68
2018-07-30,5.68,5.48,6.11,6.2536,3.8576,5.95
