ticker,TEAM US Equity,TEAM US Equity,TEAM US Equity,TEAM US Equity,TEAM US Equity,Close Tomorrow
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,
date,,,,,,
2019-06-03,117.3,126.24,124.33,115.6572,95.8436,122.65
2019-06-04,122.65,119.52,123.17,115.9136,96.0686,126.43
2019-06-05,126.43,124.59,123.696,116.245,96.3103,127.71
2019-06-06,127.71,126.32,123.994,116.5682,96.5587,131.43
2019-06-07,131.43,127.91,125.104,117.057,96.8246,133.0
2019-06-10,133.0,133.45,128.244,117.5478,97.0933,128.93
2019-06-11,128.93,133.91,129.5,117.8786,97.3377,128.97
2019-06-12,128.97,129.24,130.008,118.1806,97.5694,130.28
2019-06-13,130.28,131.25,130.522,118.4742,97.7902,129.91
2019-06-14,129.91,129.87,130.218,118.7652,98.0071,130.65
2019-06-17,130.65,130.11,129.748,119.1738,98.222,129.55
2019-06-18,129.55,132.89,129.872,119.5382,98.4224,132.77
2019-06-19,132.77,130.48,130.632,119.952,98.6398,135.05
2019-06-20,135.05,134.89,131.586,120.41,98.865,132.87
2019-06-21,132.87,134.05,132.178,120.8126,99.0699,130.55
2019-06-24,130.55,134.0,132.158,121.1348,99.2846,125.74
2019-06-25,125.74,130.54,131.396,121.396,99.4799,128.35
2019-06-26,128.35,126.38,130.512,121.674,99.6866,131.04
2019-06-27,131.04,129.01,129.71,122.0354,99.902,130.84
2019-06-28,130.84,131.15,129.304,122.4284,100.1037,131.77
2019-07-01,131.77,133.2,129.548,123.025,100.3147,133.75
2019-07-02,133.75,131.88,131.15,123.625,100.5163,133.36
2019-07-03,133.36,134.49,132.152,124.1578,100.7122,135.11
2019-07-05,135.11,132.71,132.966,124.7966,100.9322,137.93
2019-07-08,137.93,134.45,134.384,125.4352,101.1599,140.6
2019-07-09,140.6,137.08,136.15,126.083,101.4132,140.36
2019-07-10,140.36,141.14,137.472,126.6892,101.6584,140.9
2019-07-11,140.9,141.56,138.98,127.3042,101.9095,138.555
2019-07-12,138.555,140.59,139.669,127.9035,102.1399,139.51
2019-07-15,139.51,139.46,139.985,128.5135,102.366,137.16
2019-07-16,137.16,140.0,139.297,129.0485,102.58,136.43
2019-07-17,136.43,137.87,138.511,129.5657,102.7827,136.06
2019-07-18,136.06,136.15,137.543,130.0735,102.9823,134.16
2019-07-19,134.16,137.0,136.664,130.4133,103.1745,135.28
2019-07-22,135.28,134.3,135.818,130.6163,103.3829,134.06
2019-07-23,134.06,136.72,135.198,130.7201,103.5887,135.35
2019-07-24,135.35,134.06,134.982,131.0115,103.8371,134.51
2019-07-25,134.51,134.82,134.672,131.2263,104.0829,146.04
2019-07-26,146.04,136.75,137.048,131.6255,104.4076,139.05
2019-07-29,139.05,144.0,137.802,131.8117,104.6964,137.0
2019-07-30,137.0,137.91,138.39,131.9687,104.9882,140.12
2019-07-31,140.12,136.81,139.344,132.2801,105.2971,143.92
2019-08-01,143.92,140.0,141.226,132.6477,105.6081,141.2
2019-08-02,141.2,142.98,140.258,132.9467,105.9152,133.19
2019-08-05,133.19,135.41,139.086,133.0653,106.167,135.47
2019-08-06,135.47,135.0,138.78,133.1843,106.4262,141.9
2019-08-07,141.9,133.03,139.136,133.4533,106.7262,145.12
2019-08-08,145.12,142.7,139.376,133.8797,107.1009,145.99
2019-08-09,145.99,144.48,140.334,134.2751,107.4677,143.68
2019-08-12,143.68,144.56,142.432,134.6311,107.8238,146.7
2019-08-13,146.7,142.76,144.678,135.2191,108.2217,139.49
2019-08-14,139.49,143.29,144.196,135.5559,108.567,139.5
2019-08-15,139.5,139.44,143.072,135.8173,108.9199,142.57
2019-08-16,142.57,140.99,142.388,136.1145,109.2881,141.27
2019-08-19,141.27,143.0,141.906,136.3113,109.6377,142.14
2019-08-20,142.14,140.7,140.994,136.4941,109.9689,143.87
2019-08-21,143.87,142.2,141.87,136.7929,110.3045,143.44
2019-08-22,143.44,143.51,142.658,137.0823,110.6393,141.05
2019-08-23,141.05,141.81,142.354,137.2977,110.9715,142.86
2019-08-26,142.86,141.79,142.672,137.5567,111.3253,142.62
2019-08-27,142.62,144.32,142.768,137.7961,111.6504,138.27
2019-08-28,138.27,141.75,141.648,137.9705,111.962,138.05
2019-08-29,138.05,140.0,140.57,138.0761,112.2858,134.51
2019-08-30,134.51,138.43,139.262,138.0653,112.6043,131.89
2019-09-03,131.89,132.92,137.068,138.0457,112.8987,129.83
2019-09-04,129.83,133.36,134.51,138.0313,113.1859,133.34
2019-09-05,133.34,130.77,133.524,138.1833,113.4738,132.21
2019-09-06,132.21,134.65,132.356,138.2605,113.7551,126.27
2019-09-09,126.27,132.31,130.708,138.1651,114.0399,122.25
2019-09-10,122.25,124.0,128.78,137.9933,114.3001,122.84
2019-09-11,122.84,121.93,127.382,137.8147,114.5536,125.51
2019-09-12,125.51,123.91,125.816,137.6499,114.8152,127.19
2019-09-13,127.19,125.58,124.812,137.5265,115.0703,130.39
2019-09-16,130.39,125.81,125.636,137.4321,115.3489,133.56
2019-09-17,133.56,130.5,127.898,137.3447,115.6132,134.25
2019-09-18,134.25,132.87,130.18,137.2177,115.865,134.93
2019-09-19,134.93,134.71,132.064,137.1091,116.1099,136.87
2019-09-20,136.87,136.08,134.0,137.0285,116.3463,136.46
2019-09-23,136.46,136.7,135.214,136.9866,116.6,129.59
2019-09-24,129.59,136.96,134.42,136.7882,116.8222,128.2
2019-09-25,128.2,130.0,133.21,136.609,117.0609,128.18
2019-09-26,128.18,128.13,131.86,136.444,117.2865,123.03
2019-09-27,123.03,128.26,129.092,136.1834,117.4868,125.44
2019-09-30,125.44,122.66,126.888,136.009,117.6937,124.27
2019-10-01,124.27,125.28,125.824,135.7888,117.8938,122.78
2019-10-02,122.78,123.16,124.74,135.5632,118.0918,128.09
2019-10-03,128.09,123.12,124.722,135.418,118.333,131.87
2019-10-04,131.87,129.83,126.49,135.3652,118.5967,132.91
2019-10-07,132.91,131.01,127.984,135.1026,118.856,124.0
2019-10-08,124.0,132.69,127.93,134.8016,119.0647,126.74
2019-10-09,126.74,126.12,128.722,134.5964,119.2928,125.87
2019-10-10,125.87,127.0,128.278,134.3114,119.5288,127.48
2019-10-11,127.48,127.63,127.4,133.9826,119.7396,127.55
2019-10-14,127.55,127.03,126.328,133.7096,119.9395,128.78
2019-10-15,128.78,128.0,127.284,133.6214,120.1454,124.28
2019-10-16,124.28,126.88,126.792,133.3976,120.3219,122.64
2019-10-17,122.64,125.52,126.146,133.0124,120.49,116.86
2019-10-18,116.86,121.12,124.022,132.4472,120.6519,116.3
2019-10-21,116.3,117.05,121.772,131.8534,120.7979,110.1
2019-10-22,110.1,117.05,118.036,131.1818,120.8849,107.75
2019-10-23,107.75,109.0,114.73,130.4028,120.9495,113.26
2019-10-24,113.26,109.49,112.854,129.8782,121.0368,113.82
2019-10-25,113.82,113.17,112.246,129.3646,121.1284,118.33
2019-10-28,118.33,116.83,112.652,128.8798,121.2418,119.74
2019-10-29,119.74,117.85,114.58,128.4492,121.3719,124.82
2019-10-30,124.82,120.0,117.994,128.1028,121.5191,120.79
2019-10-31,120.79,124.83,119.5,127.6412,121.6515,122.36
2019-11-01,122.36,121.19,121.208,127.2196,121.7987,118.37
2019-11-04,118.37,123.02,121.216,126.766,121.9372,114.19
2019-11-05,114.19,118.37,120.106,126.1926,122.0509,115.25
2019-11-06,115.25,114.67,118.192,125.6452,122.1589,114.7
2019-11-07,114.7,115.37,116.974,125.1738,122.2658,118.95
2019-11-08,118.95,114.82,116.292,124.7918,122.3813,119.47
2019-11-11,119.47,119.18,116.512,124.491,122.505,119.88
2019-11-12,119.88,119.5,117.65,124.2508,122.6383,121.49
2019-11-13,121.49,120.51,118.898,124.084,122.7707,120.84
2019-11-14,120.84,121.47,120.126,123.834,122.8829,122.73
2019-11-15,122.73,121.39,120.882,123.6444,123.0017,123.94
2019-11-18,123.94,122.0,121.776,123.5978,123.1105,125.95
2019-11-19,125.95,124.03,122.99,123.6718,123.2264,127.49
2019-11-20,127.49,125.88,124.19,123.7648,123.3461,125.97
2019-11-21,125.97,127.11,125.216,123.774,123.4642,125.98
2019-11-22,125.98,125.97,125.866,123.7498,123.5724,126.51
2019-11-25,126.51,125.59,126.38,123.6722,123.6821,129.71
2019-11-26,129.71,125.95,127.132,123.5952,123.8001,127.5
2019-11-27,127.5,129.57,127.134,123.4602,123.9113,127.11
2019-11-29,127.11,126.18,127.362,123.3038,124.0228,120.84
2019-12-02,120.84,126.75,126.334,122.9832,124.1025,123.55
2019-12-03,123.55,117.8,125.742,122.725,124.2007,123.47
2019-12-04,123.47,123.52,124.494,122.6026,124.2975,123.95
2019-12-05,123.95,124.0,123.784,122.5176,124.402,123.36
2019-12-06,123.36,123.24,123.034,122.4212,124.4926,122.8
2019-12-09,122.8,122.89,123.426,122.4166,124.5728,120.8
2019-12-10,120.8,122.7,122.876,122.3238,124.6474,118.23
2019-12-11,118.23,120.35,121.828,122.203,124.7069,116.17
2019-12-12,116.17,118.11,120.272,122.0708,124.7504,119.81
2019-12-13,119.81,116.38,119.562,121.9052,124.7947,121.22
2019-12-16,121.22,120.0,119.246,121.6922,124.8772,119.68
2019-12-17,119.68,122.28,119.022,121.4276,124.9535,118.12
2019-12-18,118.12,119.61,119.0,121.31,125.0266,120.03
2019-12-19,120.03,118.66,119.772,121.1758,125.1057,121.09
2019-12-20,121.09,120.94,120.028,121.0802,125.1899,120.75
2019-12-23,120.75,121.32,119.934,120.9456,125.2461,120.52
2019-12-24,120.52,121.34,120.102,120.805,125.294,121.7
2019-12-26,121.7,120.2,120.818,120.6634,125.3596,121.12
2019-12-27,121.12,122.41,121.036,120.6002,125.4128,119.33
2019-12-30,119.33,121.12,120.684,120.534,125.4581,120.34
2019-12-31,120.34,118.75,120.602,120.6036,125.5037,122.88
2020-01-02,122.88,121.15,121.074,120.7352,125.556,123.04
2020-01-03,123.04,121.02,121.342,120.994,125.607,127.69
2020-01-06,127.69,122.56,122.656,121.3928,125.668,128.15
2020-01-07,128.15,128.23,124.42,121.6906,125.7596,130.06
2020-01-08,130.06,128.32,126.364,122.0154,125.8606,135.41
2020-01-09,135.41,131.82,128.87,122.357,125.9799,133.9
2020-01-10,133.9,135.67,131.042,122.6402,126.1144,136.07
2020-01-13,136.07,138.59,132.718,122.8652,126.2525,134.22
2020-01-14,134.22,135.46,133.932,123.1338,126.3616,134.91
2020-01-15,134.91,134.31,134.902,123.3848,126.4668,134.72
2020-01-16,134.72,135.72,134.764,123.7118,126.5624,132.85
2020-01-17,132.85,135.11,134.554,124.085,126.6499,131.32
2020-01-21,131.32,132.2,133.604,124.4064,126.7554,131.46
2020-01-22,131.46,132.6,133.052,124.7416,126.856,132.64
2020-01-23,132.64,131.56,132.598,125.0154,126.9588,146.79
2020-01-24,146.79,145.0,135.012,125.5618,127.132,143.83
2020-01-27,143.83,143.5,137.208,126.0408,127.2875,149.27
2020-01-28,149.27,145.02,140.798,126.5964,127.4616,149.15
2020-01-29,149.15,149.16,144.336,127.1626,127.644,149.58
2020-01-30,149.58,146.94,147.724,127.6996,127.8196,147.0
2020-01-31,147.0,149.52,147.766,128.1608,127.9898,149.4
2020-02-03,149.4,146.9,148.88,128.6298,128.1808,152.09
2020-02-04,152.09,149.71,149.444,129.1218,128.4316,146.58
2020-02-05,146.58,153.01,148.93,129.534,128.6457,147.94
2020-02-06,147.94,146.58,148.602,129.9732,128.8518,148.0
2020-02-07,148.0,148.09,148.802,130.403,129.076,151.28
2020-02-10,151.28,148.1,149.178,130.8344,129.3024,149.0
2020-02-11,149.0,152.48,148.56,131.2644,129.5063,151.54
2020-02-12,151.54,149.46,149.552,131.753,129.7138,153.25
2020-02-13,153.25,150.53,150.614,132.4012,129.9293,154.42
2020-02-14,154.42,153.24,151.898,133.0186,130.1584,153.88
2020-02-18,153.88,154.05,152.418,133.6268,130.3828,152.05
2020-02-19,152.05,153.93,153.028,134.1888,130.591,148.98
2020-02-20,148.98,152.09,152.516,134.7012,130.783,145.93
2020-02-21,145.93,147.62,151.052,135.1638,130.9593,147.11
2020-02-24,147.11,138.52,149.59,135.69,131.109,144.48
2020-02-25,144.48,147.93,147.71,136.215,131.2058,146.5
2020-02-26,146.5,144.13,146.6,136.8216,131.2939,143.0
2020-02-27,143.0,140.68,145.404,137.2854,131.405,144.96
2020-02-28,144.96,137.23,145.21,137.7602,131.511,146.82
2020-03-02,146.82,147.57,145.152,138.303,131.6147,145.72
2020-03-03,145.72,147.54,145.4,138.855,131.6946,153.47
2020-03-04,153.47,148.0,146.794,139.5238,131.8162,152.21
2020-03-05,152.21,151.99,148.636,140.1462,131.9545,144.36
2020-03-06,144.36,150.57,148.516,140.6184,132.0486,133.0
2020-03-09,133.0,134.58,145.752,140.868,132.0823,135.59
2020-03-10,135.59,136.66,143.726,141.1458,132.124,130.54
2020-03-11,130.54,132.77,139.14,141.3342,132.1291,125.01
2020-03-12,125.01,117.67,133.7,141.4478,132.1119,127.94
2020-03-13,127.94,129.26,130.416,141.5998,132.1326,120.57
2020-03-16,120.57,118.48,127.93,141.5536,132.1043,124.38
2020-03-17,124.38,123.32,125.688,141.5804,132.0968,122.03
2020-03-18,122.03,116.63,123.986,141.4672,132.1205,121.56
2020-03-19,121.56,121.59,123.296,141.3354,132.115,125.9
2020-03-20,125.9,123.65,122.888,141.2522,132.1124,128.09
2020-03-23,128.09,125.9,124.392,141.1058,132.1143,138.2
2020-03-24,138.2,133.21,127.156,141.1918,132.1481,139.16
2020-03-25,139.16,136.06,130.582,141.2536,132.1789,148.2
2020-03-26,148.2,138.56,135.91,141.5332,132.2753,142.25
2020-03-27,142.25,146.0,139.18,141.68,132.3417,141.16
2020-03-30,141.16,144.85,141.794,141.8088,132.3961,137.26
2020-03-31,137.26,139.86,141.606,141.897,132.4328,134.05
2020-04-01,134.05,132.96,140.584,141.9516,132.4498,129.01
2020-04-02,129.01,132.74,136.746,141.9026,132.4471,129.96
2020-04-03,129.96,128.5,134.288,141.849,132.4331,136.86
2020-04-06,136.86,135.68,133.428,141.6504,132.4421,132.52
2020-04-07,132.52,139.1,132.48,141.4242,132.4404,140.68
2020-04-08,140.68,133.62,133.806,141.2524,132.491,137.95
2020-04-09,137.95,142.0,135.594,141.0284,132.5521,135.3
2020-04-13,135.3,140.01,136.662,140.7428,132.5868,144.57
2020-04-14,144.57,138.42,138.204,140.6942,132.6545,143.63
2020-04-15,143.63,142.96,140.426,140.5788,132.7184,146.51
2020-04-16,146.51,146.85,141.592,140.4672,132.7921,152.25
2020-04-17,152.25,149.5,144.452,140.5806,132.8846,152.63
2020-04-20,152.63,151.43,147.918,140.6744,132.981,148.2
2020-04-21,148.2,152.0,148.644,140.6784,133.0464,149.2
2020-04-22,149.2,150.88,149.758,140.6368,133.1028,149.39
2020-04-23,149.39,149.01,150.334,140.6446,133.1467,152.32
2020-04-24,152.32,149.8,150.348,140.6602,133.2065,151.87
2020-04-27,151.87,154.79,150.196,140.6326,133.2614,148.61
2020-04-28,148.61,153.71,150.278,140.5164,133.3117,152.73
2020-04-29,152.73,151.5,150.984,140.4934,133.3778,155.49
2020-04-30,155.49,155.19,152.204,140.5622,133.4694,154.59
2020-05-01,154.59,150.0,152.658,140.6744,133.5602,163.13
2020-05-04,163.13,151.72,154.91,141.0184,133.6956,169.58
2020-05-05,169.58,164.15,159.104,141.4678,133.8727,172.92
2020-05-06,172.92,170.58,163.142,142.0366,134.0609,179.78
2020-05-07,179.78,174.98,168.0,142.7022,134.2895,176.19
2020-05-08,176.19,179.92,172.32,143.366,134.4937,176.6
2020-05-11,176.6,176.29,175.014,143.9988,134.7041,176.0
2020-05-12,176.0,177.8,176.298,144.5824,134.8539,175.76
2020-05-13,175.76,176.15,176.866,145.1832,135.0375,179.79
2020-05-14,179.79,173.3,176.868,145.7096,135.2514,186.5
2020-05-15,186.5,180.0,178.93,146.3954,135.4833,182.16
2020-05-18,182.16,187.77,180.042,147.1514,135.6745,181.28
2020-05-19,181.28,183.16,181.098,148.117,135.8749,183.84
2020-05-20,183.84,182.33,182.714,149.082,136.1282,180.25
2020-05-21,180.25,182.05,182.806,150.0762,136.3521,182.6
2020-05-22,182.6,181.29,182.026,151.228,136.5556,173.06
2020-05-26,173.06,182.62,180.206,152.1304,136.6953,175.31
2020-05-27,175.31,170.05,179.012,153.2252,136.8419,178.32
2020-05-28,178.32,174.08,177.908,154.304,137.0151,185.3
2020-05-29,185.3,179.59,178.918,155.5694,137.2081,188.32
2020-06-01,188.32,184.02,180.062,156.9046,137.4522,183.67
2020-06-02,183.67,189.01,182.184,158.06,137.6731,183.46
2020-06-03,183.46,182.91,183.814,159.1674,137.8775,172.1
2020-06-04,172.1,181.48,182.57,159.8454,138.0317,174.26
2020-06-05,174.26,168.005,180.362,160.5474,138.1923,175.2
2020-06-08,175.2,173.57,177.738,161.0874,138.3489,173.54
2020-06-09,173.54,176.05,175.712,161.7132,138.4994,180.03
2020-06-10,180.03,175.45,175.026,162.4906,138.6943,173.5
2020-06-11,173.5,177.85,175.306,163.2154,138.8475,171.62
2020-06-12,171.62,177.13,174.778,163.9668,138.9925,170.73
2020-06-15,170.73,170.91,173.884,164.8012,139.1548,172.51
2020-06-16,172.51,173.34,173.678,165.6522,139.3271,176.71
2020-06-17,176.71,173.76,173.014,166.4492,139.5381,177.63
2020-06-18,177.63,177.48,173.84,167.3514,139.7668,172.64
2020-06-19,172.64,180.23,174.044,167.9906,139.9809,184.56
2020-06-22,184.56,174.53,176.81,168.9228,140.237,182.33
2020-06-23,182.33,186.11,178.774,169.8634,140.4876,176.82
2020-06-24,176.82,182.0,178.796,170.5084,140.7403,180.36
2020-06-25,180.36,177.1,179.342,171.243,141.0309,181.01
2020-06-26,181.01,181.01,181.016,171.933,141.3217,175.13
2020-06-29,175.13,180.02,179.13,172.3906,141.5698,180.27
2020-06-30,180.27,176.04,178.718,172.9434,141.8352,185.61
2020-07-01,185.61,180.99,180.476,173.6916,142.1113,190.08
2020-07-02,190.08,186.51,182.42,174.5092,142.3939,190.47
2020-07-06,190.47,193.0,184.312,175.3308,142.675,190.44
2020-07-07,190.44,191.0,187.374,176.0932,142.9526,195.88
2020-07-08,195.88,192.49,190.496,176.9734,143.2476,195.63
2020-07-09,195.63,198.41,192.5,177.9138,143.5435,192.0
2020-07-10,192.0,195.63,192.884,178.6992,143.8555,179.55
2020-07-13,179.55,194.06,190.7,179.1804,144.1123,174.15
2020-07-14,174.15,179.69,187.442,179.5716,144.3421,175.32
2020-07-15,175.32,175.08,183.33,179.8154,144.6036,171.24
2020-07-16,171.24,173.82,178.452,179.8486,144.8326,172.86
2020-07-17,172.86,172.0,174.624,179.8474,145.0755,190.32
2020-07-20,190.32,174.9,176.778,180.0582,145.4132,192.49
2020-07-21,192.49,190.79,180.446,180.3842,145.7352,191.3
2020-07-22,191.3,193.31,183.642,180.6782,146.0324,188.64
2020-07-23,188.64,190.76,187.122,180.931,146.311,184.34
2020-07-24,184.34,184.67,189.418,181.1026,146.6127,184.51
2020-07-27,184.51,185.8,188.256,181.197,146.9016,183.36
2020-07-28,183.36,184.5,186.43,181.1342,147.189,187.11
2020-07-29,187.11,185.64,185.592,181.2332,147.4872,187.66
2020-07-30,187.66,185.5,185.396,181.3608,147.7877,176.65
2020-07-31,176.65,176.95,183.858,181.217,148.0271,177.95
2020-08-03,177.95,176.345,182.546,181.171,148.2954,177.47
2020-08-04,177.47,178.5,181.368,181.0684,148.5696,180.5
2020-08-05,180.5,177.17,180.046,181.2172,148.8878,177.97
2020-08-06,177.97,181.37,178.108,181.2704,149.1961,170.93
2020-08-07,170.93,177.54,176.964,181.1226,149.5003,165.95
2020-08-10,165.95,170.8,174.564,180.7356,149.7913,160.75
2020-08-11,160.75,165.0,171.22,180.1842,150.0287,161.06
2020-08-12,161.06,161.86,167.332,179.732,150.2649,164.36
2020-08-13,164.36,163.0,164.61,179.35,150.4951,162.69
2020-08-14,162.69,166.11,162.962,179.1618,150.7098,164.35
2020-08-17,164.35,163.16,162.642,178.9636,150.9075,166.98
2020-08-18,166.98,165.43,163.888,178.7992,151.1384,163.15
2020-08-19,163.15,166.62,164.306,178.5914,151.3424,167.85
2020-08-20,167.85,163.02,165.004,178.3478,151.5898,166.64
2020-08-21,166.64,166.57,165.794,178.2106,151.852,168.93
2020-08-24,168.93,167.32,166.71,178.1568,152.1204,172.59
2020-08-25,172.59,168.4,167.832,178.194,152.4099,182.95
2020-08-26,182.95,175.01,171.792,178.4028,152.7299,188.31
2020-08-27,188.31,181.69,175.884,178.6348,153.0741,192.43
2020-08-28,192.43,188.66,181.042,178.9308,153.4368,191.76
2020-08-31,191.76,190.25,185.608,179.3132,153.7882,196.41
2020-09-01,196.41,192.61,190.372,179.5502,154.166,192.07
2020-09-02,192.07,197.99,192.196,179.745,154.5127,181.78
2020-09-03,181.78,188.94,190.89,179.8442,154.8019,175.54
2020-09-04,175.54,180.63,187.512,179.7478,155.0499,168.92
2020-09-08,168.92,170.0,182.944,179.506,155.257,171.37
2020-09-09,171.37,172.52,177.936,179.4308,155.484,169.72
2020-09-10,169.72,173.1564,173.466,179.2198,155.7027,167.63
2020-09-11,167.63,172.17,170.636,178.8602,155.9083,168.84
2020-09-14,168.84,169.1366,169.296,178.4354,156.104,171.02
2020-09-15,171.02,170.63,169.716,178.0464,156.3216,171.17
2020-09-16,171.17,172.61,169.676,177.661,156.5419,168.25
2020-09-17,168.25,167.94,169.382,177.1084,156.7789,171.14
2020-09-18,171.14,169.3,170.084,176.6186,157.0169,177.4
2020-09-21,177.4,168.91,171.796,176.3266,157.2865,180.26
2020-09-22,180.26,178.32,173.644,176.3408,157.5681,176.88
2020-09-23,176.88,180.42,174.786,176.3954,157.8357,175.78
2020-09-24,175.78,178.13,176.292,176.4046,158.1006,181.29
2020-09-25,181.29,176.0,178.322,176.6056,158.403,181.0
2020-09-28,181.0,182.02,179.042,176.7684,158.7169,182.35
2020-09-29,182.35,181.63,179.46,176.609,159.0478,181.79
2020-09-30,181.79,180.54,180.442,176.395,159.3577,186.01
2020-10-01,186.01,183.22,182.488,176.2892,159.6816,184.79
2020-10-02,184.79,182.31,183.188,176.2122,160.0072,186.85
2020-10-05,186.85,186.0,184.358,176.2624,160.3508,189.88
2020-10-06,189.88,186.79,185.864,176.3698,160.7001,193.04
2020-10-07,193.04,191.21,188.114,176.5634,161.0598,188.78
2020-10-08,188.78,194.52,188.668,176.5968,161.4,198.85
2020-10-09,198.85,190.35,191.48,176.8206,161.7916,194.27
2020-10-12,194.27,199.95,192.964,177.173,162.1545,192.99
2020-10-13,192.99,195.11,193.586,177.4738,162.5138,191.81
2020-10-14,191.81,194.9,193.34,177.7606,162.8762,190.925
2020-10-15,190.925,188.08,193.769,177.9691,163.2291,207.45
2020-10-16,207.45,191.9,195.489,178.5587,163.652,212.94
2020-10-19,212.94,208.4524,199.223,179.3989,164.1015,210.97
2020-10-20,210.97,213.73,202.819,180.2993,164.5179,206.99
2020-10-21,206.99,210.03,205.855,181.2241,164.9121,203.08
2020-10-22,203.08,207.57,208.286,182.0645,165.2772,208.49
2020-10-23,208.49,204.06,208.494,182.9471,165.6426,207.2
2020-10-26,207.2,207.5,207.346,183.8373,166.0091,213.01
2020-10-27,213.01,209.43,207.754,184.8105,166.3938,208.86
2020-10-28,208.86,209.33,208.128,185.6481,166.767,210.72
2020-10-29,210.72,210.91,209.656,186.5995,167.146,191.62
2020-10-30,191.62,199.0,206.282,187.0749,167.4305,184.29
2020-11-02,184.29,191.62,201.7,187.4279,167.6877,182.06
2020-11-03,182.06,183.85,195.51,187.6905,167.9414,188.82
2020-11-04,188.82,189.78,191.502,188.0151,168.2282,199.99
2020-11-05,199.99,195.0,189.356,188.3559,168.565,198.18
2020-11-06,198.18,200.1,190.668,188.5533,168.8219,187.52
2020-11-09,187.52,194.64,191.314,188.4551,169.0404,185.66
2020-11-10,185.66,185.4068,192.034,188.3331,169.2223,191.76
2020-11-11,191.76,188.47,192.622,188.2401,169.4354,193.0
2020-11-12,193.0,192.59,191.224,188.2587,169.6525,192.82
2020-11-13,192.82,194.48,190.152,188.4795,169.8816,189.46
2020-11-16,189.46,191.52,190.54,188.7579,170.0819,196.52
2020-11-17,196.52,192.06,192.712,189.3099,170.304,193.7
2020-11-18,193.7,201.28,193.1,189.7565,170.5396,199.45
2020-11-19,199.45,194.32,194.39,190.3511,170.7972,208.43
2020-11-20,208.43,199.22,197.512,191.1671,171.0993,211.05
2020-11-23,211.05,209.49,201.83,192.0113,171.3982,213.5
2020-11-24,213.5,210.0,205.226,192.8609,171.7207,216.35
2020-11-25,216.35,211.3,209.756,193.7645,172.0447,224.0
2020-11-27,224.0,216.07,214.666,194.8795,172.3985,225.05
2020-11-30,225.05,224.0,217.99,195.9577,172.7516,224.06
2020-12-01,224.06,226.0,220.592,196.8909,173.1025,227.99
2020-12-02,227.99,220.71,223.49,197.8455,173.4822,226.19
2020-12-03,226.19,228.1,225.458,198.8317,173.8683,225.01
2020-12-04,225.01,227.11,225.66,199.8163,174.2637,227.76
2020-12-07,227.76,224.11,226.202,200.7457,174.6669,229.84
2020-12-08,229.84,227.76,227.358,201.7225,175.0937,223.54
2020-12-09,223.54,228.94,226.468,202.5463,175.4789,227.19
2020-12-10,227.19,222.6183,226.668,203.4543,175.8999,232.01
2020-12-11,232.01,229.11,228.068,204.3743,176.3351,234.74
2020-12-14,234.74,233.77,229.464,205.3733,176.7747,237.7
2020-12-15,237.7,234.83,231.036,206.3903,177.2346,243.85
2020-12-16,243.85,237.63,235.098,207.4697,177.6865,248.05
2020-12-17,248.05,246.44,239.27,208.5699,178.1657,247.78
2020-12-18,247.78,248.67,242.424,209.7499,178.6828,248.19
2020-12-21,248.19,246.69,245.114,210.7367,179.2588,247.01
2020-12-22,247.01,250.0,246.976,211.7915,179.8159,240.88
2020-12-23,240.88,247.0,246.382,212.7493,180.3676,241.79
2020-12-24,241.79,240.55,245.13,213.7489,180.9515,231.8
2020-12-28,231.8,245.59,241.934,214.5664,181.4708,233.15
2020-12-29,233.15,233.55,238.926,215.0804,182.0337,234.04
2020-12-30,234.04,236.84,236.332,215.5024,182.582,233.87
2020-12-31,233.87,233.79,234.93,215.9604,183.1412,231.56
2021-01-04,231.56,234.5,232.884,216.4518,183.6912,234.42
2021-01-05,234.42,232.0,233.408,217.0786,184.2338,224.48
2021-01-06,224.48,228.92,231.674,217.3984,184.7157,233.38
2021-01-07,233.38,228.03,231.542,217.922,185.1916,235.48
2021-01-08,235.48,236.0,231.864,218.3714,185.6732,230.67
2021-01-11,230.67,234.79,231.686,218.8076,186.0856,234.19
2021-01-12,234.19,233.38,231.64,219.277,186.5453,229.87
2021-01-13,229.87,234.81,232.718,220.042,186.9888,222.97
2021-01-14,222.97,228.88,230.636,220.8156,187.4174,222.93
2021-01-15,222.93,224.64,228.126,221.633,187.8618,226.74
2021-01-19,226.74,225.0066,227.34,222.3914,188.3504,231.61
2021-01-20,231.61,228.0,226.824,223.0238,188.8587,234.18
2021-01-21,234.18,233.05,227.686,223.7438,189.3453,235.45
2021-01-22,235.45,234.34,230.182,224.7024,189.8599,231.08
2021-01-25,231.08,238.99,231.812,225.6108,190.3119,223.88
2021-01-26,223.88,232.69,231.24,226.2532,190.7416,217.3
2021-01-27,217.3,220.67,228.378,226.7392,191.1516,227.02
2021-01-28,227.02,216.6,226.946,227.4232,191.5638,231.13
2021-01-29,231.13,225.0,226.082,228.2566,192.0013,234.87
2021-02-01,234.87,231.21,226.84,229.0236,192.4431,248.79
2021-02-02,248.79,238.49,231.822,230.1254,192.9258,243.99
2021-02-03,243.99,248.0,237.16,231.0162,193.3826,241.0
