ticker,OKE US Equity,OKE US Equity,OKE US Equity,OKE US Equity,OKE US Equity,Close Tomorrow
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,
date,,,,,,
2016-11-17,49.83,50.1,41.0367,49.036,49.049,50.42
2016-11-18,50.42,50.07,41.1611,49.536,49.0812,52.72
2016-11-21,52.72,51.11,41.3089,50.518,49.1496,53.46
2016-11-22,53.46,52.95,41.4731,51.224,49.2798,53.95
2016-11-23,53.95,52.91,41.6383,52.076,49.4248,53.75
2016-11-25,53.75,53.57,41.8089,52.86,49.5632,52.82
2016-11-28,52.82,54.25,41.9721,53.34,49.698,52.44
2016-11-29,52.44,51.65,42.1292,53.284,49.799,54.93
2016-11-30,54.93,54.38,42.2952,53.578,49.9572,54.42
2016-12-01,54.42,55.89,42.4613,53.672,50.0668,54.69
2016-12-02,54.69,54.46,42.6315,53.86,50.1678,56.42
2016-12-05,56.42,55.13,42.8066,54.58,50.3238,56.12
2016-12-06,56.12,55.94,42.9806,55.316,50.4694,57.09
2016-12-07,57.09,56.11,43.1585,55.748,50.6352,57.91
2016-12-08,57.91,56.97,43.3412,56.446,50.7686,57.01
2016-12-09,57.01,57.99,43.5112,56.91,50.89,57.21
2016-12-12,57.21,58.56,43.6772,57.068,51.0064,57.77
2016-12-13,57.77,57.18,43.8451,57.398,51.1396,57.36
2016-12-14,57.36,57.22,44.004,57.452,51.296,57.72
2016-12-15,57.72,56.81,44.1596,57.414,51.4588,58.42
2016-12-16,58.42,57.8,44.3199,57.696,51.6338,58.1
2016-12-19,58.1,58.61,44.4723,57.874,51.8086,58.67
2016-12-20,58.67,58.32,44.6345,58.054,51.975,58.54
2016-12-21,58.54,58.77,44.7949,58.29,52.1494,57.91
2016-12-22,57.91,58.52,44.9473,58.328,52.3034,58.69
2016-12-23,58.69,58.04,45.0992,58.382,52.4812,59.03
2016-12-27,59.03,58.98,45.2534,58.568,52.6592,57.67
2016-12-28,57.67,59.02,45.4032,58.368,52.8236,57.98
2016-12-29,57.98,57.66,45.5455,58.256,52.9826,57.41
2016-12-30,57.41,58.01,45.6815,58.156,53.11,58.75
2017-01-03,58.75,58.14,45.8211,58.168,53.2668,58.6
2017-01-04,58.6,59.05,45.9657,58.082,53.4262,58.83
2017-01-05,58.83,58.84,46.1088,58.314,53.5954,57.9
2017-01-06,57.9,59.04,46.2561,58.298,53.77,57.48
2017-01-09,57.48,57.63,46.4001,58.312,53.935,56.07
2017-01-10,56.07,57.15,46.5388,57.776,54.0862,57.26
2017-01-11,57.26,56.37,46.6828,57.508,54.2678,56.57
2017-01-12,56.57,56.57,46.8204,57.056,54.4306,56.31
2017-01-13,56.31,56.38,46.9527,56.738,54.5856,56.31
2017-01-17,56.31,56.78,47.0906,56.504,54.78,56.56
2017-01-18,56.56,55.94,47.2315,56.602,54.9824,55.96
2017-01-19,55.96,56.54,47.3692,56.342,55.1686,56.59
2017-01-20,56.59,56.67,47.506,56.346,55.3388,55.89
2017-01-23,55.89,56.31,47.6407,56.262,55.4666,56.28
2017-01-24,56.28,56.14,47.7722,56.256,55.6044,55.55
2017-01-25,55.55,54.48,47.8997,56.054,55.7344,54.93
2017-01-26,54.93,54.98,48.0126,55.848,55.8746,54.91
2017-01-27,54.91,54.66,48.1278,55.512,56.0166,53.77
2017-01-30,53.77,54.62,48.238,55.088,56.0934,55.11
2017-01-31,55.11,54.18,48.3552,54.854,56.2018,54.0
2017-02-01,54.0,58.27,48.4644,54.544,56.2852,55.56
2017-02-02,55.56,54.19,48.5703,54.67,56.388,56.45
2017-02-03,56.45,55.88,48.6785,54.978,56.4626,55.31
2017-02-06,55.31,56.62,48.781,55.286,56.4996,54.37
2017-02-07,54.37,55.17,48.8738,55.138,56.508,54.4
2017-02-08,54.4,53.86,48.9689,55.218,56.521,55.12
2017-02-09,55.12,54.85,49.0633,55.13,56.567,55.31
2017-02-10,55.31,55.73,49.1545,54.902,56.6244,55.02
2017-02-13,55.02,55.03,49.2518,54.844,56.6262,54.95
2017-02-14,54.95,55.13,49.3458,54.96,56.6368,54.49
2017-02-15,54.49,54.67,49.4384,54.978,56.6328,54.03
2017-02-16,54.03,54.75,49.5296,54.76,56.585,53.64
2017-02-17,53.64,53.83,49.6069,54.426,56.5354,54.22
2017-02-21,54.22,54.07,49.6832,54.266,56.478,53.52
2017-02-22,53.52,53.76,49.752,53.98,56.3902,54.64
2017-02-23,54.64,54.41,49.829,54.01,56.3428,53.16
2017-02-24,53.16,54.43,49.8944,53.836,56.2618,53.35
2017-02-27,53.35,53.27,49.9608,53.778,56.1734,54.05
2017-02-28,54.05,53.62,50.0296,53.744,56.1072,55.39
2017-03-01,55.39,54.43,50.1013,54.118,56.0606,55.25
2017-03-02,55.25,55.08,50.1685,54.24,55.9972,56.42
2017-03-03,56.42,55.25,50.2405,54.892,55.9636,56.61
2017-03-06,56.61,56.18,50.3229,55.544,55.9224,56.58
2017-03-07,56.58,56.83,50.3981,56.05,55.8832,54.77
2017-03-08,54.77,56.6,50.4618,55.926,55.8204,54.51
2017-03-09,54.51,54.62,50.526,55.778,55.7368,54.33
2017-03-10,54.33,55.0,50.5891,55.36,55.6428,53.98
2017-03-13,53.98,54.25,50.6437,54.834,55.569,52.2
2017-03-14,52.2,53.5,50.6918,53.958,55.4534,53.64
2017-03-15,53.64,52.75,50.7464,53.732,55.378,53.24
2017-03-16,53.24,53.87,50.7963,53.478,55.2678,52.82
2017-03-17,52.82,53.47,50.8416,53.176,55.1522,53.24
2017-03-20,53.24,52.46,50.8891,53.028,55.0404,52.28
2017-03-21,52.28,53.47,50.9304,53.044,54.928,52.7
2017-03-22,52.7,52.23,50.9684,52.856,54.8324,52.25
2017-03-23,52.25,52.55,51.0008,52.658,54.756,53.1
2017-03-24,53.1,52.39,51.038,52.714,54.6728,53.09
2017-03-27,53.09,52.53,51.0708,52.684,54.6032,53.06
2017-03-28,53.06,53.31,51.1102,52.84,54.5382,54.73
2017-03-29,54.73,53.04,51.1589,53.246,54.5066,54.92
2017-03-30,54.92,54.97,51.2051,53.78,54.4738,55.44
2017-03-31,55.44,54.52,51.2572,54.248,54.4634,55.31
2017-04-03,55.31,55.55,51.3093,54.692,54.4378,55.94
2017-04-04,55.94,55.34,51.3611,55.268,54.4388,55.93
2017-04-05,55.93,56.31,51.4106,55.508,54.4318,56.33
2017-04-06,56.33,56.2,51.4582,55.79,54.4474,56.19
2017-04-07,56.19,56.28,51.5071,55.94,54.4726,55.93
2017-04-10,55.93,56.5,51.5525,56.064,54.493,55.72
2017-04-11,55.72,55.93,51.602,56.02,54.532,55.33
2017-04-12,55.33,55.72,51.6555,55.9,54.5364,54.62
2017-04-13,54.62,55.44,51.6992,55.558,54.5488,54.41
2017-04-17,54.41,54.65,51.7346,55.202,54.5258,54.82
2017-04-18,54.82,54.41,51.7714,54.98,54.4932,53.92
2017-04-19,53.92,54.92,51.8032,54.62,54.4654,53.79
2017-04-20,53.79,54.03,51.8365,54.312,54.4538,53.53
2017-04-21,53.53,53.74,51.8671,54.094,54.4364,53.87
2017-04-24,53.87,54.03,51.9015,53.986,54.4114,54.73
2017-04-25,54.73,53.86,51.9383,53.968,54.3998,54.5
2017-04-26,54.5,54.5,51.9736,54.084,54.3894,53.01
2017-04-27,53.01,53.47,51.9961,53.928,54.3506,52.61
2017-04-28,52.61,53.31,52.0224,53.744,54.313,53.02
2017-05-01,53.02,52.78,52.0501,53.574,54.2928,52.3
2017-05-02,52.3,53.22,52.071,53.088,54.266,52.14
2017-05-03,52.14,52.6,52.0932,52.616,54.2244,49.34
2017-05-04,49.34,51.67,52.1023,51.882,54.1408,50.64
2017-05-05,50.64,49.37,52.1193,51.488,54.0608,51.04
2017-05-08,51.04,50.54,52.1431,51.092,54.0184,50.48
2017-05-09,50.48,51.0,52.1653,50.728,53.961,51.12
2017-05-10,51.12,50.72,52.1937,50.524,53.9024,51.27
2017-05-11,51.27,51.62,52.2235,50.91,53.82,51.0
2017-05-12,51.0,51.31,52.2587,50.982,53.735,51.28
2017-05-15,51.28,51.8,52.2947,51.03,53.6322,50.89
2017-05-16,50.89,51.23,52.3252,51.112,53.5178,49.75
2017-05-17,49.75,50.68,52.359,50.838,53.3812,49.82
2017-05-18,49.82,49.55,52.3884,50.548,53.2822,51.43
2017-05-19,51.43,50.32,52.4163,50.634,53.2206,51.66
2017-05-22,51.66,51.68,52.4496,50.71,53.1672,52.23
2017-05-23,52.23,51.8,52.4862,50.978,53.1322,52.78
2017-05-24,52.78,52.12,52.5222,51.584,53.1438,51.66
2017-05-25,51.66,52.36,52.5542,51.952,53.1042,51.69
2017-05-26,51.69,51.58,52.5877,52.004,53.0732,49.85
2017-05-30,49.85,51.24,52.6064,51.642,53.0138,49.68
2017-05-31,49.68,49.55,52.6205,51.132,52.9426,50.45
2017-06-01,50.45,49.86,52.6389,50.666,52.906,49.55
2017-06-02,49.55,50.27,52.6511,50.244,52.843,49.32
2017-06-05,49.32,48.73,52.658,49.77,52.7844,50.0
2017-06-06,50.0,49.11,52.6599,49.8,52.7224,48.87
2017-06-07,48.87,49.8,52.6557,49.638,52.638,48.49
2017-06-08,48.49,48.52,52.6578,49.246,52.5466,49.45
2017-06-09,49.45,48.55,52.6636,49.226,52.441,49.99
2017-06-12,49.99,49.94,52.678,49.36,52.3424,50.21
2017-06-13,50.21,49.85,52.6939,49.402,52.2378,49.79
2017-06-14,49.79,50.32,52.708,49.586,52.1274,48.98
2017-06-15,48.98,49.44,52.7161,49.684,51.9882,50.97
2017-06-16,50.97,49.27,52.7351,49.988,51.889,50.21
2017-06-19,50.21,51.0,52.7517,50.032,51.7666,47.5
2017-06-20,47.5,49.59,52.7532,49.49,51.5928,47.41
2017-06-21,47.41,48.07,52.7489,49.014,51.4224,47.79
2017-06-22,47.79,47.74,52.7416,48.776,51.2638,49.19
2017-06-23,49.19,47.92,52.7379,48.42,51.141,50.54
2017-06-26,50.54,49.32,52.7356,48.486,51.0594,50.68
2017-06-27,50.68,50.61,52.745,49.122,50.9848,50.9
2017-06-28,50.9,50.73,52.753,49.82,50.9064,51.52
2017-06-29,51.52,51.08,52.7758,50.566,50.8584,52.16
2017-06-30,52.16,52.01,52.8031,51.16,50.8258,52.03
2017-07-03,52.03,52.21,52.8291,51.458,50.7958,50.75
2017-07-05,50.75,52.01,52.8525,51.472,50.7334,52.6
2017-07-06,52.6,51.27,52.8785,51.812,50.6908,51.69
2017-07-07,51.69,52.5,52.9019,51.846,50.6346,51.0
2017-07-10,51.0,51.48,52.9122,51.614,50.5944,50.88
2017-07-11,50.88,51.03,52.9184,51.384,50.5598,52.05
2017-07-12,52.05,51.49,52.9355,51.644,50.5404,52.46
2017-07-13,52.46,52.19,52.9536,51.616,50.5436,53.16
2017-07-14,53.16,52.68,52.9754,51.91,50.564,53.57
2017-07-17,53.57,53.16,52.9871,52.424,50.6486,53.57
2017-07-18,53.57,53.95,53.0002,52.962,50.7072,54.39
2017-07-19,54.39,53.66,53.0152,53.43,50.7742,54.79
2017-07-20,54.79,54.81,53.0336,53.896,50.8604,54.45
2017-07-21,54.45,54.7,53.0582,54.154,50.927,54.88
2017-07-24,54.88,54.52,53.0847,54.416,50.9992,55.78
2017-07-25,55.78,55.64,53.1152,54.858,51.0948,55.59
2017-07-26,55.59,55.99,53.1464,55.098,51.181,56.62
2017-07-27,56.62,55.59,53.1777,55.464,51.2956,56.46
2017-07-28,56.46,56.61,53.2109,55.866,51.4298,56.57
2017-07-31,56.57,56.47,53.2427,56.204,51.5648,56.73
2017-08-01,56.73,56.57,53.2774,56.394,51.6708,55.36
2017-08-02,55.36,55.86,53.3035,56.348,51.7448,53.85
2017-08-03,53.85,54.5,53.3255,55.794,51.7772,53.53
2017-08-04,53.53,53.95,53.343,55.208,51.7922,53.07
2017-08-07,53.07,53.2,53.3532,54.508,51.8204,52.55
2017-08-08,52.55,52.8,53.3614,53.672,51.8376,52.76
2017-08-09,52.76,52.69,53.372,53.152,51.8958,52.21
2017-08-10,52.21,53.0,53.3812,52.824,51.9464,52.41
2017-08-11,52.41,52.06,53.3974,52.6,51.9856,52.32
2017-08-14,52.32,52.73,53.4129,52.45,52.041,50.95
2017-08-15,50.95,52.32,53.4251,52.13,52.0736,50.61
2017-08-16,50.61,51.06,53.4372,51.7,52.0858,50.36
2017-08-17,50.36,50.37,53.4469,51.33,52.1156,50.93
2017-08-18,50.93,50.35,53.4587,51.034,52.1644,50.97
2017-08-21,50.97,50.88,53.4806,50.764,52.1948,52.89
2017-08-22,52.89,51.14,53.5129,51.152,52.2528,53.34
2017-08-23,53.34,52.47,53.5463,51.698,52.3154,53.47
2017-08-24,53.47,53.26,53.5733,52.32,52.389,53.66
2017-08-25,53.66,53.65,53.5941,52.866,52.4826,52.95
2017-08-28,52.95,53.67,53.6119,53.262,52.5222,53.22
2017-08-29,53.22,52.65,53.6327,53.328,52.5824,54.01
2017-08-30,54.01,52.88,53.6632,53.462,52.7126,54.16
2017-08-31,54.16,54.4,53.6949,53.6,52.8476,54.63
2017-09-01,54.63,54.4,53.7184,53.794,52.9844,54.85
2017-09-05,54.85,55.0,53.7442,54.174,53.0976,56.34
2017-09-06,56.34,55.22,53.7768,54.798,53.2136,56.47
2017-09-07,56.47,56.14,53.807,55.29,53.3294,56.22
2017-09-08,56.22,56.3,53.8245,55.702,53.4358,56.52
2017-09-11,56.52,56.56,53.8398,56.08,53.5358,56.09
2017-09-12,56.09,56.52,53.8505,56.328,53.6144,56.48
2017-09-13,56.48,56.25,53.8642,56.356,53.7034,56.88
2017-09-14,56.88,56.51,53.8845,56.438,53.826,56.2
2017-09-15,56.2,56.96,53.9033,56.434,53.898,56.1
2017-09-18,56.1,56.09,53.9091,56.35,53.9862,56.11
2017-09-19,56.11,56.15,53.9176,56.354,54.0884,56.09
2017-09-20,56.09,56.14,53.9246,56.276,54.1926,55.06
2017-09-21,55.06,55.81,53.9178,55.912,54.2528,54.7
2017-09-22,54.7,55.04,53.9107,55.612,54.2976,55.5
2017-09-25,55.5,55.15,53.9027,55.492,54.3444,55.22
2017-09-26,55.22,55.21,53.8893,55.314,54.3774,55.55
2017-09-27,55.55,55.25,53.882,55.206,54.417,55.42
2017-09-28,55.42,55.25,53.873,55.278,54.4376,55.41
2017-09-29,55.41,55.22,53.8612,55.42,54.45,55.84
2017-10-02,55.84,54.98,53.8536,55.488,54.4778,56.19
2017-10-03,56.19,55.85,53.846,55.682,54.504,56.3
2017-10-04,56.3,56.29,53.8354,55.832,54.5144,56.7
2017-10-05,56.7,56.4,53.8284,56.088,54.5366,56.19
2017-10-06,56.19,56.19,53.816,56.244,54.528,56.07
2017-10-09,56.07,56.33,53.8036,56.29,54.5202,56.02
2017-10-10,56.02,56.58,53.7942,56.256,54.5092,56.38
2017-10-11,56.38,55.9,53.7826,56.272,54.5022,56.41
2017-10-12,56.41,55.98,53.7695,56.214,54.5232,56.47
2017-10-13,56.47,56.87,53.7635,56.27,54.5756,56.25
2017-10-16,56.25,56.37,53.7549,56.306,54.63,56.42
2017-10-17,56.42,56.25,53.7499,56.386,54.697,55.37
2017-10-18,55.37,56.46,53.733,56.184,54.7534,55.81
2017-10-19,55.81,55.05,53.7191,56.064,54.8144,56.0
2017-10-20,56.0,55.94,53.7049,55.97,54.8902,55.05
2017-10-23,55.05,56.13,53.6907,55.73,54.943,55.94
2017-10-24,55.94,55.28,53.683,55.634,55.0154,53.71
2017-10-25,53.71,55.96,53.6712,55.302,55.0706,53.43
2017-10-26,53.43,54.0,53.652,54.826,55.127,54.08
2017-10-27,54.08,53.13,53.6396,54.442,55.2014,54.04
2017-10-30,54.04,54.15,53.6282,54.24,55.2636,54.27
2017-10-31,54.27,54.0,53.618,53.906,55.3296,54.53
2017-11-01,54.53,54.75,53.6079,54.07,55.3624,53.35
2017-11-02,53.35,54.24,53.5948,54.054,55.3626,52.65
2017-11-03,52.65,52.37,53.5751,53.768,55.3462,52.8
2017-11-06,52.8,52.65,53.5597,53.52,55.329,53.17
2017-11-07,53.17,52.86,53.5441,53.3,55.3334,53.1
2017-11-08,53.1,53.06,53.5319,53.014,55.331,52.99
2017-11-09,52.99,52.81,53.5222,52.942,55.3106,52.4
2017-11-10,52.4,53.09,53.5096,52.892,55.2754,52.21
2017-11-13,52.21,52.43,53.5018,52.774,55.227,51.38
2017-11-14,51.38,52.24,53.4832,52.416,55.1576,50.83
2017-11-15,50.83,51.15,53.4673,51.962,55.0474,50.65
2017-11-16,50.65,50.85,53.4428,51.494,54.931,50.67
2017-11-17,50.67,50.76,53.4139,51.148,54.82,50.83
2017-11-20,50.83,50.65,53.3915,50.872,54.7062,50.2
2017-11-21,50.2,51.2,53.3706,50.636,54.5884,50.58
2017-11-22,50.58,50.47,53.3515,50.586,54.4704,51.04
2017-11-24,51.04,50.83,53.3311,50.664,54.3536,50.02
2017-11-27,50.02,50.8,53.3047,50.534,54.23,50.06
2017-11-28,50.06,50.06,53.2799,50.38,54.1092,50.43
2017-11-29,50.43,49.91,53.2573,50.426,53.9956,51.9
2017-11-30,51.9,50.63,53.2443,50.69,53.9118,52.11
2017-12-01,52.11,52.27,53.2347,50.904,53.8528,52.29
2017-12-04,52.29,52.13,53.228,51.358,53.8046,52.34
2017-12-05,52.34,52.37,53.2186,51.814,53.7414,51.8
2017-12-06,51.8,52.3,53.21,52.088,53.673,52.41
2017-12-07,52.41,51.81,53.1988,52.19,53.6102,53.01
2017-12-08,53.01,52.73,53.1981,52.37,53.562,53.4
2017-12-11,53.4,53.14,53.1983,52.592,53.5218,53.4
2017-12-12,53.4,53.48,53.1951,52.804,53.473,53.22
2017-12-13,53.22,53.47,53.1842,53.088,53.4136,52.74
2017-12-14,52.74,52.88,53.1717,53.154,53.3424,52.16
2017-12-15,52.16,52.88,53.1504,52.984,53.2516,52.35
2017-12-18,52.35,52.48,53.1291,52.774,53.1748,51.86
2017-12-19,51.86,52.7,53.1055,52.466,53.0906,51.51
2017-12-20,51.51,52.25,53.0892,52.124,53.0004,52.22
2017-12-21,52.22,51.43,53.0777,52.02,52.9172,53.21
2017-12-22,53.21,52.22,53.0721,52.23,52.8532,53.26
2017-12-26,53.26,53.3,53.0685,52.412,52.789,53.17
2017-12-27,53.17,53.35,53.0734,52.674,52.7274,53.49
2017-12-28,53.49,53.17,53.0726,53.07,52.6688,53.45
2017-12-29,53.45,53.62,53.0737,53.316,52.6304,54.65
2018-01-02,54.65,53.76,53.0828,53.604,52.6072,55.54
2018-01-03,55.54,54.69,53.0943,54.06,52.598,56.2
2018-01-04,56.2,55.69,53.1139,54.666,52.621,56.06
2018-01-05,56.06,55.25,53.1307,55.18,52.6234,56.64
2018-01-08,56.64,56.18,53.1527,55.818,52.682,56.49
2018-01-09,56.49,56.69,53.1696,56.186,52.7432,56.74
2018-01-10,56.74,56.54,53.1879,56.426,52.7964,58.36
2018-01-11,58.36,57.4,53.2144,56.858,52.8828,58.67
2018-01-12,58.67,58.49,53.2341,57.38,52.9708,58.8
2018-01-16,58.8,59.0,53.2535,57.812,53.0562,59.41
2018-01-17,59.41,59.46,53.2733,58.396,53.1774,58.14
2018-01-18,58.14,59.25,53.2875,58.676,53.2872,58.32
2018-01-19,58.32,58.07,53.2994,58.668,53.3976,59.88
2018-01-22,59.88,58.34,53.3191,58.91,53.5318,60.48
2018-01-23,60.48,60.0,53.3399,59.246,53.6794,60.71
2018-01-24,60.71,60.89,53.3625,59.506,53.8338,60.58
2018-01-25,60.58,60.95,53.3857,59.994,53.9974,60.15
2018-01-26,60.15,60.0,53.4079,60.36,54.1562,59.49
2018-01-29,59.49,59.86,53.4287,60.282,54.3184,58.73
2018-01-30,58.73,58.9,53.4492,59.932,54.4764,58.86
2018-01-31,58.86,58.83,53.4715,59.562,54.6406,59.74
2018-02-01,59.74,58.98,53.4961,59.394,54.822,57.75
2018-02-02,57.75,59.095,53.5152,58.914,54.9604,55.56
2018-02-05,55.56,57.2,53.5241,58.128,55.0676,56.42
2018-02-06,56.42,54.54,53.5385,57.666,55.1844,56.58
2018-02-07,56.58,56.33,53.5521,57.21,55.2952,54.4
2018-02-08,54.4,56.54,53.5504,56.142,55.3828,54.33
2018-02-09,54.33,54.94,53.5496,55.458,55.4682,56.55
2018-02-12,56.55,55.27,53.5673,55.656,55.5906,56.84
2018-02-13,56.84,56.24,53.5884,55.74,55.6894,57.47
2018-02-14,57.47,56.27,53.6107,55.918,55.7966,57.8
2018-02-15,57.8,57.63,53.6382,56.598,55.9068,56.91
2018-02-16,56.91,57.57,53.662,57.114,55.9982,57.02
2018-02-20,57.02,57.0,53.7004,57.208,56.1026,56.1
2018-02-21,56.1,56.94,53.7277,57.06,56.1764,57.18
2018-02-22,57.18,56.62,53.7584,57.002,56.2598,58.02
2018-02-23,58.02,57.43,53.7961,57.046,56.3522,57.47
2018-02-26,57.47,58.32,53.8279,57.158,56.4336,57.0
2018-02-27,57.0,57.8,53.8565,57.154,56.5092,56.33
2018-02-28,56.33,57.26,53.8832,57.2,56.581,56.51
2018-03-01,56.51,56.35,53.9093,57.066,56.668,57.08
2018-03-02,57.08,56.0,53.9403,56.878,56.7626,56.91
2018-03-05,56.91,56.72,53.9761,56.766,56.8636,57.02
2018-03-06,57.02,57.15,54.0121,56.77,56.9738,56.71
2018-03-07,56.71,56.43,54.0385,56.846,57.0636,56.6
2018-03-08,56.6,56.69,54.0632,56.864,57.1314,57.31
2018-03-09,57.31,56.99,54.0886,56.91,57.2124,57.59
2018-03-12,57.59,57.25,54.1126,57.046,57.3008,57.76
2018-03-13,57.76,57.82,54.1431,57.194,57.3862,57.16
2018-03-14,57.16,57.89,54.1705,57.284,57.4604,56.64
2018-03-15,56.64,57.38,54.2044,57.292,57.5002,57.81
2018-03-16,57.81,56.73,54.245,57.392,57.5456,56.47
2018-03-19,56.47,57.6,54.2751,57.168,57.551,57.64
2018-03-20,57.64,57.69,54.3156,57.144,57.5826,58.46
2018-03-21,58.46,57.98,54.3613,57.404,57.619,57.33
2018-03-22,57.33,57.91,54.3979,57.542,57.6358,56.75
2018-03-23,56.75,57.62,54.4373,57.33,57.636,57.02
2018-03-26,57.02,57.34,54.48,57.44,57.6092,56.96
2018-03-27,56.96,57.03,54.5175,57.304,57.575,55.63
2018-03-28,55.63,56.88,54.5457,56.738,57.5116,56.92
2018-03-29,56.92,55.74,54.5793,56.656,57.4618,56.14
2018-04-02,56.14,56.76,54.611,56.534,57.4218,56.6
2018-04-03,56.6,56.31,54.6491,56.45,57.3874,56.52
2018-04-04,56.52,55.54,54.6769,56.362,57.3202,57.44
2018-04-05,57.44,56.74,54.713,56.724,57.2594,56.69
2018-04-06,56.69,57.13,54.759,56.678,57.179,56.75
2018-04-09,56.75,56.95,54.8057,56.8,57.1024,58.31
2018-04-10,58.31,57.59,54.8583,57.142,57.0656,58.62
2018-04-11,58.62,58.08,54.9054,57.562,57.0482,58.32
2018-04-12,58.32,58.59,54.9443,57.738,57.04,58.51
2018-04-13,58.51,58.54,54.9835,58.102,57.033,59.75
2018-04-16,59.75,58.83,55.0277,58.702,57.0332,59.67
2018-04-17,59.67,59.81,55.0685,58.974,57.0716,59.83
2018-04-18,59.83,60.33,55.1068,59.216,57.157,59.74
2018-04-19,59.74,59.99,55.1454,59.5,57.2234,59.54
2018-04-20,59.54,59.86,55.1893,59.706,57.2826,59.96
2018-04-23,59.96,59.5,55.2261,59.748,57.3938,59.39
2018-04-24,59.39,60.07,55.2646,59.692,57.495,59.6
2018-04-25,59.6,58.97,55.3076,59.646,57.556,60.13
2018-04-26,60.13,59.81,55.3539,59.724,57.6218,59.88
2018-04-27,59.88,59.11,55.393,59.792,57.67,60.22
2018-04-30,60.22,59.78,55.4318,59.844,57.7184,60.49
2018-05-01,60.49,60.0,55.4685,60.064,57.79,62.57
2018-05-02,62.57,60.57,55.5135,60.658,57.901,62.84
2018-05-03,62.84,62.56,55.5598,61.2,58.0358,63.45
2018-05-04,63.45,62.68,55.6051,61.914,58.1612,64.07
2018-05-07,64.07,64.18,55.6515,62.684,58.2822,63.94
2018-05-08,63.94,63.92,55.699,63.374,58.4116,64.71
2018-05-09,64.71,64.61,55.7481,63.802,58.5658,65.3
2018-05-10,65.3,65.2,55.7957,64.294,58.7452,65.82
2018-05-11,65.82,65.57,55.8469,64.768,58.9314,66.59
2018-05-14,66.59,65.92,55.8967,65.272,59.1216,66.67
2018-05-15,66.67,66.64,55.9478,65.818,59.3168,66.65
2018-05-16,66.65,66.51,55.9982,66.206,59.5094,66.52
2018-05-17,66.52,66.89,56.0471,66.45,59.7056,66.27
2018-05-18,66.27,66.54,56.1017,66.54,59.899,66.49
2018-05-21,66.49,66.55,56.1649,66.52,60.0826,66.06
2018-05-22,66.06,66.61,56.2275,66.398,60.252,66.73
2018-05-23,66.73,65.8,56.2958,66.414,60.4314,66.38
2018-05-24,66.38,66.17,56.365,66.386,60.6158,65.89
2018-05-25,65.89,65.33,56.4306,66.31,60.8008,66.3
2018-05-29,66.3,65.61,56.5011,66.272,60.9706,68.23
2018-05-30,68.23,66.66,56.5802,66.706,61.2058,68.16
2018-05-31,68.16,67.77,56.6594,66.992,61.4162,68.51
2018-06-01,68.51,68.35,56.7472,67.418,61.6172,68.3
2018-06-04,68.3,68.9,56.8356,67.9,61.8366,68.57
2018-06-05,68.57,68.2,56.9267,68.354,62.073,67.66
2018-06-06,67.66,68.66,57.0103,68.24,62.2858,68.55
2018-06-07,68.55,68.29,57.0982,68.318,62.5176,68.45
2018-06-08,68.45,68.67,57.176,68.306,62.774,69.02
2018-06-11,69.02,68.29,57.2544,68.45,63.016,69.24
2018-06-12,69.24,69.08,57.3333,68.584,63.278,68.87
2018-06-13,68.87,69.11,57.4093,68.826,63.5234,69.34
2018-06-14,69.34,69.07,57.4913,68.984,63.7798,67.78
2018-06-15,67.78,69.23,57.5641,68.85,63.9866,68.52
2018-06-18,68.52,67.84,57.6366,68.75,64.2232,68.79
2018-06-19,68.79,67.83,57.7098,68.66,64.464,70.07
2018-06-20,70.07,69.23,57.787,68.9,64.6992,68.78
2018-06-21,68.78,69.73,57.8566,68.788,64.9024,69.99
2018-06-22,69.99,70.21,57.9249,69.23,65.1358,68.7
2018-06-25,68.7,69.82,57.986,69.266,65.3396,69.72
2018-06-26,69.72,68.95,58.0535,69.452,65.539,69.75
2018-06-27,69.75,70.29,58.1197,69.388,65.7406,69.93
2018-06-28,69.93,69.93,58.1889,69.618,65.9426,69.83
2018-06-29,69.83,70.29,58.2556,69.586,66.1444,68.95
2018-07-02,68.95,69.56,58.316,69.636,66.3326,69.33
2018-07-03,69.33,69.5,58.3816,69.558,66.52,70.23
2018-07-05,70.23,69.96,58.4523,69.654,66.7368,71.21
2018-07-06,71.21,70.17,58.5278,69.91,66.969,71.31
2018-07-09,71.31,71.48,58.6039,70.206,67.1926,71.22
2018-07-10,71.22,71.75,58.6847,70.66,67.4194,70.31
2018-07-11,70.31,70.86,58.7627,70.856,67.6212,70.86
2018-07-12,70.86,70.6,58.8395,70.982,67.8286,71.4
2018-07-13,71.4,70.83,58.9204,71.02,68.0052,70.01
2018-07-16,70.01,70.86,58.9927,70.76,68.1486,70.33
2018-07-17,70.33,69.97,59.0673,70.582,68.2862,70.13
2018-07-18,70.13,69.76,59.1409,70.546,68.4074,70.44
2018-07-19,70.44,70.16,59.2139,70.462,68.5374,69.93
2018-07-20,69.93,70.51,59.2826,70.168,68.6418,70.15
2018-07-23,70.15,70.17,59.3518,70.196,68.7388,70.38
2018-07-24,70.38,70.38,59.4202,70.206,68.83,70.89
2018-07-25,70.89,70.26,59.4937,70.358,68.916,71.29
2018-07-26,71.29,70.89,59.5698,70.528,69.0084,70.12
