ticker,ELV US Equity,ELV US Equity,ELV US Equity,ELV US Equity,ELV US Equity,Close Tomorrow
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,
date,,,,,,
2012-05-14,66.08,66.07,66.156,68.2624,66.46,65.62
2012-05-15,65.62,65.89,65.904,68.271,66.4504,65.26
2012-05-16,65.26,65.91,65.802,68.2894,66.4495,66.45
2012-05-17,66.45,65.2,65.904,68.3416,66.462,65.08
2012-05-18,65.08,66.63,65.698,68.355,66.4638,66.9
2012-05-21,66.9,65.23,65.862,68.3954,66.487,67.11
2012-05-22,67.11,67.11,66.16,68.4574,66.5128,66.73
2012-05-23,66.73,66.77,66.454,68.491,66.5614,67.82
2012-05-24,67.82,66.91,66.728,68.503,66.5992,67.9
2012-05-25,67.9,67.58,67.292,68.5222,66.6524,68.84
2012-05-29,68.84,68.28,67.68,68.5524,66.6931,68.04
2012-05-30,68.04,68.37,67.866,68.5598,66.7314,67.39
2012-05-31,67.39,68.09,67.998,68.5704,66.7569,66.36
2012-06-01,66.36,66.72,67.706,68.5706,66.7784,65.45
2012-06-04,65.45,66.3,67.216,68.5518,66.7967,66.17
2012-06-05,66.17,65.19,66.682,68.5416,66.8329,67.27
2012-06-06,67.27,66.57,66.528,68.5144,66.8788,67.27
2012-06-07,67.27,67.51,66.504,68.4922,66.9273,69.07
2012-06-08,69.07,67.1,67.046,68.4736,66.9753,69.01
2012-06-11,69.01,68.8,67.758,68.4214,67.0166,69.47
2012-06-12,69.47,69.55,68.418,68.3348,67.0661,68.74
2012-06-13,68.74,69.31,68.712,68.2506,67.1076,69.8
2012-06-14,69.8,68.91,69.218,68.1938,67.1445,70.77
2012-06-15,70.77,69.95,69.558,68.1668,67.1845,71.34
2012-06-18,71.34,70.65,70.024,68.146,67.2247,71.88
2012-06-19,71.88,71.71,70.506,68.173,67.2666,70.86
2012-06-20,70.86,71.48,70.93,68.2048,67.3099,69.46
2012-06-21,69.46,70.87,70.862,68.2032,67.3477,69.76
2012-06-22,69.76,69.94,70.66,68.1984,67.3758,68.95
2012-06-25,68.95,69.46,70.182,68.1924,67.4047,69.1
2012-06-26,69.1,69.0,69.626,68.1998,67.4411,69.49
2012-06-27,69.49,69.4,69.352,68.1904,67.4717,65.9
2012-06-28,65.9,68.67,68.64,68.125,67.4717,63.79
2012-06-29,63.79,67.03,67.446,67.9884,67.4583,62.26
2012-07-02,62.26,64.22,66.108,67.82,67.4328,61.28
2012-07-03,61.28,62.28,64.544,67.6338,67.4007,61.25
2012-07-05,61.25,61.13,62.896,67.4436,67.3715,59.91
2012-07-06,59.91,60.78,61.698,67.2338,67.3347,61.95
2012-07-09,61.95,63.06,61.33,67.0858,67.3188,61.14
2012-07-10,61.14,61.98,61.106,66.936,67.3063,61.78
2012-07-11,61.78,61.11,61.206,66.8152,67.295,61.07
2012-07-12,61.07,61.22,61.17,66.6684,67.2713,62.36
2012-07-13,62.36,61.08,61.66,66.5398,67.2478,61.97
2012-07-16,61.97,62.24,61.664,66.4332,67.2335,62.94
2012-07-17,62.94,62.01,62.024,66.3668,67.2213,63.2
2012-07-18,63.2,62.86,62.308,66.2988,67.2109,62.7
2012-07-19,62.7,63.39,62.634,66.2152,67.2128,61.94
2012-07-20,61.94,62.39,62.55,66.1386,67.2074,61.81
2012-07-23,61.81,61.335,62.518,66.056,67.1967,61.42
2012-07-24,61.42,61.85,62.214,65.9622,67.179,54.01
2012-07-25,54.01,55.34,60.376,65.7208,67.1201,53.39
2012-07-26,53.39,54.22,58.514,65.4762,67.0494,55.12
2012-07-27,55.12,53.89,57.15,65.2734,66.99,55.22
2012-07-30,55.22,55.23,55.832,65.0488,66.9311,53.29
2012-07-31,53.29,54.45,54.206,64.813,66.8673,54.07
2012-08-01,54.07,53.44,54.218,64.5564,66.8023,52.93
2012-08-02,52.93,53.93,54.126,64.2728,66.7389,55.04
2012-08-03,55.04,53.3,54.11,64.039,66.6939,54.64
2012-08-06,54.64,55.17,53.994,63.7754,66.6425,56.26
2012-08-07,56.26,54.76,54.588,63.5426,66.5976,57.44
2012-08-08,57.44,56.25,55.262,63.3146,66.5515,56.79
2012-08-09,56.79,57.44,56.034,63.0896,66.4933,57.91
2012-08-10,57.91,56.75,56.608,62.9,66.4478,56.89
2012-08-13,56.89,57.6,57.058,62.7106,66.3844,56.9
2012-08-14,56.9,57.03,57.186,62.5396,66.3159,57.8
2012-08-15,57.8,57.06,57.258,62.3722,66.2615,57.84
2012-08-16,57.84,57.89,57.468,62.1836,66.2063,57.26
2012-08-17,57.26,57.27,57.338,61.9834,66.1586,57.38
2012-08-20,57.38,57.43,57.436,61.7496,66.1055,57.27
2012-08-21,57.27,57.35,57.51,61.5148,66.0527,58.57
2012-08-22,58.57,57.25,57.664,61.2968,66.0084,57.73
2012-08-23,57.73,58.5,57.642,61.0766,65.9566,57.66
2012-08-24,57.66,57.7,57.722,60.8338,65.9007,58.16
2012-08-27,58.16,57.65,57.878,60.5816,65.8567,57.39
2012-08-28,57.39,58.06,57.902,60.3026,65.8008,61.8
2012-08-29,61.8,60.55,58.548,60.101,65.7561,60.46
2012-08-30,60.46,61.4,59.094,59.893,65.7069,59.87
2012-08-31,59.87,60.67,59.536,59.7012,65.656,59.39
2012-09-04,59.39,59.73,59.782,59.4938,65.6123,59.15
2012-09-05,59.15,59.41,60.134,59.2978,65.5667,59.72
2012-09-06,59.72,59.34,59.718,59.1102,65.5227,60.29
2012-09-07,60.29,59.79,59.684,58.9262,65.4891,59.45
2012-09-10,59.45,60.14,59.6,58.7972,65.4521,58.65
2012-09-11,58.65,59.56,59.452,58.6944,65.4242,58.21
2012-09-12,58.21,58.73,59.264,58.6134,65.3968,58.19
2012-09-13,58.19,58.1,58.958,58.5516,65.3574,58.35
2012-09-14,58.35,58.54,58.57,58.4936,65.312,58.81
2012-09-17,58.81,58.34,58.442,58.4716,65.2533,58.91
2012-09-18,58.91,58.81,58.494,58.4108,65.1975,59.03
2012-09-19,59.03,59.06,58.658,58.3686,65.1481,58.96
2012-09-20,58.96,58.86,58.812,58.3122,65.1003,59.26
2012-09-21,59.26,59.2,58.994,58.276,65.0556,58.49
2012-09-24,58.49,58.86,58.93,58.1986,65.0055,58.48
2012-09-25,58.48,58.67,58.844,58.1288,64.9675,57.64
2012-09-26,57.64,58.5,58.566,58.0228,64.9232,58.07
2012-09-27,58.07,57.84,58.388,57.9202,64.8866,58.01
2012-09-28,58.01,57.85,58.138,57.8264,64.8534,57.98
2012-10-01,57.98,57.98,58.036,57.7472,64.8257,60.46
2012-10-02,60.46,58.18,58.432,57.7202,64.8055,60.11
2012-10-03,60.11,60.84,58.926,57.694,64.7813,62.16
2012-10-04,62.16,60.78,59.744,57.857,64.7739,61.22
2012-10-05,61.22,62.06,60.386,58.0136,64.7527,61.75
2012-10-08,61.75,61.31,61.14,58.1462,64.733,62.02
2012-10-09,62.02,61.58,61.452,58.2822,64.7092,61.54
2012-10-10,61.54,61.94,61.738,58.4472,64.6767,62.79
2012-10-11,62.79,61.93,61.864,58.6216,64.651,61.83
2012-10-12,61.83,62.87,61.986,58.7996,64.6275,62.38
2012-10-15,62.38,61.9,62.112,58.9464,64.6051,62.02
2012-10-16,62.02,61.51,62.112,59.094,64.5839,61.74
2012-10-17,61.74,62.17,62.152,59.2036,64.5546,62.93
2012-10-18,62.93,61.63,62.18,59.3134,64.5293,61.82
2012-10-19,61.82,62.63,62.178,59.414,64.4959,63.03
2012-10-22,63.03,61.6,62.308,59.5164,64.4574,61.87
2012-10-23,61.87,62.27,62.278,59.616,64.4108,61.58
2012-10-24,61.58,62.33,62.246,59.7096,64.3577,62.23
2012-10-25,62.23,62.13,62.106,59.7982,64.306,61.29
2012-10-26,61.29,62.01,62.0,59.8672,64.2534,61.3
2012-10-31,61.3,61.29,61.654,59.948,64.2003,61.73
2012-11-01,61.73,61.29,61.626,60.035,64.1453,61.14
2012-11-02,61.14,62.01,61.538,60.1124,64.0901,60.85
2012-11-05,60.85,61.08,61.262,60.158,64.0347,61.2
2012-11-06,61.2,60.45,61.244,60.2274,63.9818,57.85
2012-11-07,57.85,58.12,60.554,60.2312,63.9152,56.01
2012-11-08,56.01,57.85,59.41,60.1882,63.8482,56.16
2012-11-09,56.16,56.0,58.414,60.1636,63.7985,55.85
2012-11-12,55.85,56.36,57.414,60.0446,63.7563,55.5
2012-11-13,55.5,55.63,56.274,59.9454,63.7067,54.33
2012-11-14,54.33,55.51,55.57,59.8346,63.6562,54.64
2012-11-15,54.64,54.41,55.296,59.7396,63.6078,55.15
2012-11-16,55.15,54.89,55.094,59.6596,63.5529,55.94
2012-11-19,55.94,55.71,55.112,59.584,63.5068,55.62
2012-11-20,55.62,55.9,55.136,59.4906,63.4595,55.57
2012-11-21,55.57,55.71,55.384,59.413,63.4155,56.06
2012-11-23,56.06,55.72,55.668,59.3612,63.3708,55.37
2012-11-26,55.37,55.68,55.712,59.3044,63.3235,54.97
2012-11-27,54.97,55.21,55.518,59.24,63.2751,54.77
2012-11-28,54.77,54.73,55.348,59.1684,63.2281,55.64
2012-11-29,55.64,54.96,55.362,59.105,63.183,55.9
2012-11-30,55.9,55.77,55.33,59.0448,63.1341,56.08
2012-12-03,56.08,56.02,55.472,58.9858,63.0887,55.68
2012-12-04,55.68,56.01,55.614,58.9202,63.036,56.1
2012-12-05,56.1,55.61,55.88,58.857,62.9862,56.62
2012-12-06,56.62,56.12,56.076,58.8196,62.9374,57.78
2012-12-07,57.78,56.67,56.452,58.8056,62.8958,58.21
2012-12-10,58.21,57.57,56.878,58.817,62.8557,58.89
2012-12-11,58.89,57.28,57.52,58.8334,62.8196,59.24
2012-12-12,59.24,58.93,58.148,58.858,62.7869,59.02
2012-12-13,59.02,59.21,58.628,58.8788,62.7543,58.49
2012-12-14,58.49,58.55,58.77,58.8394,62.7186,60.03
2012-12-17,60.03,58.51,59.134,58.8378,62.6876,60.57
2012-12-18,60.57,59.97,59.47,58.806,62.6615,59.97
2012-12-19,59.97,60.62,59.616,58.781,62.6354,61.51
2012-12-20,61.51,60.22,60.114,58.7762,62.6213,61.31
2012-12-21,61.31,61.34,60.678,58.762,62.6086,61.07
2012-12-24,61.07,61.38,60.886,58.7526,62.5919,61.15
2012-12-26,61.15,61.07,61.002,58.7198,62.5733,60.48
2012-12-27,60.48,61.06,61.104,58.6928,62.5556,59.89
2012-12-28,59.89,60.14,60.78,58.643,62.5298,60.92
2012-12-31,60.92,59.76,60.702,58.621,62.4983,60.92
2013-01-02,60.92,61.08,60.672,58.6046,62.4682,58.93
2013-01-03,58.93,60.24,60.228,58.5246,62.4262,59.29
2013-01-04,59.29,59.2,59.99,58.474,62.3843,59.74
2013-01-07,59.74,59.05,59.96,58.4082,62.3487,60.07
2013-01-08,60.07,59.71,59.79,58.3722,62.3173,62.05
2013-01-09,62.05,60.17,60.016,58.3816,62.2956,62.24
2013-01-10,62.24,62.35,60.678,58.3818,62.2734,61.75
2013-01-11,61.75,62.56,61.17,58.391,62.239,62.44
2013-01-14,62.44,61.46,61.71,58.4138,62.2093,63.01
2013-01-15,63.01,62.42,62.298,58.4394,62.1744,61.85
2013-01-16,61.85,62.79,62.258,58.4536,62.1255,62.42
2013-01-17,62.42,62.13,62.294,58.485,62.0686,62.75
2013-01-18,62.75,62.3,62.494,58.516,62.0176,63.8
2013-01-22,63.8,62.76,62.766,58.635,61.9734,64.83
2013-01-23,64.83,64.5,63.13,58.8114,61.937,65.69
2013-01-24,65.69,64.61,63.898,59.002,61.9035,66.17
2013-01-25,66.17,65.78,64.648,59.2084,61.8817,66.06
2013-01-28,66.06,66.27,65.31,59.4196,61.8657,65.95
2013-01-29,65.95,66.21,65.74,59.652,61.8477,65.39
2013-01-30,65.39,66.14,65.852,59.867,61.8247,64.82
2013-01-31,64.82,65.22,65.678,60.0604,61.8025,65.32
2013-02-01,65.32,65.04,65.508,60.248,61.7855,64.82
2013-02-04,64.82,65.0,65.26,60.432,61.7598,65.84
2013-02-05,65.84,65.28,65.238,60.6374,61.7431,65.41
2013-02-06,65.41,65.44,65.242,60.8244,61.7171,65.7
2013-02-07,65.7,65.56,65.418,61.031,61.6922,66.28
2013-02-08,66.28,65.98,65.61,61.2572,61.6706,66.01
2013-02-11,66.01,66.06,65.848,61.482,61.6469,66.01
2013-02-12,66.01,66.0,65.882,61.6894,61.6249,63.0
2013-02-13,63.0,64.14,65.4,61.8314,61.5932,63.29
2013-02-14,63.29,63.07,64.918,61.9756,61.5665,62.7
2013-02-15,62.7,63.18,64.202,62.116,61.5409,62.77
2013-02-19,62.77,60.72,63.554,62.2494,61.5127,62.58
2013-02-20,62.58,62.8,62.868,62.3686,61.4816,62.71
2013-02-21,62.71,62.6,62.81,62.4672,61.4587,61.92
2013-02-22,61.92,62.81,62.536,62.5414,61.437,61.46
2013-02-25,61.46,62.17,62.288,62.5928,61.4113,61.83
2013-02-26,61.83,61.62,62.1,62.6446,61.386,62.46
2013-02-27,62.46,61.76,62.076,62.7134,61.3695,62.18
2013-02-28,62.18,62.42,61.97,62.7872,61.3507,61.88
2013-03-01,61.88,61.98,61.962,62.8242,61.3295,61.82
2013-03-04,61.82,61.73,62.034,62.8492,61.3082,62.27
2013-03-05,62.27,61.97,62.122,62.8952,61.2915,62.52
2013-03-06,62.52,62.02,62.134,62.9154,61.2778,62.7
2013-03-07,62.7,62.6,62.238,62.9432,61.259,63.03
2013-03-08,63.03,62.88,62.468,62.9824,61.2488,63.49
2013-03-11,63.49,63.04,62.802,63.0292,61.2317,64.14
2013-03-12,64.14,63.47,63.176,63.1024,61.2169,64.84
2013-03-13,64.84,64.14,63.64,63.2014,61.2074,65.18
2013-03-14,65.18,64.99,64.136,63.2866,61.1942,64.98
2013-03-15,64.98,64.84,64.526,63.3678,61.1796,64.55
2013-03-18,64.55,64.54,64.738,63.4802,61.1582,64.31
2013-03-19,64.31,64.69,64.772,63.5806,61.1395,64.02
2013-03-20,64.02,64.64,64.608,63.6662,61.1227,63.63
2013-03-21,63.63,63.65,64.298,63.7374,61.109,64.03
2013-03-22,64.03,63.86,64.108,63.777,61.1019,64.11
2013-03-25,64.11,64.12,64.02,63.8144,61.0916,64.76
2013-03-26,64.76,64.37,64.11,63.8746,61.0791,65.61
2013-03-27,65.61,64.63,64.428,63.938,61.0708,66.23
2013-03-28,66.23,65.71,64.948,64.0024,61.0566,67.44
2013-04-01,67.44,66.29,65.63,64.1142,61.0487,68.46
2013-04-02,68.46,69.25,66.5,64.235,61.0437,68.15
2013-04-03,68.15,68.35,67.178,64.343,61.0407,68.49
2013-04-04,68.49,68.15,67.754,64.4368,61.0342,67.99
2013-04-05,67.99,68.2,68.106,64.5,61.0203,67.72
2013-04-08,67.72,68.01,68.162,64.5406,61.0022,68.48
2013-04-09,68.48,67.89,68.166,64.5868,60.9852,69.46
2013-04-10,69.46,68.86,68.428,64.6548,60.9782,70.06
2013-04-11,70.06,69.48,68.742,64.737,60.9812,69.79
2013-04-12,69.79,69.95,69.102,64.825,60.9813,68.28
2013-04-15,68.28,69.46,69.214,64.8942,60.978,70.16
2013-04-16,70.16,68.81,69.55,64.991,60.9833,69.03
2013-04-17,69.03,69.67,69.464,65.0752,60.981,67.18
2013-04-18,67.18,68.2,68.888,65.102,60.9874,68.71
2013-04-19,68.71,67.47,68.672,65.168,61.012,68.25
2013-04-22,68.25,68.71,68.666,65.219,61.0419,69.33
2013-04-23,69.33,68.6,68.5,65.28,61.0822,73.33
2013-04-24,73.33,72.0,69.36,65.4264,61.1426,73.75
2013-04-25,73.75,73.65,70.674,65.5812,61.2118,72.87
2013-04-26,72.87,73.43,71.506,65.7786,61.2664,72.9
2013-04-29,72.9,73.26,72.436,65.9708,61.3252,72.92
2013-04-30,72.92,73.22,73.154,66.1752,61.3809,72.27
2013-05-01,72.27,72.5,72.942,66.3652,61.4369,73.42
2013-05-02,73.42,72.62,72.876,66.582,61.4922,73.82
2013-05-03,73.82,73.83,73.066,66.8042,61.5514,73.51
2013-05-06,73.51,73.82,73.188,67.036,61.6043,74.71
2013-05-07,74.71,73.64,73.546,67.301,61.6618,75.05
2013-05-08,75.05,74.29,74.102,67.5654,61.7236,75.39
2013-05-09,75.39,74.67,74.496,67.824,61.7908,75.89
2013-05-10,75.89,75.39,74.91,68.0982,61.8612,76.01
2013-05-13,76.01,75.53,75.41,68.3808,61.9342,78.0
2013-05-14,78.0,76.51,76.068,68.7044,62.0541,77.83
2013-05-15,77.83,77.98,76.624,69.0156,62.1763,76.84
2013-05-16,76.84,77.42,76.914,69.302,62.2849,77.81
2013-05-17,77.81,76.82,77.298,69.6042,62.3979,77.49
2013-05-20,77.49,77.79,77.594,69.8934,62.5189,78.1
2013-05-21,78.1,77.53,77.614,70.1856,62.639,77.81
2013-05-22,77.81,78.02,77.61,70.459,62.7634,77.98
2013-05-23,77.98,77.21,77.838,70.7218,62.8781,76.98
2013-05-24,76.98,77.34,77.672,70.9578,62.9898,78.72
2013-05-28,78.72,77.83,77.918,71.2326,63.1021,78.0
2013-05-29,78.0,78.13,77.898,71.5016,63.2049,79.38
2013-05-30,79.38,78.01,78.212,71.803,63.3179,76.97
2013-05-31,76.97,79.05,78.01,72.062,63.4132,77.5
2013-06-03,77.5,77.07,78.114,72.3394,63.5162,77.44
2013-06-04,77.44,77.23,77.858,72.6076,63.6189,75.68
2013-06-05,75.68,77.39,77.394,72.839,63.7083,76.44
2013-06-06,76.44,75.43,76.806,73.0726,63.8013,77.39
2013-06-07,77.39,76.9,76.89,73.3082,63.902,79.56
2013-06-10,79.56,77.43,77.302,73.5748,64.0129,78.38
2013-06-11,78.38,78.37,77.49,73.7936,64.1184,78.07
2013-06-12,78.07,78.72,77.968,73.9858,64.2159,78.93
2013-06-13,78.93,77.84,78.466,74.2014,64.3219,78.16
2013-06-14,78.16,78.83,78.62,74.3948,64.4244,78.77
2013-06-17,78.77,78.71,78.462,74.6104,64.5275,79.64
2013-06-18,79.64,78.76,78.714,74.8488,64.6387,78.52
2013-06-19,78.52,79.52,78.804,75.0496,64.7223,77.48
2013-06-20,77.48,77.81,78.514,75.21,64.8074,79.4
2013-06-21,79.4,78.12,78.762,75.3968,64.9051,79.98
2013-06-24,79.98,78.47,79.004,75.6006,65.008,79.89
2013-06-25,79.89,80.47,79.054,75.8328,65.1117,80.21
2013-06-26,80.21,80.47,79.392,76.0338,65.2142,81.7
2013-06-27,81.7,80.46,80.236,76.2872,65.3212,81.84
2013-06-28,81.84,81.55,80.724,76.5804,65.4332,81.65
2013-07-01,81.65,82.0,81.058,76.8392,65.5482,81.38
2013-07-02,81.38,81.53,81.356,77.1018,65.664,81.09
2013-07-03,81.09,81.23,81.532,77.337,65.7785,81.96
2013-07-05,81.96,81.58,81.584,77.5096,65.8966,83.09
2013-07-08,83.09,82.35,81.834,77.6964,66.018,84.09
2013-07-09,84.09,83.29,82.322,77.9208,66.1439,84.75
2013-07-10,84.75,84.28,82.996,78.1578,66.2725,85.41
2013-07-11,85.41,85.45,83.86,78.4076,66.4047,85.4
2013-07-12,85.4,85.6,84.548,78.6702,66.5354,85.68
2013-07-15,85.68,85.12,85.066,78.9154,66.6714,85.35
2013-07-16,85.35,85.8,85.318,79.146,66.8057,84.43
2013-07-17,84.43,85.53,85.254,79.3644,66.9397,86.43
2013-07-18,86.43,85.18,85.458,79.5988,67.0815,86.8
2013-07-19,86.8,86.4,85.738,79.8338,67.2254,87.0
2013-07-22,87.0,86.8,86.002,80.066,67.3705,87.51
2013-07-23,87.51,87.05,86.434,80.2984,67.5058,87.44
2013-07-24,87.44,87.97,87.036,80.527,67.6424,85.9
2013-07-25,85.9,86.5,86.93,80.685,67.7611,84.79
2013-07-26,84.79,85.5,86.528,80.8242,67.879,85.54
2013-07-29,85.54,84.79,86.236,80.9982,67.9979,84.96
2013-07-30,84.96,86.05,85.726,81.1412,68.1126,85.56
2013-07-31,85.56,85.3,85.35,81.3026,68.2327,86.37
2013-08-01,86.37,86.03,85.444,81.468,68.3506,86.08
2013-08-02,86.08,86.33,85.702,81.6334,68.4719,87.66
2013-08-05,87.66,86.06,86.126,81.827,68.5983,87.45
2013-08-06,87.45,87.66,86.624,82.0364,68.7254,87.14
2013-08-07,87.14,87.33,86.94,82.2048,68.8524,87.74
2013-08-08,87.74,87.36,87.214,82.3996,68.9765,87.39
2013-08-09,87.39,87.58,87.476,82.5598,69.1043,86.97
2013-08-12,86.97,86.74,87.338,82.7598,69.224,86.99
2013-08-13,86.99,87.44,87.246,82.9496,69.3496,86.63
2013-08-14,86.63,86.99,87.144,83.1334,69.4749,85.42
2013-08-15,85.42,86.08,86.68,83.3282,69.5908,86.05
2013-08-16,86.05,85.15,86.412,83.5204,69.7146,85.82
2013-08-19,85.82,86.13,86.182,83.689,69.8372,86.02
2013-08-20,86.02,85.73,85.988,83.8182,69.9587,85.76
2013-08-21,85.76,85.84,85.814,83.9658,70.0818,86.2
2013-08-22,86.2,85.8,85.97,84.1284,70.2085,86.58
2013-08-23,86.58,86.4,86.076,84.2814,70.3354,86.57
2013-08-26,86.57,86.86,86.226,84.4496,70.479,85.07
2013-08-27,85.07,85.91,86.036,84.5756,70.6243,84.83
2013-08-28,84.83,85.11,85.85,84.6794,70.7677,85.46
2013-08-29,85.46,84.75,85.702,84.8182,70.9157,85.14
2013-08-30,85.14,85.3,85.414,84.9714,71.0639,86.28
2013-09-03,86.28,85.62,85.356,85.109,71.2237,87.38
2013-09-04,87.38,86.24,85.818,85.257,71.3874,87.87
2013-09-05,87.87,87.26,86.426,85.4166,71.551,87.29
2013-09-06,87.29,87.86,86.792,85.5582,71.7077,86.71
2013-09-09,86.71,87.27,87.106,85.6584,71.8632,87.8
2013-09-10,87.8,87.3,87.41,85.7776,72.0243,89.26
2013-09-11,89.26,87.8,87.786,85.9298,72.1903,88.46
2013-09-12,88.46,89.09,87.904,86.0714,72.3558,89.09
2013-09-13,89.09,89.13,88.264,86.2314,72.5264,89.1
2013-09-16,89.1,89.82,88.742,86.3742,72.698,88.27
2013-09-17,88.27,89.15,88.836,86.4778,72.8612,84.39
2013-09-18,84.39,87.68,87.862,86.4838,73.0036,82.53
2013-09-19,82.53,84.45,86.676,86.4394,73.1359,82.33
2013-09-20,82.33,82.78,85.324,86.3778,73.2691,83.15
2013-09-23,83.15,82.06,84.134,86.3328,73.4044,84.29
2013-09-24,84.29,83.23,83.338,86.305,73.5427,83.63
2013-09-25,83.63,84.34,83.186,86.2706,73.672,84.11
2013-09-26,84.11,83.64,83.502,86.2642,73.8015,83.95
2013-09-27,83.95,83.74,83.826,86.2146,73.9268,83.61
2013-09-30,83.61,83.16,83.918,86.1508,74.0486,86.11
2013-10-01,86.11,83.8,84.282,86.133,74.1841,86.6
2013-10-02,86.6,85.64,84.876,86.1148,74.3246,86.48
2013-10-03,86.48,86.34,85.35,86.0956,74.4569,87.21
2013-10-04,87.21,86.45,86.002,86.1218,74.5901,86.28
2013-10-07,86.28,86.43,86.536,86.1516,74.7216,85.37
2013-10-08,85.37,86.22,86.388,86.1482,74.8409,85.56
2013-10-09,85.56,85.36,86.18,86.1602,74.9622,88.43
2013-10-10,88.43,86.47,86.57,86.2176,75.099,88.64
2013-10-11,88.64,88.18,86.856,86.263,75.2364,88.67
2013-10-14,88.67,88.34,87.334,86.3148,75.3774,87.97
2013-10-15,87.97,87.92,87.854,86.321,75.5178,89.66
2013-10-16,89.66,88.38,88.674,86.3652,75.6615,88.59
2013-10-17,88.59,87.74,88.706,86.3942,75.7998,86.38
2013-10-18,86.38,88.81,88.254,86.367,75.9371,87.6
2013-10-21,87.6,86.45,88.04,86.3712,76.0786,88.43
2013-10-22,88.43,87.74,88.132,86.4004,76.2221,85.48
2013-10-23,85.48,88.46,87.296,86.3702,76.3491,83.6
2013-10-24,83.6,85.68,86.298,86.3096,76.4569,84.1
2013-10-25,84.1,83.62,85.842,86.2832,76.5662,84.55
2013-10-28,84.55,84.32,85.232,86.2532,76.6802,84.54
2013-10-29,84.54,84.47,84.454,86.2276,76.7907,84.54
2013-10-30,84.54,84.94,84.266,86.198,76.8983,84.8
2013-10-31,84.8,84.8,84.506,86.1788,77.0131,85.36
2013-11-01,85.36,85.15,84.758,86.162,77.1278,86.81
2013-11-04,86.81,85.77,85.21,86.1666,77.2481,87.41
2013-11-05,87.41,86.69,85.784,86.1834,77.3661,87.7
2013-11-06,87.7,87.5,86.416,86.236,77.4805,86.46
2013-11-07,86.46,87.97,86.748,86.2686,77.5843,87.28
2013-11-08,87.28,86.66,87.132,86.305,77.6899,87.94
2013-11-11,87.94,87.24,87.358,86.361,77.7993,87.5
2013-11-12,87.5,87.83,87.376,86.3854,77.907,88.02
2013-11-13,88.02,87.26,87.44,86.3982,78.0202,89.49
2013-11-14,89.49,88.22,88.046,86.4306,78.1435,90.1
2013-11-15,90.1,88.98,88.61,86.4868,78.2674,90.4
2013-11-18,90.4,90.14,89.102,86.5606,78.3953,92.0
2013-11-19,92.0,90.56,90.002,86.6446,78.5261,92.76
2013-11-20,92.76,92.0,90.95,86.7146,78.6629,92.08
2013-11-21,92.08,92.7,91.468,86.787,78.7948,93.03
2013-11-22,93.03,91.77,92.054,86.8658,78.9285,93.61
2013-11-25,93.61,93.0,92.696,86.956,79.0665,93.66
2013-11-26,93.66,93.61,93.028,87.0638,79.2048,93.62
2013-11-27,93.62,94.09,93.2,87.2484,79.3579,92.88
2013-11-29,92.88,93.83,93.36,87.4554,79.5058,93.92
2013-12-02,93.92,92.9,93.538,87.6872,79.6619,92.56
2013-12-03,92.56,92.16,93.328,87.8754,79.8109,91.59
2013-12-04,91.59,91.97,92.914,88.0214,79.9559,89.78
2013-12-05,89.78,91.18,92.146,88.1444,80.0913,90.69
2013-12-06,90.69,90.61,91.708,88.276,80.2351,90.98
2013-12-09,90.98,91.07,91.12,88.4166,80.3827,91.06
2013-12-10,91.06,91.0,90.82,88.5656,80.5289,89.27
2013-12-11,89.27,91.0,90.356,88.6288,80.6629,88.69
2013-12-12,88.69,89.21,90.138,88.6706,80.7955,87.75
2013-12-13,87.75,88.85,89.55,88.696,80.9248,87.69
2013-12-16,87.69,87.71,88.892,88.7056,81.0542,86.89
2013-12-17,86.89,87.79,88.058,88.7178,81.1773,89.02
2013-12-18,89.02,87.43,88.008,88.7908,81.3098,88.75
2013-12-19,88.75,88.75,88.02,88.8546,81.44,89.59
2013-12-20,89.59,88.68,88.388,88.8778,81.5728,91.15
2013-12-23,91.15,90.06,89.08,88.928,81.7111,91.39
2013-12-24,91.39,91.02,89.98,88.9824,81.8474,92.15
2013-12-26,92.15,91.8,90.606,89.066,81.9839,92.17
2013-12-27,92.17,92.15,91.29,89.1162,82.1189,91.52
2013-12-30,91.52,92.17,91.676,89.1748,82.2516,92.39
2013-12-31,92.39,91.65,91.924,89.295,82.3908,90.63
2014-01-02,90.63,92.0,91.772,89.3556,82.5224,90.63
2014-01-03,90.63,90.46,91.468,89.3996,82.6554,89.28
2014-01-06,89.28,91.02,90.89,89.4756,82.7837,91.08
2014-01-07,91.08,89.67,90.802,89.6252,82.9189,92.22
2014-01-08,92.22,90.84,90.768,89.7876,83.0595,93.0
2014-01-09,93.0,90.69,91.242,89.9566,83.2007,91.99
2014-01-10,91.99,92.74,91.514,90.1056,83.3326,90.84
2014-01-13,90.84,91.74,91.826,90.2316,83.4556,91.35
2014-01-14,91.35,90.93,91.88,90.3626,83.5752,88.15
2014-01-15,88.15,91.71,91.066,90.4184,83.6736,85.56
2014-01-16,85.56,88.13,89.578,90.3934,83.7607,85.49
2014-01-17,85.49,85.58,88.278,90.355,83.8457,86.92
2014-01-21,86.92,85.82,87.494,90.3394,83.9403,86.11
