ticker,APA US Equity,APA US Equity,APA US Equity,APA US Equity,APA US Equity,Close Tomorrow
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,
date,,,,,,
2010-11-24,108.46,106.66,97.9195,107.922,102.4058,107.19
2010-11-26,107.19,106.84,97.9563,107.716,102.6636,108.42
2010-11-29,108.42,106.75,98.0005,107.578,102.9424,107.64
2010-11-30,107.64,107.2,98.0203,107.438,103.1746,111.26
2010-12-01,111.26,109.84,98.0588,108.594,103.4784,114.38
2010-12-02,114.38,111.62,98.1127,109.778,103.8576,115.11
2010-12-03,115.11,114.37,98.1632,111.362,104.26,116.42
2010-12-06,116.42,115.04,98.2252,112.962,104.6258,116.32
2010-12-07,116.32,117.17,98.2945,114.698,105.001,113.6
2010-12-08,113.6,116.14,98.3512,115.166,105.331,114.49
2010-12-09,114.49,114.17,98.4079,115.188,105.6602,114.92
2010-12-10,114.92,114.87,98.4643,115.15,106.0034,116.8
2010-12-13,116.8,115.9,98.5232,115.226,106.3738,116.25
2010-12-14,116.25,117.25,98.5735,115.212,106.7586,116.02
2010-12-15,116.02,115.34,98.6236,115.696,107.101,116.67
2010-12-16,116.67,116.46,98.6829,116.132,107.4392,116.45
2010-12-17,116.45,115.89,98.7281,116.438,107.7752,117.07
2010-12-20,117.07,116.37,98.7834,116.492,108.086,118.16
2010-12-21,118.16,117.37,98.8431,116.874,108.409,118.22
2010-12-22,118.22,118.13,98.9013,117.314,108.742,118.48
2010-12-23,118.48,118.01,98.959,117.676,109.0458,118.31
2010-12-27,118.31,118.49,99.0163,118.048,109.3474,118.46
2010-12-28,118.46,118.43,99.087,118.326,109.6338,119.6
2010-12-29,119.6,118.79,99.1617,118.614,109.8988,119.92
2010-12-30,119.92,119.83,99.2304,118.954,110.2516,119.23
2010-12-31,119.23,119.32,99.3093,119.104,110.5682,121.03
2011-01-03,121.03,120.59,99.4061,119.648,110.9294,121.86
2011-01-04,121.86,121.78,99.5074,120.328,111.3406,124.91
2011-01-05,124.91,121.5,99.6156,121.39,111.8174,122.38
2011-01-06,122.38,125.16,99.7159,121.882,112.2576,123.17
2011-01-07,123.17,122.8,99.8364,122.67,112.7108,124.74
2011-01-10,124.74,123.28,99.9686,123.412,113.1984,125.13
2011-01-11,125.13,125.0,100.0952,124.066,113.6806,126.2
2011-01-12,126.2,126.25,100.2276,124.324,114.1846,125.18
2011-01-13,125.18,126.93,100.346,124.884,114.6258,125.63
2011-01-14,125.63,124.86,100.4548,125.376,115.0868,127.56
2011-01-18,127.56,126.2299,100.5616,125.94,115.4822,124.18
2011-01-19,124.18,127.09,100.6498,125.75,115.792,124.16
2011-01-20,124.16,123.99,100.7432,125.342,116.085,125.6
2011-01-21,125.6,125.25,100.8398,125.426,116.3976,123.92
2011-01-24,123.92,124.83,100.9256,125.084,116.671,122.64
2011-01-25,122.64,123.08,101.0032,124.1,116.9096,122.1
2011-01-26,122.1,123.26,101.0798,123.684,117.1614,116.33
2011-01-27,116.33,121.66,101.1211,122.118,117.3354,114.84
2011-01-28,114.84,116.05,101.162,119.966,117.527,119.36
2011-01-31,119.36,114.7,101.2316,119.054,117.7984,118.98
2011-02-01,118.98,120.15,101.3006,118.322,118.0136,121.06
2011-02-02,121.06,118.7,101.3668,118.114,118.2526,118.32
2011-02-03,118.32,120.42,101.4181,118.512,118.4522,116.84
2011-02-04,116.84,118.66,101.4611,118.912,118.6794,117.77
2011-02-07,117.77,118.12,101.5006,118.594,118.8656,117.5
2011-02-08,117.5,117.54,101.5407,118.298,119.0718,116.15
2011-02-09,116.15,117.3,101.5921,117.316,119.2264,117.75
2011-02-10,117.75,115.87,101.648,117.202,119.4286,119.73
2011-02-11,119.73,118.17,101.732,117.78,119.598,121.18
2011-02-14,121.18,120.5,101.8291,118.462,119.734,119.34
2011-02-15,119.34,121.2,101.9031,118.83,119.8186,120.51
2011-02-16,120.51,120.14,102.001,119.702,119.9004,120.62
2011-02-17,120.62,118.51,102.1076,120.276,119.9864,120.01
2011-02-18,120.01,121.03,102.2279,120.332,120.1146,117.07
2011-02-22,117.07,119.84,102.3456,119.51,120.1662,120.93
2011-02-23,120.93,118.09,102.4589,119.828,120.2864,120.5
2011-02-24,120.5,121.31,102.5781,119.826,120.3604,123.53
2011-02-25,123.53,120.99,102.7035,120.408,120.506,124.62
2011-02-28,124.62,123.49,102.8443,121.33,120.678,120.86
2011-03-01,120.86,125.4,102.9772,122.088,120.7618,121.09
2011-03-02,121.09,120.89,103.1067,122.12,120.8546,124.61
2011-03-03,124.61,121.23,103.2596,122.942,121.0054,122.62
2011-03-04,122.62,124.08,103.4064,122.76,121.0946,120.97
2011-03-07,120.97,123.37,103.5714,122.03,121.1496,121.36
2011-03-08,121.36,120.92,103.7303,122.13,121.2072,120.67
2011-03-09,120.67,121.23,103.8969,122.046,121.2544,115.94
2011-03-10,115.94,118.64,104.0364,120.312,121.204,118.82
2011-03-11,118.82,115.7,104.1914,119.552,121.1884,119.12
2011-03-14,119.12,117.65,104.3278,119.182,121.1724,117.84
2011-03-15,117.84,115.43,104.4693,118.478,121.1446,113.77
2011-03-16,113.77,117.66,104.6111,117.098,120.9994,118.11
2011-03-17,118.11,116.27,104.7564,117.532,120.9244,120.11
2011-03-18,120.11,119.59,104.909,117.79,120.8284,125.1
2011-03-21,125.1,120.95,105.0966,118.986,120.8828,125.88
2011-03-22,125.88,124.83,105.2959,120.594,120.937,124.53
2011-03-23,124.53,125.38,105.4741,122.746,120.9328,124.89
2011-03-24,124.89,125.99,105.6543,124.102,120.928,125.94
2011-03-25,125.94,125.46,105.8177,125.268,120.9228,126.25
2011-03-28,126.25,125.98,105.9808,125.498,120.9442,127.94
2011-03-29,127.94,125.78,106.1438,125.91,120.9904,130.43
2011-03-30,130.43,128.79,106.3049,127.09,121.0478,130.92
2011-03-31,130.92,130.91,106.4714,128.296,121.1826,129.98
2011-04-01,129.98,131.5,106.6354,129.104,121.299,130.3
2011-04-04,130.3,130.56,106.799,129.914,121.393,131.25
2011-04-05,131.25,130.11,106.9775,130.576,121.5396,129.59
2011-04-06,129.59,131.56,107.1588,130.408,121.6786,128.79
2011-04-07,128.79,129.58,107.3417,129.982,121.8124,130.16
2011-04-08,130.16,130.07,107.5442,130.018,122.089,126.25
2011-04-11,126.25,130.0,107.7258,129.208,122.3172,122.4
2011-04-12,122.4,124.9,107.8993,127.438,122.378,122.26
2011-04-13,122.26,123.68,108.088,125.972,122.4436,122.41
2011-04-14,122.41,121.79,108.2791,124.696,122.4706,122.4
2011-04-15,122.4,122.39,108.4726,123.144,122.5522,120.93
2011-04-18,120.93,120.48,108.663,122.08,122.634,121.89
2011-04-19,121.89,120.96,108.858,121.978,122.7164,123.91
2011-04-20,123.91,124.0,109.0423,122.308,122.8446,123.32
2011-04-21,123.32,124.34,109.2219,122.49,122.988,122.6
2011-04-25,122.6,123.39,109.3955,122.53,123.085,126.2
2011-04-26,126.2,122.99,109.6012,123.584,123.2144,126.92
2011-04-27,126.92,126.4,109.8025,124.59,123.3292,130.0
2011-04-28,130.0,128.72,110.0184,125.808,123.5424,133.37
2011-04-29,133.37,130.22,110.2546,127.818,123.7996,130.94
2011-05-02,130.94,133.66,110.4955,129.486,124.006,129.15
2011-05-03,129.15,130.89,110.7133,130.076,124.1888,126.61
2011-05-04,126.61,129.01,110.905,130.014,124.3796,122.84
2011-05-05,122.84,124.69,111.0819,128.582,124.4178,124.21
2011-05-06,124.21,124.61,111.2566,126.75,124.492,127.33
2011-05-09,127.33,124.95,111.4293,126.028,124.568,127.95
2011-05-10,127.95,128.22,111.5915,125.788,124.6346,123.42
2011-05-11,123.42,127.44,111.734,125.15,124.6858,123.42
2011-05-12,123.42,123.04,111.8793,125.266,124.7324,124.25
2011-05-13,124.25,124.24,112.0235,125.274,124.7252,122.27
2011-05-16,122.27,123.48,112.157,124.262,124.7182,121.43
2011-05-17,121.43,121.42,112.2718,122.958,124.7274,123.29
2011-05-18,123.29,122.07,112.3981,122.932,124.766,122.85
2011-05-19,122.85,124.0,112.5236,122.818,124.8096,123.0
2011-05-20,123.0,122.38,112.6508,122.568,124.9508,121.06
2011-05-23,121.06,120.53,112.7764,122.326,124.9956,121.98
2011-05-24,121.98,122.35,112.9052,122.436,125.0528,123.93
2011-05-25,123.93,121.5,113.0475,122.564,125.1746,123.91
2011-05-26,123.91,123.33,113.2054,122.776,125.3774,123.25
2011-05-27,123.25,124.59,113.3624,122.826,125.4802,124.6
2011-05-31,124.6,124.64,113.5291,123.534,125.57,121.02
2011-06-01,121.02,123.98,113.6772,123.342,125.4884,120.64
2011-06-02,120.64,120.88,113.8154,122.684,125.3836,119.44
2011-06-03,119.44,119.09,113.9485,121.79,125.2818,117.17
2011-06-06,117.17,119.1,114.0756,120.574,125.1274,117.9
2011-06-07,117.9,118.87,114.2124,119.234,124.9666,119.49
2011-06-08,119.49,118.22,114.3626,118.928,124.8314,120.29
2011-06-09,120.29,120.06,114.5266,118.858,124.6784,117.75
2011-06-10,117.75,119.24,114.6821,118.52,124.4248,116.15
2011-06-13,116.15,117.88,114.8264,118.316,124.1294,118.3
2011-06-14,118.3,117.46,114.968,118.396,123.8958,116.14
2011-06-15,116.14,117.38,115.101,117.726,123.6126,117.0
2011-06-16,117.0,117.18,115.2367,117.068,123.3276,117.16
2011-06-17,117.16,118.07,115.3602,116.95,123.079,116.8
2011-06-20,116.8,116.84,115.4877,117.08,122.8392,119.1
2011-06-21,119.1,117.71,115.6201,117.24,122.618,118.3
2011-06-22,118.3,118.47,115.7598,117.672,122.459,117.41
2011-06-23,117.41,116.43,115.8871,117.754,122.3592,115.98
2011-06-24,115.98,117.37,116.0035,117.518,122.2336,116.24
2011-06-27,116.24,115.07,116.116,117.406,122.1102,119.79
2011-06-28,119.79,116.82,116.242,117.544,122.058,121.09
2011-06-29,121.09,120.32,116.3739,118.102,122.0612,123.39
2011-06-30,123.39,121.785,116.5197,119.298,122.0912,123.74
2011-07-01,123.74,122.94,116.6669,120.85,122.0878,124.49
2011-07-05,124.49,123.24,116.817,122.5,122.1112,123.71
2011-07-06,123.71,123.13,116.9554,123.284,122.1334,126.38
2011-07-07,126.38,125.29,117.1069,124.342,122.137,125.13
2011-07-08,125.13,124.32,117.2555,124.69,122.1012,121.27
2011-07-11,121.27,122.72,117.3869,124.196,121.9266,120.93
2011-07-12,120.93,120.62,117.5009,123.484,121.6778,121.32
2011-07-13,121.32,121.55,117.6197,123.006,121.4854,119.9
2011-07-14,119.9,122.06,117.7337,121.71,121.3004,123.52
2011-07-15,123.52,121.53,117.8611,121.388,121.2386,122.83
2011-07-18,122.83,123.17,117.9865,121.7,121.2384,125.74
2011-07-19,125.74,123.81,118.1238,122.662,121.269,125.67
2011-07-20,125.67,125.74,118.2671,123.532,121.2358,128.21
2011-07-21,128.21,126.25,118.4136,125.194,121.241,128.47
2011-07-22,128.47,127.9,118.5572,126.184,121.342,128.06
2011-07-25,128.06,126.87,118.6992,127.23,121.4348,127.73
2011-07-26,127.73,128.25,118.8302,127.628,121.5044,124.52
2011-07-27,124.52,126.75,118.9428,127.398,121.5494,124.63
2011-07-28,124.63,124.62,119.0581,126.682,121.6134,123.72
2011-07-29,123.72,122.16,119.1602,125.732,121.622,124.06
2011-08-01,124.06,125.7,119.2644,124.932,121.6462,120.02
2011-08-02,120.02,122.61,119.3438,123.39,121.5866,118.45
2011-08-03,118.45,120.21,119.4043,122.176,121.5344,109.18
2011-08-04,109.18,117.1,119.4388,119.086,121.2784,106.7
2011-08-05,106.7,110.61,119.4553,115.682,120.9338,98.38
2011-08-08,98.38,101.55,119.4323,110.546,120.4232,102.13
2011-08-09,102.13,100.32,119.4365,106.968,120.0008,98.85
2011-08-10,98.85,99.87,119.4254,103.048,119.4858,103.12
2011-08-11,103.12,99.9,119.4391,101.836,119.1278,103.18
2011-08-12,103.18,104.96,119.4525,101.132,118.7786,105.42
2011-08-15,105.42,104.4,119.4778,102.54,118.4982,104.34
2011-08-16,104.34,105.04,119.4944,102.982,118.2416,104.89
2011-08-17,104.89,105.24,119.5138,104.19,117.9814,97.9
2011-08-18,97.9,101.26,119.4877,103.146,117.5496,97.03
2011-08-19,97.03,96.5,119.46,101.916,117.0844,96.16
2011-08-22,96.16,100.0,119.4018,100.064,116.6526,100.26
2011-08-23,100.26,96.18,119.3597,99.248,116.3348,100.46
2011-08-24,100.46,99.95,119.3144,98.362,115.978,98.98
2011-08-25,98.98,100.98,119.2595,98.578,115.6348,100.29
2011-08-26,100.29,97.85,119.2097,99.23,115.3006,103.24
2011-08-29,103.24,101.78,119.1723,100.646,115.0222,102.69
2011-08-30,102.69,102.74,119.1382,101.132,114.74,103.07
2011-08-31,103.07,103.61,119.1154,101.654,114.4194,101.77
2011-09-01,101.77,103.66,119.098,102.212,114.0888,98.65
2011-09-02,98.65,99.62,119.0623,101.884,113.7136,95.51
2011-09-06,95.51,95.58,118.9987,100.338,113.3042,99.62
2011-09-07,99.62,97.25,118.9513,99.724,112.9718,98.22
2011-09-08,98.22,99.3,118.9007,98.754,112.5404,95.12
2011-09-09,95.12,96.64,118.8489,97.424,112.021,94.65
2011-09-12,94.65,93.39,118.7798,96.624,111.4462,93.49
2011-09-13,93.49,95.0,118.7113,96.22,110.8412,94.41
2011-09-14,94.41,94.11,118.6413,95.178,110.2396,97.81
2011-09-15,97.81,95.76,118.5921,95.096,109.7216,98.2
2011-09-16,98.2,98.75,118.5268,95.712,109.158,95.69
2011-09-19,95.69,96.0,118.4334,95.92,108.5692,94.52
2011-09-20,94.52,96.0,118.3304,96.126,108.0342,91.35
2011-09-21,91.35,94.31,118.2051,95.514,107.4426,83.69
2011-09-22,83.69,87.07,118.0419,92.69,106.69,82.73
2011-09-23,82.73,82.91,117.8876,89.596,105.9466,85.56
2011-09-26,85.56,83.58,117.7429,87.57,105.1874,85.86
2011-09-27,85.86,87.97,117.5976,85.838,104.448,82.57
2011-09-28,82.57,85.47,117.4265,84.082,103.5846,82.88
2011-09-29,82.88,84.53,117.2596,83.92,102.7288,80.24
2011-09-30,80.24,81.2,117.0807,83.422,101.7694,76.5
2011-10-03,76.5,79.15,116.8799,81.61,100.73,78.82
2011-10-04,78.82,75.05,116.6917,80.202,99.7452,82.9
2011-10-05,82.9,78.76,116.5209,80.268,98.8486,86.23
2011-10-06,86.23,83.2,116.3612,80.938,98.0828,84.84
2011-10-07,84.84,87.02,116.1943,81.858,97.287,88.58
2011-10-10,88.58,86.72,116.0448,84.274,96.5842,86.98
2011-10-11,86.98,87.81,115.8882,85.906,95.8426,87.93
2011-10-12,87.93,88.18,115.7355,86.912,95.2008,87.11
2011-10-13,87.11,87.15,115.5731,87.088,94.574,91.36
2011-10-14,91.36,88.24,115.4303,88.392,94.2176,87.93
2011-10-17,87.93,90.41,115.2738,88.262,93.8422,90.41
2011-10-18,90.41,88.29,115.1207,88.948,93.6828,90.16
2011-10-19,90.16,89.93,114.9622,89.394,93.4434,91.29
2011-10-20,91.29,90.26,114.7941,90.23,93.2922,94.73
2011-10-21,94.73,92.42,114.6558,90.904,93.1244,97.27
2011-10-24,97.27,96.06,114.5263,92.772,93.0062,94.53
2011-10-25,94.53,96.94,114.3753,93.596,92.7884,97.36
2011-10-26,97.36,96.38,114.2364,95.036,92.6488,102.84
2011-10-27,102.84,100.65,114.1196,97.346,92.6078,104.99
2011-10-28,104.99,102.0,114.0187,99.398,92.7496,99.63
2011-10-31,99.63,103.09,113.8887,99.87,92.8016,94.13
2011-11-01,94.13,95.35,113.7215,99.79,92.761,98.36
2011-11-02,98.36,97.03,113.5924,99.99,92.723,101.6
2011-11-03,101.6,102.24,113.4796,99.742,92.7458,100.2
2011-11-04,100.2,100.99,113.3526,98.784,92.7702,101.47
2011-11-07,101.47,100.31,113.2404,99.152,92.7938,104.63
2011-11-08,104.63,103.27,113.1504,101.252,92.8216,99.78
2011-11-09,99.78,101.02,113.0388,101.536,92.7634,101.54
2011-11-10,101.54,102.17,112.9648,101.524,92.7328,104.71
2011-11-11,104.71,102.99,112.9142,102.426,92.7916,103.12
2011-11-14,103.12,103.84,112.8329,102.756,92.881,103.43
2011-11-15,103.43,102.59,112.7552,102.516,93.0394,102.54
2011-11-16,102.54,102.42,112.6626,103.068,93.0978,98.0
2011-11-17,98.0,102.5,112.561,102.36,93.0934,98.56
2011-11-18,98.56,98.77,112.4696,101.13,93.1622,95.41
2011-11-21,95.41,95.75,112.3578,99.588,93.1774,92.47
2011-11-22,92.47,94.5101,112.2327,97.396,93.157,88.14
2011-11-23,88.14,90.9,112.0926,94.516,93.0316,86.83
2011-11-25,86.83,87.64,111.938,92.282,92.812,90.87
2011-11-28,90.87,90.73,111.7937,90.744,92.6654,92.96
2011-11-29,92.96,91.48,111.6526,90.254,92.6108,99.44
2011-11-30,99.44,97.3,111.5531,91.648,92.7092,98.48
2011-12-01,98.48,99.0,111.4429,93.716,92.8518,96.47
2011-12-02,96.47,100.0,111.3222,95.644,93.1074,96.91
2011-12-05,96.91,98.6,111.2067,96.852,93.391,97.38
2011-12-06,97.38,96.8,111.1083,97.736,93.6274,97.27
2011-12-07,97.27,96.98,110.99,97.302,93.8556,93.72
2011-12-08,93.72,96.44,110.8561,96.35,94.0786,97.48
2011-12-09,97.48,94.43,110.7258,96.552,94.3706,93.94
2011-12-12,93.94,95.77,110.5724,95.958,94.6446,92.33
2011-12-13,92.33,94.6,110.4298,94.948,94.9612,87.69
2011-12-14,87.69,90.41,110.2628,93.032,95.1386,88.15
2011-12-15,88.15,89.18,110.0805,91.918,95.2436,88.74
2011-12-16,88.74,89.36,109.9111,90.17,95.2938,85.76
2011-12-19,85.76,89.28,109.735,88.534,95.3122,88.46
2011-12-20,88.46,87.98,109.5705,87.76,95.3098,89.63
2011-12-21,89.63,88.37,109.4153,88.148,95.3628,90.61
2011-12-22,90.61,90.03,109.2887,88.64,95.4164,91.17
2011-12-23,91.17,90.65,109.1504,89.126,95.4976,90.76
2011-12-27,90.76,90.93,109.0086,90.126,95.4856,88.52
2011-12-28,88.52,91.0,108.862,90.138,95.4974,89.98
2011-12-29,89.98,88.79,108.7431,90.208,95.4888,90.58
2011-12-30,90.58,89.49,108.6054,90.202,95.4972,95.93
2012-01-03,95.93,93.94,108.4845,91.154,95.59,96.42
2012-01-04,96.42,95.42,108.3411,92.286,95.6238,97.17
2012-01-05,97.17,95.97,108.1976,94.016,95.6218,97.04
2012-01-06,97.04,97.47,108.0601,95.428,95.672,98.84
2012-01-09,98.84,97.44,107.9299,97.08,95.7016,98.09
2012-01-10,98.09,101.24,107.7906,97.512,95.6066,96.24
2012-01-11,96.24,97.77,107.6406,97.476,95.4316,94.3
2012-01-12,94.3,96.35,107.4724,96.902,95.325,92.84
2012-01-13,92.84,93.02,107.2844,96.062,95.2992,94.67
2012-01-17,94.67,93.99,107.1032,95.228,95.2254,95.43
2012-01-18,95.43,94.84,106.9304,94.696,95.102,97.16
2012-01-19,97.16,95.94,106.7647,94.88,95.0412,96.8
2012-01-20,96.8,97.02,106.5925,95.38,94.9478,98.38
2012-01-23,98.38,97.63,106.4364,96.488,94.8228,97.71
2012-01-24,97.71,97.4901,106.281,97.096,94.7814,99.83
2012-01-25,99.83,97.55,106.1294,97.976,94.7472,97.91
2012-01-26,97.91,100.8,105.9877,98.126,94.6112,98.0
2012-01-27,98.0,97.2299,105.8657,98.366,94.5088,98.86
2012-01-30,98.86,97.04,105.7487,98.462,94.4174,98.88
2012-01-31,98.88,100.32,105.631,98.696,94.3442,99.41
2012-02-01,99.41,100.2,105.5161,98.612,94.3724,99.55
2012-02-02,99.55,99.54,105.4092,98.94,94.3922,101.15
2012-02-03,101.15,101.46,105.3055,99.57,94.507,102.92
2012-02-06,102.92,100.66,105.2005,100.382,94.716,104.53
2012-02-07,104.53,103.01,105.1066,101.512,95.0438,105.11
2012-02-08,105.11,104.52,105.0191,102.652,95.4094,106.68
2012-02-09,106.68,105.73,104.9215,104.078,95.7256,105.13
2012-02-10,105.13,104.96,104.8126,104.874,95.969,106.25
2012-02-13,106.25,106.8,104.6938,105.54,96.1052,107.31
2012-02-14,107.31,106.55,104.5635,106.096,96.2818,107.67
2012-02-15,107.67,107.51,104.4472,106.608,96.5058,107.61
2012-02-16,107.61,107.76,104.3395,106.794,96.7198,109.45
2012-02-17,109.45,109.56,104.2537,107.658,96.9612,109.96
2012-02-21,109.96,109.89,104.1893,108.4,97.215,110.13
2012-02-22,110.13,110.81,104.1189,108.964,97.5432,109.92
2012-02-23,109.92,110.6,104.0318,109.414,97.792,111.57
2012-02-24,111.57,110.6,103.9499,110.206,98.1446,110.03
2012-02-27,110.03,110.86,103.883,110.322,98.4986,109.59
2012-02-28,109.59,110.67,103.8138,110.248,98.9366,107.93
2012-02-29,107.93,109.9,103.7322,109.808,99.3322,109.15
2012-03-01,109.15,108.45,103.6666,109.654,99.7404,106.45
2012-03-02,106.45,109.13,103.5917,108.63,100.1542,106.93
2012-03-05,106.93,106.24,103.5099,108.01,100.5236,103.31
2012-03-06,103.31,104.71,103.4122,106.754,100.7972,105.63
2012-03-07,105.63,104.01,103.3254,106.294,101.0976,107.5
2012-03-08,107.5,106.73,103.2576,105.964,101.4242,107.45
2012-03-09,107.45,108.13,103.1849,106.164,101.758,106.4
2012-03-12,106.4,107.42,103.0973,106.058,102.1156,108.06
2012-03-13,108.06,107.01,103.018,107.008,102.4772,106.99
2012-03-14,106.99,107.74,102.9367,107.28,102.8054,106.97
2012-03-15,106.97,107.28,102.8486,107.174,103.0262,108.98
2012-03-16,108.98,107.37,102.7884,107.48,103.2774,108.6
2012-03-19,108.6,107.91,102.7282,107.92,103.506,105.61
2012-03-20,105.61,107.17,102.659,107.43,103.6774,103.48
2012-03-21,103.48,105.7,102.5906,106.728,103.7702,100.9
2012-03-22,100.9,102.36,102.5056,105.514,103.8264,101.76
2012-03-23,101.76,101.33,102.4169,104.07,103.9368,101.04
2012-03-26,101.04,102.42,102.3207,102.558,104.0716,101.38
2012-03-27,101.38,101.42,102.2388,101.712,104.2424,98.98
2012-03-28,98.98,100.91,102.153,100.812,104.3286,98.81
2012-03-29,98.81,98.32,102.0555,100.394,104.3962,100.44
2012-03-30,100.44,99.62,101.977,100.13,104.4618,100.97
2012-04-02,100.97,100.4,101.8969,100.116,104.5452,99.23
2012-04-03,99.23,100.58,101.8072,99.686,104.5622,97.54
2012-04-04,97.54,98.01,101.7109,99.398,104.5588,95.87
2012-04-05,95.87,97.02,101.5948,98.81,104.4796,94.58
2012-04-09,94.58,94.29,101.4762,97.638,104.413,93.5
2012-04-10,93.5,94.3,101.3566,96.144,104.323,92.81
2012-04-11,92.81,94.7,101.2408,94.86,104.202,94.9
2012-04-12,94.9,93.25,101.1341,94.332,104.1224,93.65
2012-04-13,93.65,94.69,101.0034,93.888,104.0072,92.27
2012-04-16,92.27,94.16,100.8593,93.426,103.8616,94.55
2012-04-17,94.55,93.19,100.7151,93.636,103.7296,92.3
2012-04-18,92.3,94.07,100.5579,93.534,103.5172,92.11
2012-04-19,92.11,93.12,100.396,92.976,103.2688,91.47
2012-04-20,91.47,93.14,100.2348,92.54,102.996,90.96
2012-04-23,90.96,90.6,100.0577,92.278,102.6816,91.26
2012-04-24,91.26,91.15,99.8883,91.62,102.4042,93.37
2012-04-25,93.37,92.21,99.7488,91.834,102.1466,94.79
2012-04-26,94.79,92.77,99.6181,92.37,101.8962,94.91
2012-04-27,94.91,94.92,99.4861,93.058,101.641,95.94
2012-04-30,95.94,94.75,99.3663,94.054,101.4076,97.77
2012-05-01,97.77,96.38,99.2375,95.356,101.174,95.54
2012-05-02,95.54,96.88,99.1011,95.79,100.8856,91.96
2012-05-03,91.96,93.69,98.9322,95.224,100.5222,89.06
2012-05-04,89.06,90.73,98.7491,94.054,100.105,87.84
2012-05-07,87.84,89.16,98.5473,92.434,99.6304,87.58
2012-05-08,87.58,87.18,98.3428,90.396,99.1814,87.17
2012-05-09,87.17,86.09,98.1384,88.722,98.733,87.87
2012-05-10,87.87,88.46,97.9391,87.904,98.3318,87.26
2012-05-11,87.26,86.88,97.7528,87.544,97.894,85.05
2012-05-14,85.05,86.3,97.5549,86.986,97.466,82.51
2012-05-15,82.51,85.01,97.3488,85.972,96.9776,82.12
2012-05-16,82.12,82.0,97.1391,84.962,96.5538,81.67
2012-05-17,81.67,82.3,96.9474,83.722,96.0746,80.52
2012-05-18,80.52,82.13,96.7577,82.374,95.535,82.72
2012-05-21,82.72,80.8,96.6254,81.908,95.0404,82.63
2012-05-22,82.63,82.91,96.5051,81.932,94.565,82.89
2012-05-23,82.89,81.77,96.4276,82.086,94.0616,82.09
2012-05-24,82.09,83.61,96.3274,82.17,93.5636,82.38
2012-05-25,82.38,82.18,96.2451,82.542,93.0718,84.04
2012-05-29,84.04,83.37,96.1497,82.806,92.573,81.54
2012-05-30,81.54,82.74,96.0415,82.588,92.0318,81.38
2012-05-31,81.38,81.44,95.9213,82.286,91.5472,79.37
2012-06-01,79.37,78.6,95.7964,81.742,91.065,79.56
2012-06-04,79.56,79.14,95.6698,81.178,90.6382,81.15
2012-06-05,81.15,79.25,95.586,80.6,90.226,83.59
2012-06-06,83.59,82.1,95.5188,81.01,89.877,83.48
2012-06-07,83.48,84.85,95.4554,81.43,89.519,82.97
2012-06-08,82.97,82.64,95.369,82.15,89.1988,81.83
2012-06-11,81.83,84.22,95.2758,82.604,88.8592,83.27
2012-06-12,83.27,82.38,95.1973,83.028,88.5158,82.97
2012-06-13,82.97,82.87,95.1107,82.904,88.1558,86.01
2012-06-14,86.01,83.23,95.0245,83.41,87.8914,87.8
2012-06-15,87.8,86.63,94.9501,84.376,87.6966,85.37
2012-06-18,85.37,87.1,94.8616,85.084,87.4866,85.47
2012-06-19,85.47,85.82,94.7801,85.524,87.3044,84.27
2012-06-20,84.27,85.56,94.7082,85.784,87.1198,81.33
2012-06-21,81.33,84.49,94.6373,84.848,86.8902,82.25
2012-06-22,82.25,81.8,94.5504,83.738,86.6372,81.51
2012-06-25,81.51,80.65,94.4669,82.966,86.3944,82.41
2012-06-26,82.41,81.71,94.4033,82.354,86.1972,84.99
2012-06-27,84.99,82.94,94.355,82.498,86.006,85.23
2012-06-28,85.23,84.12,94.3137,83.278,85.8646,87.89
2012-06-29,87.89,87.64,94.2811,84.406,85.7802,87.29
2012-07-02,87.29,87.51,94.2285,85.562,85.6966,90.19
2012-07-03,90.19,87.82,94.1885,87.118,85.6812,87.89
2012-07-05,87.89,89.75,94.1495,87.698,85.6138,85.53
2012-07-06,85.53,86.62,94.1045,87.758,85.457,85.41
2012-07-09,85.41,85.47,94.0748,87.262,85.2694,83.68
2012-07-10,83.68,86.09,94.0748,86.54,85.0448,84.2
2012-07-11,84.2,84.08,94.0821,85.342,84.81,82.72
2012-07-12,82.72,83.13,94.0679,84.308,84.509,83.58
2012-07-13,83.58,83.17,94.0565,83.918,84.2698,83.37
2012-07-16,83.37,83.17,94.0605,83.51,84.098,85.93
2012-07-17,85.93,83.88,94.0758,83.96,84.0354,85.68
2012-07-18,85.68,85.53,94.103,84.256,83.9922,86.92
2012-07-19,86.92,85.86,94.1551,85.096,83.979,85.08
2012-07-20,85.08,85.56,94.1864,85.396,83.9372,83.92
2012-07-23,83.92,82.87,94.1915,85.506,83.8582,82.67
2012-07-24,82.67,84.11,94.1737,84.854,83.7664,83.57
2012-07-25,83.57,83.46,94.1673,84.432,83.7368,85.16
2012-07-26,85.16,85.01,94.1502,84.08,83.7898,87.57
2012-07-27,87.57,85.59,94.1532,84.578,83.8988,87.61
2012-07-30,87.61,87.69,94.1516,85.316,84.0176,86.12
2012-07-31,86.12,87.21,94.1466,86.006,84.1296,86.86
