ticker,PRU US Equity,PRU US Equity,PRU US Equity,PRU US Equity,PRU US Equity,Close Tomorrow
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,
date,,,,,,
2012-02-03,59.87,59.0,58.228,52.1038,54.6524,59.99
2012-02-06,59.99,59.34,58.75,52.3646,54.6477,60.43
2012-02-07,60.43,59.6,59.388,52.6698,54.6412,60.54
2012-02-08,60.54,60.37,59.83,52.9824,54.6383,59.85
2012-02-09,59.85,60.83,60.136,53.2402,54.6298,59.0
2012-02-10,59.0,59.02,59.962,53.483,54.6169,60.17
2012-02-13,60.17,59.15,59.998,53.6736,54.6008,59.41
2012-02-14,59.41,59.87,59.794,53.8626,54.5807,60.2
2012-02-15,60.2,59.76,59.726,54.0586,54.5642,60.92
2012-02-16,60.92,60.04,59.94,54.2458,54.5529,61.39
2012-02-17,61.39,61.05,60.418,54.4454,54.5477,61.36
2012-02-21,61.36,61.5,60.656,54.6384,54.5396,60.83
2012-02-22,60.83,61.36,60.94,54.8674,54.5252,61.24
2012-02-23,61.24,60.83,61.148,55.0844,54.5123,61.09
2012-02-24,61.09,61.12,61.182,55.3338,54.4955,60.62
2012-02-27,60.62,60.42,61.028,55.5908,54.4794,61.31
2012-02-28,61.31,60.76,61.018,55.8638,54.4661,61.16
2012-02-29,61.16,61.5,61.084,56.1288,54.4563,62.01
2012-03-01,62.01,61.36,61.238,56.4076,54.4503,61.34
2012-03-02,61.34,61.99,61.288,56.6948,54.4406,61.53
2012-03-05,61.53,61.15,61.47,56.9422,54.4283,59.75
2012-03-06,59.75,60.49,61.158,57.1506,54.4039,60.78
2012-03-07,60.78,60.0,61.082,57.3566,54.3898,61.88
2012-03-08,61.88,61.22,61.056,57.5758,54.3872,61.97
2012-03-09,61.97,62.37,61.182,57.8054,54.3894,61.22
2012-03-12,61.22,61.77,61.12,58.0398,54.3845,63.07
2012-03-13,63.07,61.76,61.784,58.295,54.382,61.58
2012-03-14,61.58,61.99,61.944,58.5242,54.374,63.24
2012-03-15,63.24,61.86,62.216,58.763,54.3713,63.71
2012-03-16,63.71,63.46,62.564,59.0072,54.386,64.11
2012-03-19,64.11,63.8,63.142,59.2386,54.3975,64.65
2012-03-20,64.65,63.46,63.458,59.477,54.4145,63.89
2012-03-21,63.89,64.83,63.92,59.7096,54.4361,62.88
2012-03-22,62.88,63.42,63.848,59.8988,54.4527,62.99
2012-03-23,62.99,62.98,63.704,60.0716,54.4707,64.05
2012-03-26,64.05,63.85,63.692,60.2504,54.4903,63.55
2012-03-27,63.55,64.25,63.472,60.4164,54.5128,63.42
2012-03-28,63.42,63.4,63.378,60.5922,54.5317,62.76
2012-03-29,62.76,62.87,63.354,60.725,54.5437,63.39
2012-03-30,63.39,63.14,63.434,60.854,54.5718,64.5
2012-04-02,64.5,63.26,63.524,60.9968,54.6027,63.65
2012-04-03,63.65,64.29,63.544,61.1048,54.625,62.82
2012-04-04,62.82,62.98,63.424,61.1996,54.6409,62.52
2012-04-05,62.52,62.5,63.376,61.2944,54.6489,61.13
2012-04-09,61.13,61.35,62.924,61.4052,54.6527,59.33
2012-04-10,59.33,61.13,61.89,61.4474,54.6474,60.37
2012-04-11,60.37,60.35,61.234,61.5072,54.6507,61.4
2012-04-12,61.4,60.47,60.95,61.5904,54.6537,59.91
2012-04-13,59.91,61.15,60.428,61.622,54.6432,60.07
2012-04-16,60.07,60.31,60.216,61.657,54.6283,61.16
2012-04-17,61.16,60.41,60.582,61.6828,54.6161,60.53
2012-04-18,60.53,60.64,60.614,61.6936,54.5949,60.17
2012-04-19,60.17,60.8,60.368,61.6884,54.5749,59.73
2012-04-20,59.73,60.36,60.332,61.6722,54.5538,58.93
2012-04-23,58.93,58.87,60.104,61.6538,54.5221,59.26
2012-04-24,59.26,59.09,59.724,61.659,54.4965,60.19
2012-04-25,60.19,59.84,59.656,61.6594,54.4867,61.31
2012-04-26,61.31,60.2,59.884,61.6974,54.4853,61.37
2012-04-27,61.37,61.63,60.212,61.7208,54.4848,60.54
2012-04-30,60.54,60.99,60.534,61.7132,54.4831,60.88
2012-05-01,60.88,60.45,60.858,61.703,54.4837,60.94
2012-05-02,60.94,60.5,61.008,61.6946,54.4895,54.81
2012-05-03,54.81,55.92,59.708,61.5742,54.4636,52.89
2012-05-04,52.89,54.42,58.012,61.4072,54.4265,52.19
2012-05-07,52.19,52.47,56.342,61.2292,54.3793,51.58
2012-05-08,51.58,51.74,54.482,61.0484,54.3326,51.06
2012-05-09,51.06,50.81,52.506,60.8434,54.2868,51.64
2012-05-10,51.64,52.16,51.872,60.653,54.2445,51.51
2012-05-11,51.51,50.99,51.596,60.443,54.2106,49.81
2012-05-14,49.81,50.75,51.12,60.2124,54.1678,48.74
2012-05-15,48.74,49.65,50.552,59.9566,54.1181,47.46
2012-05-16,47.46,48.95,49.832,59.7108,54.0644,46.04
2012-05-17,46.04,47.5,48.712,59.416,54.0113,46.1
2012-05-18,46.1,46.35,47.63,59.1004,53.9565,46.69
2012-05-21,46.69,46.22,47.006,58.7948,53.9162,46.68
2012-05-22,46.68,46.73,46.594,58.504,53.8797,47.04
2012-05-23,47.04,46.19,46.51,58.1834,53.8742,47.33
2012-05-24,47.33,47.4,46.768,57.8984,53.8479,47.2
2012-05-25,47.2,47.29,46.988,57.5776,53.8451,47.87
2012-05-29,47.87,47.74,47.224,57.2608,53.8265,46.65
2012-05-30,46.65,47.29,47.218,56.9116,53.805,46.45
2012-05-31,46.45,46.53,47.1,56.5476,53.7747,44.74
2012-06-01,44.74,45.4,46.582,56.1646,53.7449,44.75
2012-06-04,44.75,45.36,46.092,55.802,53.7142,45.99
2012-06-05,45.99,44.6,45.716,55.462,53.7084,47.84
2012-06-06,47.84,46.41,45.954,55.1378,53.7152,47.94
2012-06-07,47.94,48.23,46.252,54.8256,53.7253,47.97
2012-06-08,47.97,47.72,46.898,54.5166,53.7282,46.83
2012-06-11,46.83,48.68,47.314,54.198,53.7205,47.61
2012-06-12,47.61,47.02,47.638,53.8824,53.7227,47.19
2012-06-13,47.19,47.26,47.508,53.5362,53.7208,47.8
2012-06-14,47.8,47.21,47.48,53.2192,53.709,48.59
2012-06-15,48.59,48.51,47.604,52.9346,53.7053,47.38
2012-06-18,47.38,48.26,47.714,52.6318,53.6912,48.33
2012-06-19,48.33,47.84,47.858,52.3758,53.6885,48.4
2012-06-20,48.4,48.14,48.1,52.1572,53.6975,46.82
2012-06-21,46.82,48.64,47.904,51.8862,53.705,47.08
2012-06-22,47.08,47.27,47.602,51.5998,53.6967,45.65
2012-06-25,45.65,46.36,47.256,51.3146,53.6896,45.8
2012-06-26,45.8,45.6,46.75,51.0292,53.6879,46.56
2012-06-27,46.56,46.19,46.382,50.7372,53.6867,46.77
2012-06-28,46.77,46.2,46.372,50.462,53.6831,48.43
2012-06-29,48.43,48.34,46.642,50.2272,53.6832,48.26
2012-07-02,48.26,48.87,47.164,49.9978,53.6711,49.0
2012-07-03,49.0,48.19,47.804,49.7992,53.6588,48.18
2012-07-05,48.18,48.5,48.128,49.5776,53.6519,47.8
2012-07-06,47.8,47.51,48.334,49.3298,53.646,47.42
2012-07-09,47.42,47.57,48.132,49.052,53.6545,47.04
2012-07-10,47.04,47.75,47.888,48.7654,53.6695,47.77
2012-07-11,47.77,47.32,47.642,48.51,53.6887,47.55
2012-07-12,47.55,47.24,47.516,48.2434,53.6959,49.14
2012-07-13,49.14,47.6,47.784,48.0074,53.7068,48.35
2012-07-16,48.35,48.43,47.97,47.8782,53.7226,48.65
2012-07-17,48.65,48.92,48.292,47.7934,53.7256,48.65
2012-07-18,48.65,48.45,48.468,47.7226,53.7345,48.57
2012-07-19,48.57,48.73,48.672,47.6624,53.7578,46.7
2012-07-20,46.7,48.13,48.184,47.5752,53.7651,45.83
2012-07-23,45.83,45.95,47.68,47.459,53.7599,45.46
2012-07-24,45.46,45.83,47.042,47.338,53.7459,45.85
2012-07-25,45.85,45.79,46.482,47.2588,53.745,46.62
2012-07-26,46.62,46.71,46.092,47.2164,53.7344,48.08
2012-07-27,48.08,47.02,46.368,47.2288,53.7262,48.57
2012-07-30,48.57,47.9,46.916,47.2794,53.7141,48.28
2012-07-31,48.28,48.53,47.48,47.323,53.7067,47.58
2012-08-01,47.58,48.49,47.826,47.3408,53.69,50.04
2012-08-02,50.04,48.21,48.51,47.408,53.6954,52.03
2012-08-03,52.03,50.9,49.3,47.5078,53.6976,52.13
2012-08-06,52.13,52.26,50.012,47.6038,53.7072,53.34
2012-08-07,53.34,52.4,51.024,47.7266,53.7151,53.62
2012-08-08,53.62,52.89,52.232,47.8416,53.7171,53.75
2012-08-09,53.75,53.56,52.974,47.9836,53.7132,53.89
2012-08-10,53.89,53.48,53.346,48.1324,53.7232,53.82
2012-08-13,53.82,53.78,53.684,48.314,53.7247,53.54
2012-08-14,53.54,54.2,53.724,48.4898,53.7058,54.0
2012-08-15,54.0,53.38,53.8,48.65,53.6893,54.31
2012-08-16,54.31,53.99,53.912,48.7794,53.6898,54.19
2012-08-17,54.19,54.51,53.972,48.9044,53.7032,54.58
2012-08-20,54.58,54.04,54.124,49.0366,53.7077,54.93
2012-08-21,54.93,54.65,54.402,49.1986,53.7171,54.59
2012-08-22,54.59,54.68,54.52,49.3382,53.7291,53.8
2012-08-23,53.8,54.39,54.418,49.4704,53.7316,54.62
2012-08-24,54.62,53.7,54.504,49.6068,53.7323,54.15
2012-08-27,54.15,54.79,54.418,49.718,53.7437,53.83
2012-08-28,53.83,54.0,54.198,49.847,53.7483,54.49
2012-08-29,54.49,53.86,54.178,49.9702,53.7505,54.09
2012-08-30,54.09,54.01,54.236,50.084,53.7532,54.51
2012-08-31,54.51,54.41,54.214,50.2378,53.7588,54.63
2012-09-04,54.63,54.5,54.31,50.3888,53.7724,54.67
2012-09-05,54.67,54.55,54.478,50.5692,53.7933,56.26
2012-09-06,56.26,55.08,54.832,50.7784,53.832,57.19
2012-09-07,57.19,56.6,55.452,50.991,53.8787,56.12
2012-09-10,56.12,57.01,55.774,51.178,53.9246,56.68
2012-09-11,56.68,56.15,56.184,51.343,53.9821,56.91
2012-09-12,56.91,57.01,56.632,51.516,54.0421,57.96
2012-09-13,57.96,56.82,56.972,51.6952,54.0971,58.63
2012-09-14,58.63,58.18,57.26,51.9042,54.156,58.07
2012-09-17,58.07,58.48,57.65,52.1096,54.1931,57.54
2012-09-18,57.54,57.75,57.822,52.312,54.231,57.54
2012-09-19,57.54,57.67,57.948,52.522,54.2667,57.05
2012-09-20,57.05,56.91,57.766,52.7076,54.2942,56.95
2012-09-21,56.95,57.48,57.43,52.8956,54.3219,57.13
2012-09-24,57.13,56.64,57.242,53.0554,54.349,55.56
2012-09-25,55.56,57.32,56.846,53.1996,54.3799,53.74
2012-09-26,53.74,55.41,56.086,53.3014,54.3966,54.82
2012-09-27,54.82,54.26,55.64,53.4248,54.4276,54.51
2012-09-28,54.51,54.52,55.152,53.5436,54.4613,54.48
2012-10-01,54.48,54.8,54.622,53.6992,54.4954,54.48
2012-10-02,54.48,54.72,54.406,53.8722,54.5283,54.41
2012-10-03,54.41,54.59,54.54,54.0512,54.56,55.78
2012-10-04,55.78,54.79,54.732,54.2498,54.604,56.7
2012-10-05,56.7,56.2,55.17,54.4514,54.6417,56.67
2012-10-08,56.67,56.27,55.608,54.6232,54.6784,56.62
2012-10-09,56.62,56.66,56.036,54.7842,54.7091,56.05
2012-10-10,56.05,56.51,56.364,54.9396,54.7347,56.92
2012-10-11,56.92,56.71,56.592,55.1264,54.7669,56.05
2012-10-12,56.05,56.95,56.462,55.2466,54.7996,56.66
2012-10-15,56.66,56.09,56.46,55.3392,54.8314,58.04
2012-10-16,58.04,57.07,56.744,55.4574,54.871,58.93
2012-10-17,58.93,58.25,57.32,55.5692,54.9091,59.89
2012-10-18,59.89,58.83,57.914,55.6946,54.9511,58.04
2012-10-19,58.04,59.28,58.312,55.7804,54.9786,58.1
2012-10-22,58.1,57.81,58.6,55.8646,55.0054,56.97
2012-10-23,56.97,57.07,58.386,55.9276,55.029,56.57
2012-10-24,56.57,57.23,57.914,55.9882,55.0447,57.31
2012-10-25,57.31,57.19,57.398,56.0544,55.0595,57.3
2012-10-26,57.3,57.17,57.25,56.1142,55.0705,57.05
2012-10-31,57.05,58.2,57.04,56.1714,55.0795,57.69
2012-11-01,57.69,57.05,57.184,56.2336,55.0948,57.24
2012-11-02,57.24,58.07,57.318,56.2798,55.1004,56.99
2012-11-05,56.99,57.0,57.254,56.3278,55.1006,58.03
2012-11-06,58.03,57.06,57.4,56.4124,55.104,55.39
2012-11-07,55.39,56.96,57.068,56.4278,55.0897,52.76
2012-11-08,52.76,54.35,56.082,56.4,55.0631,52.71
2012-11-09,52.71,52.39,55.176,56.3776,55.0377,52.19
2012-11-12,52.19,52.97,54.216,56.3316,55.0207,50.93
2012-11-13,50.93,51.76,52.796,56.2684,54.9893,49.95
2012-11-14,49.95,51.03,51.708,56.1772,54.9521,50.42
2012-11-15,50.42,50.27,51.24,56.093,54.918,48.74
2012-11-16,48.74,49.0,50.446,55.9744,54.8701,49.81
2012-11-19,49.81,49.52,49.97,55.8454,54.8275,50.78
2012-11-20,50.78,49.58,49.94,55.7172,54.7821,51.13
2012-11-21,51.13,50.97,50.176,55.6174,54.7378,52.02
2012-11-23,52.02,51.51,50.496,55.5242,54.6957,51.78
2012-11-26,51.78,51.53,51.104,55.4216,54.6519,50.83
2012-11-27,50.83,51.54,51.308,55.279,54.6068,51.6
2012-11-28,51.6,50.38,51.472,55.1384,54.5698,51.83
2012-11-29,51.83,51.97,51.612,55.0136,54.5281,52.12
2012-11-30,52.12,51.8,51.632,54.9052,54.4917,51.96
2012-12-03,51.96,52.4,51.668,54.7936,54.4505,52.06
2012-12-04,52.06,51.7,51.914,54.6938,54.4062,52.61
2012-12-05,52.61,52.23,52.116,54.607,54.3623,52.63
2012-12-06,52.63,52.62,52.276,54.517,54.3186,52.47
2012-12-07,52.47,52.44,52.346,54.4552,54.2768,52.5
2012-12-10,52.5,52.19,52.454,54.4304,54.2331,52.42
2012-12-11,52.42,52.9,52.526,54.3824,54.1898,52.67
2012-12-12,52.67,52.77,52.538,54.3456,54.15,51.76
2012-12-13,51.76,52.76,52.364,54.2912,54.1023,50.92
2012-12-14,50.92,51.7,52.054,54.22,54.0511,52.0
2012-12-17,52.0,51.22,51.954,54.1718,54.001,53.12
2012-12-18,53.12,52.0,52.094,54.1186,53.9599,53.25
2012-12-19,53.25,53.34,52.21,54.0496,53.9185,54.48
2012-12-20,54.48,53.35,52.754,54.0058,53.8922,53.43
2012-12-21,53.43,53.93,53.256,53.942,53.8554,53.22
2012-12-24,53.22,53.13,53.5,53.8854,53.8121,53.08
2012-12-26,53.08,53.28,53.492,53.8086,53.7677,53.05
2012-12-27,53.05,53.2,53.452,53.7486,53.7268,52.47
2012-12-28,52.47,52.44,53.05,53.6648,53.6738,53.33
2012-12-31,53.33,52.24,53.03,53.5706,53.6326,56.02
2013-01-02,56.02,54.94,53.59,53.5124,53.5965,55.65
2013-01-03,55.65,55.7,54.104,53.4276,53.5562,56.52
2013-01-04,56.52,55.66,54.798,53.3972,53.5182,55.79
2013-01-07,55.79,56.15,55.462,53.351,53.4739,55.66
2013-01-08,55.66,55.47,55.928,53.3248,53.4328,56.31
2013-01-09,56.31,55.86,55.986,53.3196,53.3999,57.9
2013-01-10,57.9,56.86,56.436,53.3314,53.3745,57.6
2013-01-11,57.6,57.98,56.652,53.3374,53.3422,57.2
2013-01-14,57.2,57.47,56.934,53.3404,53.3105,57.14
2013-01-15,57.14,56.72,57.23,53.3294,53.2791,56.81
2013-01-16,56.81,56.66,57.33,53.3208,53.2493,57.74
2013-01-17,57.74,57.22,57.298,53.3358,53.2211,57.71
2013-01-18,57.71,57.93,57.32,53.3294,53.1871,58.58
2013-01-22,58.58,57.68,57.596,53.3932,53.1618,58.25
2013-01-23,58.25,58.38,57.818,53.503,53.1389,58.29
2013-01-24,58.29,58.32,58.114,53.6146,53.1178,59.09
2013-01-25,59.09,58.64,58.384,53.7526,53.1076,58.87
2013-01-28,58.87,58.98,58.616,53.9114,53.1053,58.75
2013-01-29,58.75,58.64,58.65,54.0874,53.0972,58.01
2013-01-30,58.01,58.75,58.602,54.2392,53.0802,57.88
2013-01-31,57.88,57.91,58.52,54.422,53.0701,58.84
2013-02-01,58.84,58.45,58.47,54.6026,53.0639,57.66
2013-02-04,57.66,58.1,58.228,54.7402,53.0464,58.5
2013-02-05,58.5,57.99,58.178,54.8876,53.0363,58.51
2013-02-06,58.51,58.02,58.278,55.0174,53.028,56.9
2013-02-07,56.9,57.91,58.082,55.1198,53.0138,57.6
2013-02-08,57.6,57.18,57.834,55.2552,53.0072,57.21
2013-02-11,57.21,57.54,57.744,55.3674,52.9969,57.0
2013-02-12,57.0,57.12,57.444,55.4708,52.981,57.33
2013-02-13,57.33,57.1,57.208,55.575,52.9611,57.06
2013-02-14,57.06,56.91,57.24,55.677,52.9395,57.28
2013-02-15,57.28,57.21,57.176,55.7814,52.9232,58.15
2013-02-19,58.15,57.4,57.364,55.8922,52.9096,56.05
2013-02-20,56.05,58.17,57.174,55.9606,52.8851,55.11
2013-02-21,55.11,55.97,56.73,56.0134,52.8866,56.08
2013-02-22,56.08,55.21,56.534,56.085,52.9026,54.7
2013-02-25,54.7,56.53,56.018,56.1306,52.9151,54.64
2013-02-26,54.64,55.08,55.316,56.17,52.9304,55.86
2013-02-27,55.86,54.61,55.278,56.252,52.9544,55.57
2013-02-28,55.57,55.72,55.37,56.345,52.9741,54.98
2013-03-01,54.98,55.1,55.15,56.4046,52.9914,55.43
2013-03-04,55.43,54.64,55.296,56.4508,53.0195,56.76
2013-03-05,56.76,55.86,55.72,56.521,53.0596,56.95
2013-03-06,56.95,57.2,55.938,56.5704,53.1071,58.23
2013-03-07,58.23,57.03,56.47,56.6664,53.168,59.6
2013-03-08,59.6,58.62,57.394,56.794,53.2355,60.41
2013-03-11,60.41,59.4,58.39,56.9406,53.3041,59.87
2013-03-12,59.87,60.19,59.012,57.077,53.3701,59.69
2013-03-13,59.69,60.09,59.56,57.2214,53.4333,60.18
2013-03-14,60.18,60.05,59.95,57.3584,53.4976,60.41
2013-03-15,60.41,59.89,60.112,57.4462,53.5636,59.4
2013-03-18,59.4,59.38,59.91,57.5212,53.6213,59.42
2013-03-19,59.42,59.74,59.82,57.5792,53.6851,59.6
2013-03-20,59.6,59.98,59.802,57.6554,53.7509,58.33
2013-03-21,58.33,59.04,59.432,57.7088,53.8188,58.75
2013-03-22,58.75,58.59,59.1,57.7576,53.8888,58.64
2013-03-25,58.64,59.02,58.948,57.7724,53.9521,59.59
2013-03-26,59.59,59.06,58.982,57.8122,54.0108,59.11
2013-03-27,59.11,58.94,58.884,57.8504,54.0667,58.99
2013-03-28,58.99,59.01,59.016,57.8874,54.1218,58.28
2013-04-01,58.28,58.8,58.922,57.9168,54.179,59.04
2013-04-02,59.04,58.74,59.002,57.9428,54.2362,57.98
2013-04-03,57.98,59.17,58.68,57.9482,54.2901,56.96
2013-04-04,56.96,58.2,58.25,57.9158,54.3359,55.48
2013-04-05,55.48,55.53,57.548,57.8604,54.3704,55.79
2013-04-08,55.79,55.36,57.05,57.8104,54.4124,56.44
2013-04-09,56.44,55.93,56.53,57.7574,54.453,57.86
2013-04-10,57.86,56.89,56.506,57.7372,54.5003,57.64
2013-04-11,57.64,57.88,56.642,57.715,54.5544,56.9
2013-04-12,56.9,57.15,56.926,57.6928,54.6035,55.58
2013-04-15,55.58,56.63,56.884,57.6468,54.6531,56.72
2013-04-16,56.72,56.27,56.94,57.6044,54.7077,55.88
2013-04-17,55.88,55.94,56.544,57.5688,54.7543,54.91
2013-04-18,54.91,56.0,55.998,57.497,54.795,55.77
2013-04-19,55.77,55.13,55.772,57.4422,54.8317,56.1
2013-04-22,56.1,55.82,55.876,57.4262,54.8709,57.94
2013-04-23,57.94,56.59,56.12,57.433,54.9156,58.34
2013-04-24,58.34,58.18,56.612,57.4556,54.9664,59.34
2013-04-25,59.34,58.58,57.498,57.5024,55.0241,59.25
2013-04-26,59.25,59.05,58.194,57.5408,55.0833,60.29
2013-04-29,60.29,59.55,59.032,57.6054,55.1495,60.42
2013-04-30,60.42,60.17,59.528,57.6682,55.2128,59.28
2013-05-01,59.28,60.38,59.716,57.6908,55.2714,63.41
2013-05-02,63.41,62.3999,60.53,57.838,55.3428,65.2
2013-05-03,65.2,64.3,61.72,58.0398,55.427,65.8
2013-05-06,65.8,64.89,62.822,58.2342,55.5128,65.68
2013-05-07,65.68,66.24,63.874,58.4538,55.5979,65.97
2013-05-08,65.97,65.64,65.212,58.6804,55.6849,65.51
2013-05-09,65.51,65.9,65.632,58.8734,55.779,65.05
2013-05-10,65.05,65.55,65.602,59.063,55.8751,65.1
2013-05-13,65.1,64.53,65.462,59.2654,55.9733,66.6
2013-05-14,66.6,65.15,65.646,59.4888,56.077,67.7
2013-05-15,67.7,66.74,65.992,59.7076,56.1824,67.2
2013-05-16,67.2,67.57,66.33,59.9126,56.278,68.38
2013-05-17,68.38,67.52,66.996,60.1156,56.3771,68.43
2013-05-20,68.43,68.11,67.662,60.2922,56.4778,68.05
2013-05-21,68.05,68.46,67.952,60.445,56.5802,67.45
2013-05-22,67.45,68.13,67.902,60.5966,56.6672,66.99
2013-05-23,66.99,66.62,67.86,60.7426,56.742,66.46
2013-05-24,66.46,66.01,67.476,60.8682,56.8137,67.87
2013-05-28,67.87,67.31,67.364,61.0174,56.8863,69.22
2013-05-29,69.22,67.05,67.598,61.2138,56.9643,70.01
2013-05-30,70.01,69.3,68.11,61.4256,57.0456,68.97
2013-05-31,68.97,69.63,68.506,61.613,57.121,69.57
2013-06-03,69.57,69.33,69.128,61.8378,57.1998,69.07
2013-06-04,69.07,69.7,69.368,62.0442,57.2774,67.45
2013-06-05,67.45,69.09,69.014,62.2204,57.3447,69.06
2013-06-06,69.06,67.52,68.824,62.4098,57.4184,71.72
2013-06-07,71.72,69.7,69.374,62.662,57.5061,72.36
2013-06-10,72.36,71.84,69.932,62.9294,57.595,70.93
2013-06-11,70.93,71.43,70.304,63.1824,57.675,71.01
2013-06-12,71.01,71.8,71.016,63.4218,57.7571,71.7
2013-06-13,71.7,70.87,71.544,63.6962,57.8466,70.48
2013-06-14,70.48,71.56,71.296,63.9666,57.9259,72.19
2013-06-17,72.19,71.27,71.262,64.3008,58.0161,72.97
2013-06-18,72.97,72.18,71.67,64.6444,58.1118,72.23
2013-06-19,72.23,72.78,71.914,64.9602,58.2005,71.91
2013-06-20,71.91,71.47,71.956,65.2412,58.2896,71.55
2013-06-21,71.55,72.84,72.17,65.5194,58.3748,70.26
2013-06-24,70.26,70.58,71.784,65.7866,58.4529,71.09
2013-06-25,71.09,71.1,71.408,66.0968,58.535,71.05
2013-06-26,71.05,71.82,71.172,66.3834,58.609,72.41
2013-06-27,72.41,71.76,71.272,66.714,58.6851,73.03
2013-06-28,73.03,72.11,71.568,67.0764,58.7696,73.3
2013-07-01,73.3,73.1,72.176,67.427,58.8527,74.1
2013-07-02,74.1,73.5,72.778,67.787,58.9387,73.84
2013-07-03,73.84,73.2,73.336,68.105,59.0181,75.6
2013-07-05,75.6,74.71,73.974,68.4502,59.1029,76.78
2013-07-08,76.78,76.0,74.724,68.799,59.1965,78.1
2013-07-09,78.1,77.57,75.684,69.176,59.2993,77.43
2013-07-10,77.43,77.76,76.35,69.5188,59.3987,78.01
2013-07-11,78.01,78.63,77.184,69.8706,59.5035,77.89
2013-07-12,77.89,78.01,77.642,70.2428,59.6082,77.53
2013-07-15,77.53,78.05,77.792,70.5252,59.7102,77.33
2013-07-16,77.33,77.7,77.638,70.7678,59.8191,77.06
2013-07-17,77.06,77.61,77.564,70.993,59.9357,78.52
2013-07-18,78.52,77.5,77.666,71.2498,60.0542,78.19
2013-07-19,78.19,78.07,77.726,71.4942,60.1726,79.15
2013-07-22,79.15,78.47,78.05,71.767,60.2959,78.93
2013-07-23,78.93,79.33,78.37,72.0446,60.4182,78.4
2013-07-24,78.4,79.39,78.638,72.3106,60.5381,78.73
2013-07-25,78.73,78.31,78.68,72.5532,60.6529,79.16
2013-07-26,79.16,77.95,78.874,72.7824,60.7652,78.84
2013-07-29,78.84,79.08,78.812,73.0152,60.876,78.68
2013-07-30,78.68,79.12,78.762,73.2212,60.9863,78.97
2013-07-31,78.97,78.78,78.876,73.432,61.1009,82.62
2013-08-01,82.62,79.67,79.654,73.7234,61.2294,82.41
2013-08-02,82.41,83.67,80.304,74.0226,61.3612,82.42
2013-08-05,82.42,82.09,81.02,74.3312,61.49,80.73
2013-08-06,80.73,82.14,81.43,74.6166,61.6035,79.37
2013-08-07,79.37,80.5,81.51,74.8466,61.7057,80.41
2013-08-08,80.41,81.27,81.068,75.0704,61.8083,80.58
2013-08-09,80.58,80.33,80.702,75.2818,61.921,79.71
2013-08-12,79.71,80.03,80.16,75.4966,62.029,80.42
2013-08-13,80.42,79.72,80.098,75.7136,62.1463,80.13
2013-08-14,80.13,80.12,80.25,75.9348,62.2641,78.74
2013-08-15,78.74,79.68,79.916,76.1606,62.3712,79.61
2013-08-16,79.61,78.44,79.722,76.3716,62.4828,77.9
2013-08-19,77.9,79.41,79.36,76.4952,62.587,78.09
2013-08-20,78.09,78.44,78.894,76.6098,62.689,77.69
2013-08-21,77.69,77.82,78.406,76.745,62.7913,79.51
2013-08-22,79.51,78.09,78.56,76.915,62.9039,78.7
2013-08-23,78.7,79.08,78.378,77.055,63.0072,77.84
2013-08-26,77.84,78.52,78.366,77.2022,63.1195,74.57
2013-08-27,74.57,76.83,77.662,77.2498,63.2285,75.07
2013-08-28,75.07,74.56,77.138,77.2918,63.3403,75.41
2013-08-29,75.41,74.95,76.318,77.3554,63.4564,74.88
2013-08-30,74.88,75.56,75.554,77.4148,63.5762,75.92
2013-09-03,75.92,76.02,75.17,77.5022,63.706,78.19
2013-09-04,78.19,76.51,75.894,77.6608,63.8449,78.05
2013-09-05,78.05,78.24,76.49,77.8,63.9914,77.55
2013-09-06,77.55,78.12,76.918,77.93,64.1301,78.72
2013-09-09,78.72,77.71,77.686,78.0562,64.2698,80.6
2013-09-10,80.6,79.57,78.622,78.2076,64.4172,80.23
2013-09-11,80.23,80.22,79.03,78.3462,64.5582,79.95
2013-09-12,79.95,80.07,79.41,78.4632,64.6991,79.69
2013-09-13,79.69,80.3,79.838,78.5802,64.8434,80.91
2013-09-16,80.91,80.73,80.276,78.6864,64.9899,81.63
2013-09-17,81.63,80.97,80.482,78.7834,65.1389,80.24
2013-09-18,80.24,81.37,80.484,78.8262,65.2795,78.69
2013-09-19,78.69,80.7,80.232,78.8514,65.4132,78.24
2013-09-20,78.24,78.75,79.942,78.856,65.5441,77.98
2013-09-23,77.98,78.12,79.356,78.8578,65.6709,77.8
2013-09-24,77.8,77.94,78.59,78.8632,65.7968,78.81
2013-09-25,78.81,78.07,78.304,78.8928,65.9285,78.8
2013-09-26,78.8,79.06,78.326,78.9276,66.06,78.41
2013-09-27,78.41,78.27,78.36,78.9254,66.1899,77.98
2013-09-30,77.98,77.32,78.36,78.9212,66.3165,78.09
2013-10-01,78.09,77.95,78.418,78.9,66.4481,78.29
2013-10-02,78.29,77.49,78.314,78.8872,66.585,77.25
2013-10-03,77.25,78.03,78.004,78.8642,66.7112,78.4
2013-10-04,78.4,77.25,78.002,78.8576,66.8376,77.41
2013-10-07,77.41,77.56,77.888,78.8226,66.9584,75.99
2013-10-08,75.99,77.6,77.468,78.7656,67.066,75.99
2013-10-09,75.99,76.2,77.008,78.7118,67.1788,79.07
2013-10-10,79.07,77.28,77.372,78.7138,67.308,79.87
