ticker,APH US Equity,APH US Equity,APH US Equity,APH US Equity,APH US Equity,Close Tomorrow
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,
date,,,,,,
2017-11-15,44.205,44.36,38.2164,44.08,42.6568,44.655
2017-11-16,44.655,44.36,38.2718,44.339,42.7448,44.76
2017-11-17,44.76,44.555,38.3269,44.47,42.8348,44.94
2017-11-20,44.94,44.865,38.3839,44.61,42.9142,45.42
2017-11-21,45.42,45.365,38.4428,44.796,43.0014,44.95
2017-11-22,44.95,45.42,38.4975,44.945,43.0832,45.455
2017-11-24,45.455,44.995,38.5541,45.105,43.1702,45.19
2017-11-27,45.19,45.385,38.6081,45.191,43.2482,45.52
2017-11-28,45.52,45.38,38.6633,45.307,43.3306,44.885
2017-11-29,44.885,45.5,38.7149,45.2,43.3976,45.295
2017-11-30,45.295,45.215,38.7688,45.269,43.4736,44.9
2017-12-01,44.9,45.33,38.8198,45.158,43.5402,44.23
2017-12-04,44.23,45.185,38.8673,44.966,43.5954,44.09
2017-12-05,44.09,44.25,38.9138,44.68,43.658,43.89
2017-12-06,43.89,43.81,38.9587,44.481,43.7196,44.07
2017-12-07,44.07,43.945,39.0042,44.236,43.7813,44.67
2017-12-08,44.67,44.335,39.0521,44.19,43.8519,44.62
2017-12-11,44.62,44.54,39.1015,44.268,43.8979,44.835
2017-12-12,44.835,44.62,39.1526,44.417,43.9469,44.75
2017-12-13,44.75,44.82,39.1992,44.589,43.9919,44.615
2017-12-14,44.615,44.84,39.2461,44.698,44.0266,44.565
2017-12-15,44.565,44.765,39.2927,44.677,44.0549,44.725
2017-12-18,44.725,44.78,39.341,44.698,44.0836,44.4
2017-12-19,44.4,44.86,39.3873,44.611,44.1061,44.32
2017-12-20,44.32,44.575,39.433,44.525,44.1223,44.225
2017-12-21,44.225,44.535,39.4788,44.447,44.139,44.07
2017-12-22,44.07,44.385,39.5227,44.348,44.1427,43.895
2017-12-26,43.895,44.03,39.5637,44.182,44.1486,44.045
2017-12-27,44.045,44.045,39.6066,44.111,44.1601,44.3
2017-12-28,44.3,44.125,39.6484,44.107,44.1791,43.9
2017-12-29,43.9,44.5,39.6893,44.042,44.1909,43.9
2018-01-02,43.9,44.235,39.7305,44.008,44.2079,44.47
2018-01-03,44.47,43.79,39.7745,44.123,44.2316,44.315
2018-01-04,44.315,44.5,39.82,44.177,44.2544,44.855
2018-01-05,44.855,44.57,39.8669,44.288,44.285,45.335
2018-01-08,45.335,44.82,39.9163,44.575,44.3192,45.405
2018-01-09,45.405,45.5,39.9659,44.876,44.3723,44.755
2018-01-10,44.755,45.295,40.0123,44.933,44.4014,45.395
2018-01-11,45.395,44.76,40.0609,45.149,44.4517,45.915
2018-01-12,45.915,45.43,40.1122,45.361,44.5,45.64
2018-01-16,45.64,46.0,40.1607,45.422,44.5441,46.425
2018-01-17,46.425,45.975,40.2149,45.626,44.5967,46.145
2018-01-18,46.145,46.435,40.2699,45.904,44.6463,46.565
2018-01-19,46.565,46.58,40.328,46.138,44.7052,45.99
2018-01-22,45.99,46.565,40.384,46.153,44.7513,45.91
2018-01-23,45.91,45.975,40.4387,46.207,44.7921,45.6
2018-01-24,45.6,46.33,40.4923,46.042,44.8369,45.6
2018-01-25,45.6,45.75,40.5462,45.933,44.8668,46.365
2018-01-26,46.365,45.87,40.6037,45.893,44.9093,46.065
2018-01-29,46.065,46.18,40.6619,45.908,44.9408,46.275
2018-01-30,46.275,45.68,40.7217,45.981,44.9822,46.385
2018-01-31,46.385,46.535,40.7798,46.138,45.0168,46.41
2018-02-01,46.41,45.7,40.8369,46.3,45.0498,45.625
2018-02-02,45.625,46.265,40.8897,46.152,45.0635,44.205
2018-02-05,44.205,45.38,40.9337,45.78,45.0392,44.28
2018-02-06,44.28,43.36,40.9789,45.381,45.0258,44.14
2018-02-07,44.14,44.005,41.0198,44.932,44.9995,42.22
2018-02-08,42.22,44.12,41.0505,44.094,44.9401,42.39
2018-02-09,42.39,42.47,41.0831,43.447,44.8775,43.205
2018-02-12,43.205,42.895,41.1172,43.247,44.8439,43.44
2018-02-13,43.44,42.92,41.1536,43.079,44.8068,43.67
2018-02-14,43.67,43.15,41.1922,42.985,44.7822,44.57
2018-02-15,44.57,44.005,41.2363,43.455,44.789,44.995
2018-02-16,44.995,44.375,41.2831,43.976,44.8071,45.18
2018-02-20,45.18,44.75,41.3294,44.371,44.8329,45.21
2018-02-21,45.21,45.245,41.3751,44.725,44.8557,45.115
2018-02-22,45.115,45.395,41.4193,45.014,44.8646,45.415
2018-02-23,45.415,45.24,41.4648,45.183,44.8805,46.205
2018-02-26,46.205,45.535,41.5133,45.425,44.9079,45.97
2018-02-27,45.97,46.295,41.5616,45.583,44.9323,45.695
2018-02-28,45.695,46.2,41.608,45.68,44.9539,44.475
2018-03-01,44.475,45.575,41.6474,45.552,44.9521,44.825
2018-03-02,44.825,44.25,41.6872,45.434,44.9541,44.59
2018-03-05,44.59,44.49,41.7288,45.111,44.9579,44.875
2018-03-06,44.875,44.75,41.772,44.892,44.969,45.13
2018-03-07,45.13,44.405,41.8154,44.779,44.9871,45.29
2018-03-08,45.29,45.16,41.8579,44.942,45.0115,46.22
2018-03-09,46.22,45.565,41.9055,45.221,45.058,46.33
2018-03-12,46.33,46.255,41.9524,45.569,45.1037,46.255
2018-03-13,46.255,46.58,41.9972,45.845,45.1428,45.685
2018-03-14,45.685,46.425,42.0386,45.956,45.1785,45.975
2018-03-15,45.975,45.775,42.0813,46.093,45.22,46.0
2018-03-16,46.0,46.08,42.1248,46.049,45.2506,45.67
2018-03-19,45.67,45.95,42.1653,45.917,45.2777,45.85
2018-03-20,45.85,45.845,42.2057,45.836,45.2976,45.515
2018-03-21,45.515,45.805,42.2443,45.802,45.3012,44.085
2018-03-22,44.085,45.0,42.2758,45.424,45.2748,42.665
2018-03-23,42.665,44.1,42.2994,44.757,45.233,43.545
2018-03-26,43.545,43.195,42.3266,44.332,45.196,42.795
2018-03-27,42.795,43.695,42.3512,43.721,45.1336,42.425
2018-03-28,42.425,42.895,42.3748,43.103,45.0693,43.065
2018-03-29,43.065,42.7,42.4003,42.899,45.0021,42.025
2018-04-02,42.025,43.065,42.4206,42.771,44.9197,42.4
2018-04-03,42.4,42.14,42.4425,42.542,44.8364,42.495
2018-04-04,42.495,41.065,42.4659,42.482,44.7665,42.385
2018-04-05,42.385,42.77,42.4887,42.474,44.696,41.285
2018-04-06,41.285,42.16,42.5078,42.118,44.6097,41.79
2018-04-09,41.79,41.565,42.5299,42.071,44.5335,42.685
2018-04-10,42.685,42.46,42.5574,42.128,44.4599,42.64
2018-04-11,42.64,42.435,42.5829,42.157,44.3914,43.07
2018-04-12,43.07,42.895,42.6114,42.294,44.3273,42.805
2018-04-13,42.805,43.25,42.6398,42.598,44.2557,43.235
2018-04-16,43.235,43.15,42.6682,42.887,44.1922,43.41
2018-04-17,43.41,43.405,42.7009,43.032,44.1479,43.6
2018-04-18,43.6,43.605,42.7343,43.224,44.1358,43.1
2018-04-19,43.1,43.54,42.7671,43.23,44.1122,42.605
2018-04-20,42.605,42.975,42.7957,43.19,44.0815,42.2
2018-04-23,42.2,42.8,42.8255,42.983,44.0811,41.385
2018-04-24,41.385,42.48,42.8489,42.578,44.061,41.44
2018-04-25,41.44,41.825,42.8717,42.146,44.0257,41.895
2018-04-26,41.895,41.575,42.897,41.905,43.9948,42.14
2018-04-27,42.14,41.95,42.9213,41.812,43.9642,41.855
2018-04-30,41.855,42.195,42.9441,41.743,43.9099,41.97
2018-05-01,41.97,41.675,42.9676,41.86,43.8494,41.98
2018-05-02,41.98,42.1,42.9904,41.968,43.7854,42.14
2018-05-03,42.14,41.705,43.0138,42.017,43.724,42.675
2018-05-04,42.675,41.89,43.0382,42.124,43.6752,42.91
2018-05-07,42.91,42.735,43.0636,42.335,43.6251,42.87
2018-05-08,42.87,42.94,43.089,42.515,43.5584,43.155
2018-05-09,43.155,42.89,43.1157,42.75,43.5021,43.635
2018-05-10,43.635,43.41,43.1443,43.049,43.4609,43.99
2018-05-11,43.99,43.545,43.1769,43.312,43.4512,44.095
2018-05-14,44.095,44.07,43.2078,43.549,43.4366,43.93
2018-05-15,43.93,44.03,43.2371,43.761,43.4234,44.175
2018-05-16,44.175,44.115,43.2664,43.965,43.4094,44.06
2018-05-17,44.06,44.11,43.2932,44.05,43.388,43.99
2018-05-18,43.99,43.96,43.3186,44.05,43.362,44.465
2018-05-21,44.465,44.245,43.3463,44.124,43.3269,44.05
2018-05-22,44.05,44.6,43.3724,44.148,43.2813,44.1
2018-05-23,44.1,43.805,43.398,44.133,43.2382,43.9
2018-05-24,43.9,44.055,43.4226,44.101,43.2025,43.635
2018-05-25,43.635,43.84,43.4445,44.03,43.1557,43.49
2018-05-29,43.49,43.27,43.4675,43.835,43.1055,43.785
2018-05-30,43.785,43.745,43.4915,43.782,43.0678,43.465
2018-05-31,43.465,43.21,43.5111,43.655,43.0201,44.185
2018-06-01,44.185,43.785,43.5348,43.712,42.9935,44.045
2018-06-04,44.045,44.205,43.5567,43.794,42.9927,44.975
2018-06-05,44.975,44.005,43.5842,44.091,43.0389,45.22
2018-06-06,45.22,45.0,43.6142,44.378,43.0724,45.405
2018-06-07,45.405,45.25,43.6445,44.766,43.1246,45.455
2018-06-08,45.455,45.23,43.6725,45.02,43.1852,45.36
2018-06-11,45.36,45.485,43.7008,45.283,43.2311,45.435
2018-06-12,45.435,45.265,43.7295,45.375,43.2993,45.525
2018-06-13,45.525,45.46,43.7577,45.436,43.3618,45.6
2018-06-14,45.6,45.585,43.7863,45.475,43.4239,45.66
2018-06-15,45.66,45.34,43.8142,45.516,43.4894,45.4
2018-06-18,45.4,45.29,43.8404,45.524,43.5717,44.84
2018-06-19,44.84,44.785,43.8623,45.405,43.6327,44.92
2018-06-20,44.92,45.01,43.8847,45.284,43.6774,44.23
2018-06-21,44.23,44.905,43.905,45.01,43.7092,44.6
2018-06-22,44.6,44.475,43.9265,44.798,43.7398,43.895
2018-06-25,43.895,44.5,43.9447,44.497,43.7616,43.585
2018-06-26,43.585,43.82,43.9613,44.246,43.7686,43.135
2018-06-27,43.135,43.67,43.9722,43.889,43.7631,43.53
2018-06-28,43.53,43.11,43.9845,43.749,43.7617,43.575
2018-06-29,43.575,43.64,43.9981,43.544,43.7712,43.555
2018-07-02,43.555,43.275,44.0103,43.476,43.7902,43.355
2018-07-03,43.355,43.75,44.0207,43.43,43.8133,43.905
2018-07-05,43.905,43.6,44.0332,43.584,43.8637,44.095
2018-07-06,44.095,43.99,44.046,43.697,43.9168,44.685
2018-07-09,44.685,44.405,44.0619,43.919,43.9726,44.635
2018-07-10,44.635,44.565,44.0773,44.135,44.0225,43.825
2018-07-11,43.825,42.965,44.089,44.229,44.0619,44.525
2018-07-12,44.525,44.07,44.1069,44.353,44.113,44.355
2018-07-13,44.355,44.61,44.1246,44.405,44.1605,44.265
2018-07-16,44.265,44.405,44.141,44.321,44.203,44.505
2018-07-17,44.505,44.14,44.1578,44.295,44.2396,44.565
2018-07-18,44.565,44.53,44.169,44.443,44.2727,44.295
2018-07-19,44.295,44.365,44.1786,44.397,44.3012,44.2
2018-07-20,44.2,44.14,44.1871,44.366,44.3221,44.0
2018-07-23,44.0,44.09,44.1927,44.313,44.3294,44.44
2018-07-24,44.44,44.22,44.1992,44.3,44.3384,46.52
2018-07-25,46.52,45.0,44.2153,44.691,44.3869,47.765
2018-07-26,47.765,46.77,44.2378,45.385,44.4636,46.98
2018-07-27,46.98,47.765,44.2551,45.941,44.5197,46.125
2018-07-30,46.125,46.79,44.2688,46.366,44.561,46.755
2018-07-31,46.755,46.23,44.2831,46.829,44.6163,46.69
2018-08-01,46.69,46.755,44.2986,46.863,44.6608,46.92
2018-08-02,46.92,46.515,44.3158,46.694,44.7182,46.93
2018-08-03,46.93,47.08,44.3337,46.684,44.7748,46.985
2018-08-06,46.985,46.89,44.3521,46.856,44.8365,47.29
2018-08-07,47.29,46.985,44.3733,46.963,44.9096,47.23
2018-08-08,47.23,47.34,44.393,47.071,44.9844,47.16
2018-08-09,47.16,47.5,44.413,47.119,45.0519,46.875
2018-08-10,46.875,46.93,44.4307,47.108,45.1201,46.925
2018-08-13,46.925,47.005,44.4472,47.096,45.1749,47.035
2018-08-14,47.035,46.84,44.4686,47.045,45.2347,46.965
2018-08-15,46.965,46.725,44.487,46.992,45.2745,47.03
2018-08-16,47.03,47.06,44.5077,46.966,45.3107,47.025
2018-08-17,47.025,46.995,44.5253,46.996,45.3431,47.15
2018-08-20,47.15,47.245,44.5439,47.041,45.377,47.075
2018-08-21,47.075,47.115,44.5603,47.049,45.4113,46.695
2018-08-22,46.695,47.0,44.5755,46.995,45.4365,46.75
2018-08-23,46.75,46.765,44.5911,46.939,45.461,46.8
2018-08-24,46.8,46.92,44.6067,46.894,45.485,47.225
2018-08-27,47.225,47.045,44.6235,46.909,45.5163,47.31
2018-08-28,47.31,47.395,44.6432,46.956,45.5545,47.515
2018-08-29,47.515,47.39,44.6603,47.12,45.608,47.19
2018-08-30,47.19,47.5,44.675,47.208,45.6534,47.29
2018-08-31,47.29,47.045,44.689,47.306,45.7146,47.265
2018-09-04,47.265,47.325,44.7043,47.314,45.7679,47.56
2018-09-05,47.56,47.325,44.7188,47.364,45.8412,47.765
2018-09-06,47.765,47.56,44.7338,47.414,45.9248,47.675
2018-09-07,47.675,47.71,44.7475,47.511,46.0156,48.16
2018-09-10,48.16,47.775,44.7612,47.685,46.1082,48.355
2018-09-11,48.355,48.0,44.7782,47.903,46.2038,47.82
2018-09-12,47.82,48.275,44.7901,47.955,46.2891,48.495
2018-09-13,48.495,48.005,44.8066,48.101,46.3919,48.415
2018-09-14,48.415,48.5,44.8211,48.249,46.4821,48.095
2018-09-17,48.095,48.4,44.8371,48.236,46.5621,47.685
2018-09-18,47.685,48.18,44.8491,48.102,46.6221,47.685
2018-09-19,47.685,47.675,44.863,48.075,46.6831,48.03
2018-09-20,48.03,47.965,44.882,47.982,46.7672,47.68
2018-09-21,47.68,48.0,44.8999,47.835,46.8303,47.34
2018-09-24,47.34,47.56,44.9172,47.684,46.89,47.025
2018-09-25,47.025,47.175,44.932,47.552,46.9452,46.8
2018-09-26,46.8,47.0,44.9426,47.375,46.9911,46.735
2018-09-27,46.735,46.92,44.9532,47.116,47.0345,47.01
2018-09-28,47.01,46.645,44.9641,46.982,47.0888,47.235
2018-10-01,47.235,47.235,44.9765,46.961,47.1495,46.98
2018-10-02,46.98,47.01,44.9883,46.952,47.2091,46.755
2018-10-03,46.755,47.06,44.9993,46.943,47.2554,45.8
2018-10-04,45.8,46.58,45.0046,46.756,47.241,45.26
2018-10-05,45.26,45.77,45.0089,46.406,47.1909,44.65
2018-10-08,44.65,45.16,45.0106,45.889,47.1443,45.095
2018-10-09,45.095,45.165,45.0149,45.512,47.1237,43.2
2018-10-10,43.2,44.825,45.0106,44.801,47.0526,42.13
2018-10-11,42.13,43.21,45.0018,44.067,46.9614,42.515
2018-10-12,42.515,42.785,44.9941,43.518,46.8733,42.185
2018-10-15,42.185,42.425,44.9835,43.025,46.7784,43.155
2018-10-16,43.155,42.475,44.9798,42.637,46.7018,42.915
2018-10-17,42.915,42.8,44.9749,42.58,46.6143,41.84
2018-10-18,41.84,42.7,44.9617,42.522,46.5065,41.485
2018-10-19,41.485,41.905,44.9476,42.316,46.393,41.36
2018-10-22,41.36,41.655,44.9301,42.151,46.2827,41.36
2018-10-23,41.36,40.55,44.9103,41.792,46.1714,41.785
2018-10-24,41.785,43.005,44.8921,41.566,46.0664,43.025
2018-10-25,43.025,42.265,44.8835,41.803,45.9876,42.56
2018-10-26,42.56,42.28,44.8693,42.018,45.8982,42.73
2018-10-29,42.73,43.21,44.8534,42.292,45.8123,44.24
2018-10-30,44.24,42.89,44.8464,42.868,45.7541,44.75
2018-10-31,44.75,44.665,44.838,43.461,45.7076,44.925
2018-11-01,44.925,44.76,44.8319,43.841,45.6722,45.2
2018-11-02,45.2,45.165,44.8251,44.369,45.6412,45.0
2018-11-05,45.0,45.285,44.8201,44.823,45.6052,45.25
2018-11-06,45.25,45.06,44.8168,45.025,45.5657,45.965
2018-11-07,45.965,45.615,44.8187,45.268,45.5388,46.115
2018-11-08,46.115,45.75,44.8212,45.506,45.5108,45.57
2018-11-09,45.57,45.84,44.8173,45.58,45.4784,44.225
2018-11-12,44.225,45.41,44.8081,45.425,45.4171,43.915
2018-11-13,43.915,44.4,44.7963,45.158,45.3501,43.32
2018-11-14,43.32,44.375,44.7809,44.629,45.2653,43.89
2018-11-15,43.89,43.26,44.7683,44.184,45.1878,44.385
2018-11-16,44.385,43.595,44.7621,43.947,45.122,43.08
2018-11-19,43.08,44.19,44.7565,43.718,45.0204,42.085
2018-11-20,42.085,42.415,44.7455,43.352,44.895,42.435
2018-11-21,42.435,42.445,44.737,43.175,44.7873,42.49
2018-11-23,42.49,42.06,44.7384,42.895,44.6672,42.475
2018-11-26,42.475,42.985,44.7388,42.513,44.5484,42.245
2018-11-27,42.245,42.185,44.734,42.346,44.4314,42.905
2018-11-28,42.905,42.455,44.7313,42.51,44.3358,43.505
2018-11-29,43.505,42.95,44.7305,42.724,44.2522,43.97
2018-11-30,43.97,43.62,44.7275,43.02,44.171,44.89
2018-12-03,44.89,44.7,44.727,43.503,44.1152,42.825
2018-12-04,42.825,44.66,44.7152,43.619,44.0249,41.96
2018-12-06,41.96,41.795,44.6989,43.43,43.9236,41.79
2018-12-07,41.79,41.91,44.6823,43.087,43.8234,42.62
2018-12-10,42.62,41.775,44.6683,42.817,43.7411,41.94
2018-12-11,41.94,43.125,44.647,42.227,43.6397,42.35
2018-12-12,42.35,42.535,44.6289,42.132,43.542,42.39
2018-12-13,42.39,42.57,44.6124,42.218,43.4502,41.62
2018-12-14,41.62,41.965,44.5981,42.184,43.3475,41.27
2018-12-17,41.27,41.615,44.5803,41.914,43.2569,40.74
2018-12-18,40.74,41.59,44.5611,41.674,43.1665,39.82
2018-12-19,39.82,40.93,44.5358,41.168,43.0699,38.95
2018-12-20,38.95,39.79,44.5049,40.48,42.947,38.635
2018-12-21,38.635,38.62,44.4716,39.883,42.8557,37.825
2018-12-24,37.825,38.3,44.4297,39.194,42.7696,39.425
2018-12-26,39.425,37.985,44.3951,38.931,42.7078,40.21
2018-12-27,40.21,38.825,44.3649,39.009,42.6683,40.235
2018-12-28,40.235,40.45,44.3377,39.266,42.6099,40.51
2018-12-31,40.51,40.38,44.3104,39.641,42.5618,39.895
2019-01-02,39.895,39.84,44.2798,40.055,42.5229,37.535
2019-01-03,37.535,39.12,44.2392,39.677,42.4439,38.77
2019-01-04,38.77,38.16,44.2038,39.389,42.3921,39.06
2019-01-07,39.06,38.73,44.1715,39.154,42.3461,39.57
2019-01-08,39.57,39.335,44.1489,38.966,42.3018,40.24
2019-01-09,40.24,40.08,44.1368,39.035,42.2461,40.91
2019-01-10,40.91,40.185,44.1236,39.71,42.2131,40.75
2019-01-11,40.75,40.605,44.1134,40.106,42.1735,40.51
2019-01-14,40.51,40.425,44.1038,40.396,42.0989,40.555
2019-01-15,40.555,40.675,44.0913,40.593,42.015,40.675
2019-01-16,40.675,40.495,44.0845,40.68,41.93,40.915
2019-01-17,40.915,40.48,44.0771,40.681,41.8443,41.245
2019-01-18,41.245,41.005,44.0708,40.78,41.7692,40.585
2019-01-22,40.585,40.895,44.0618,40.795,41.6759,41.725
2019-01-23,41.725,40.22,44.064,41.029,41.5911,42.61
2019-01-24,42.61,41.91,44.0681,41.416,41.521,43.15
2019-01-25,43.15,43.02,44.0705,41.863,41.4726,42.875
2019-01-28,42.875,42.79,44.0716,42.189,41.4456,43.035
2019-01-29,43.035,43.175,44.0715,42.679,41.428,44.105
2019-01-30,44.105,43.35,44.078,43.155,41.4437,43.96
2019-01-31,43.96,43.98,44.0816,43.425,41.4451,44.0
2019-02-01,44.0,43.995,44.0845,43.595,41.4374,44.255
2019-02-04,44.255,43.965,44.0878,43.871,41.4609,44.91
2019-02-05,44.91,44.35,44.0968,44.246,41.5174,44.905
2019-02-06,44.905,44.83,44.1083,44.406,41.5668,44.93
2019-02-07,44.93,44.62,44.122,44.6,41.6156,45.135
2019-02-08,45.135,44.595,44.1407,44.827,41.6688,45.04
2019-02-11,45.04,45.235,44.1587,44.984,41.7247,45.79
2019-02-12,45.79,45.265,44.1782,45.16,41.7824,45.93
2019-02-13,45.93,45.86,44.1972,45.365,41.8309,45.575
2019-02-14,45.575,45.82,44.2158,45.494,41.863,46.345
2019-02-15,46.345,45.96,44.2377,45.736,41.8921,46.235
2019-02-19,46.235,46.215,44.2589,45.975,41.9603,46.74
2019-02-20,46.74,46.325,44.2819,46.165,42.0559,46.665
2019-02-21,46.665,46.65,44.3019,46.312,42.1534,47.17
2019-02-22,47.17,46.94,44.3232,46.631,42.2444,47.565
2019-02-25,47.565,47.39,44.3467,46.875,42.3569,47.105
2019-02-26,47.105,47.365,44.3664,47.049,42.452,47.1
2019-02-27,47.1,46.875,44.3837,47.121,42.5462,46.985
2019-02-28,46.985,47.015,44.3987,47.185,42.6535,47.555
2019-03-01,47.555,47.33,44.416,47.262,42.7792,47.235
2019-03-04,47.235,47.705,44.4325,47.196,42.9091,47.385
2019-03-05,47.385,47.47,44.4486,47.252,43.0604,47.025
2019-03-06,47.025,47.44,44.4634,47.237,43.2219,46.69
2019-03-07,46.69,46.92,44.4769,47.178,43.383,46.43
2019-03-08,46.43,46.355,44.4867,46.953,43.5551,46.985
2019-03-11,46.985,46.55,44.5014,46.903,43.7063,47.0
2019-03-12,47.0,47.05,44.5159,46.826,43.8421,47.22
2019-03-13,47.22,47.25,44.5325,46.865,43.9818,47.16
2019-03-14,47.16,47.315,44.5501,46.959,44.1148,47.71
2019-03-15,47.71,47.365,44.5712,47.215,44.2711,47.715
2019-03-18,47.715,47.625,44.5909,47.361,44.4747,47.855
2019-03-19,47.855,47.815,44.6128,47.532,44.6564,47.605
2019-03-20,47.605,47.895,44.6299,47.609,44.8273,48.28
2019-03-21,48.28,47.555,44.6511,47.833,45.0015,47.27
2019-03-22,47.27,47.9,44.6626,47.745,45.1421,47.09
2019-03-25,47.09,47.195,44.6719,47.62,45.2657,47.25
2019-03-26,47.25,47.51,44.6812,47.499,45.3957,46.86
2019-03-27,46.86,47.36,44.6882,47.35,45.5227,47.01
2019-03-28,47.01,47.205,44.6964,47.096,45.6518,47.22
2019-03-29,47.22,47.335,44.7054,47.086,45.7827,48.905
2019-04-01,48.905,47.835,44.7223,47.449,45.9425,49.88
2019-04-02,49.88,49.0,44.7437,47.975,46.1152,50.46
2019-04-03,50.46,50.0,44.7677,48.695,46.3127,50.855
2019-04-04,50.855,50.46,44.7949,49.464,46.4953,51.35
2019-04-05,51.35,51.035,44.8275,50.29,46.6701,51.395
2019-04-08,51.395,51.265,44.8599,50.788,46.835,50.715
2019-04-09,50.715,51.13,44.8923,50.955,46.9918,50.935
2019-04-10,50.935,50.795,44.924,51.05,47.1498,51.46
2019-04-11,51.46,51.0,44.9618,51.171,47.2969,51.895
2019-04-12,51.895,51.51,45.0033,51.28,47.4556,51.945
2019-04-15,51.945,51.895,45.0474,51.39,47.6145,51.79
2019-04-16,51.79,52.05,45.0887,51.605,47.7652,52.0
2019-04-17,52.0,52.14,45.1308,51.818,47.907,52.285
2019-04-18,52.285,52.105,45.1745,51.983,48.0546,51.955
2019-04-22,51.955,52.035,45.2175,51.995,48.1951,52.69
2019-04-23,52.69,52.04,45.2614,52.144,48.3462,51.26
2019-04-24,51.26,47.55,45.2972,52.038,48.4706,50.315
2019-04-25,50.315,51.155,45.3254,51.701,48.5611,49.985
2019-04-26,49.985,50.26,45.3521,51.241,48.6422,49.46
2019-04-29,49.46,49.985,45.3803,50.742,48.7199,49.78
2019-04-30,49.78,49.29,45.4066,50.16,48.7886,49.96
2019-05-01,49.96,50.26,45.4346,49.9,48.8631,49.57
2019-05-02,49.57,50.05,45.4611,49.751,48.9197,50.005
2019-05-03,50.005,49.885,45.4886,49.755,48.9865,49.195
2019-05-06,49.195,48.925,45.5118,49.702,49.027,48.135
2019-05-07,48.135,48.58,45.531,49.373,49.0384,47.285
2019-05-08,47.285,48.05,45.5464,48.838,49.042,47.13
2019-05-09,47.13,46.75,45.562,48.35,49.0426,47.36
2019-05-10,47.36,46.865,45.5766,47.821,49.0501,46.08
2019-05-13,46.08,46.12,45.5744,47.198,49.0206,46.15
2019-05-14,46.15,46.265,45.5664,46.801,48.9989,46.625
2019-05-15,46.625,45.86,45.5646,46.669,48.9837,46.54
2019-05-16,46.54,46.59,45.5667,46.551,48.974,45.81
2019-05-17,45.81,46.015,45.5619,46.241,48.9564,44.855
2019-05-20,44.855,45.205,45.5528,45.996,48.9249,45.635
2019-05-21,45.635,45.285,45.5463,45.893,48.8979,45.29
2019-05-22,45.29,45.585,45.5381,45.626,48.8637,44.745
2019-05-23,44.745,44.755,45.5269,45.267,48.8142,44.755
2019-05-24,44.755,44.98,45.5143,45.056,48.7661,44.375
2019-05-28,44.375,45.015,45.5,44.96,48.6994,43.805
2019-05-29,43.805,44.265,45.4832,44.594,48.6212,44.25
2019-05-30,44.25,43.935,45.4701,44.386,48.5491,43.5
2019-05-31,43.5,43.87,45.453,44.137,48.467,43.57
2019-06-03,43.57,43.6,45.4356,43.9,48.3728,44.785
2019-06-04,44.785,44.165,45.4247,43.982,48.3231,45.395
2019-06-05,45.395,45.22,45.4166,44.3,48.2892,45.965
2019-06-06,45.965,45.64,45.4113,44.643,48.2635,46.595
2019-06-07,46.595,46.275,45.4085,45.262,48.2582,47.075
2019-06-10,47.075,46.86,45.4085,45.963,48.2595,47.77
2019-06-11,47.77,47.865,45.4139,46.56,48.2705,47.73
2019-06-12,47.73,47.69,45.4188,47.027,48.247,48.445
2019-06-13,48.445,47.855,45.427,47.523,48.2183,47.15
2019-06-14,47.15,47.77,45.4266,47.634,48.1521,46.75
2019-06-17,46.75,47.0,45.4238,47.569,48.07,47.05
2019-06-18,47.05,46.695,45.4215,47.425,47.984,47.215
2019-06-19,47.215,47.35,45.4216,47.322,47.9004,47.94
2019-06-20,47.94,47.99,45.4249,47.221,47.8449,47.755
2019-06-21,47.755,47.99,45.4273,47.342,47.7813,47.81
2019-06-24,47.81,47.805,45.4286,47.554,47.7083,47.395
2019-06-25,47.395,47.565,45.4267,47.623,47.6183,47.715
2019-06-26,47.715,47.775,45.4269,47.723,47.5337,47.825
2019-06-27,47.825,47.945,45.4252,47.7,47.4544,47.97
2019-06-28,47.97,48.0,45.4233,47.743,47.3738,48.935
2019-07-01,48.935,48.815,45.4289,47.968,47.3068,49.195
2019-07-02,49.195,48.95,45.4324,48.328,47.2516,49.555
2019-07-03,49.555,49.47,45.4381,48.696,47.1889,49.16
2019-07-05,49.16,49.07,45.4434,48.963,47.1469,48.78
2019-07-08,48.78,48.865,45.4489,49.125,47.1162,48.79
2019-07-09,48.79,48.48,45.4544,49.096,47.0923,48.76
2019-07-10,48.76,49.02,45.4581,49.009,47.0783,48.45
2019-07-11,48.45,48.665,45.4619,48.788,47.0517,49.525
2019-07-12,49.525,48.745,45.4728,48.861,47.043,49.505
2019-07-15,49.505,49.54,45.4852,49.006,47.0417,48.925
2019-07-16,48.925,49.235,45.4959,49.033,47.0201,48.495
2019-07-17,48.495,48.985,45.5047,48.98,47.0061,48.23
2019-07-18,48.23,48.49,45.5108,48.936,47.008,48.32
2019-07-19,48.32,48.595,45.5162,48.695,47.0287,48.575
2019-07-22,48.575,48.435,45.5242,48.509,47.0576,49.18
2019-07-23,49.18,48.92,45.5363,48.56,47.094,46.19
2019-07-24,46.19,47.22,45.5382,48.099,47.0962,46.93
