ticker,WST US Equity,WST US Equity,WST US Equity,WST US Equity,WST US Equity,Close Tomorrow
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,
date,,,,,,
2017-12-29,98.67,99.02,92.8283,99.162,98.9318,99.5
2018-01-02,99.5,99.0,92.9123,99.154,99.0762,99.62
2018-01-03,99.62,99.68,92.9971,99.24,99.1918,99.59
2018-01-04,99.59,99.87,93.0944,99.28,99.3334,100.84
2018-01-05,100.84,99.9,93.1996,99.644,99.502,101.41
2018-01-08,101.41,100.81,93.3087,100.192,99.6972,102.31
2018-01-09,102.31,101.78,93.4151,100.754,99.7248,100.21
2018-01-10,100.21,102.22,93.5107,100.872,99.7058,99.09
2018-01-11,99.09,100.05,93.5987,100.772,99.6606,97.74
2018-01-12,97.74,99.29,93.679,100.152,99.5874,97.83
2018-01-16,97.83,98.15,93.7584,99.436,99.5262,99.36
2018-01-17,99.36,97.92,93.8471,98.846,99.5134,98.59
2018-01-18,98.59,99.57,93.9301,98.522,99.4662,100.61
2018-01-19,100.61,98.48,94.0291,98.826,99.4664,100.28
2018-01-22,100.28,100.11,94.1297,99.334,99.4512,100.38
2018-01-23,100.38,100.32,94.2308,99.844,99.434,100.3
2018-01-24,100.3,100.3,94.3345,100.032,99.4114,101.02
2018-01-25,101.02,100.9,94.4445,100.518,99.3988,101.52
2018-01-26,101.52,101.16,94.5555,100.7,99.3966,102.4
2018-01-29,102.4,101.14,94.6717,101.124,99.4276,100.78
2018-01-30,100.78,102.06,94.7825,101.204,99.4758,100.2
2018-01-31,100.2,101.69,94.8871,101.184,99.5058,100.14
2018-02-01,100.14,100.0,94.9886,101.008,99.5294,98.81
2018-02-02,98.81,99.85,95.0796,100.466,99.5212,95.27
2018-02-05,95.27,98.53,95.1466,99.04,99.4308,94.27
2018-02-06,94.27,93.99,95.2085,97.738,99.3446,94.21
2018-02-07,94.21,94.0,95.2673,96.54,99.2796,90.42
2018-02-08,90.42,94.31,95.3051,94.596,99.1438,91.25
2018-02-09,91.25,91.39,95.3413,93.084,99.0418,91.96
2018-02-12,91.96,91.52,95.3377,92.422,98.8834,93.0
2018-02-13,93.0,91.86,95.3425,92.168,98.7448,95.04
2018-02-14,95.04,92.77,95.3517,92.334,98.6634,88.34
2018-02-15,88.34,94.08,95.3221,91.918,98.4424,87.45
2018-02-16,87.45,86.61,95.2874,91.158,98.2016,89.64
2018-02-20,89.64,87.18,95.2566,90.694,98.0106,87.1
2018-02-21,87.1,89.56,95.2093,89.514,97.7604,86.76
2018-02-22,86.76,87.42,95.1619,87.858,97.503,86.58
2018-02-23,86.58,87.22,95.1171,87.506,97.253,86.24
2018-02-26,86.24,87.1,95.0739,87.264,96.9978,87.27
2018-02-27,87.27,86.47,95.0358,86.79,96.7684,87.22
2018-02-28,87.22,87.49,94.9998,86.814,96.548,85.56
2018-03-01,85.56,87.04,94.9498,86.574,96.2846,85.74
2018-03-02,85.74,85.0,94.8973,86.406,96.0272,87.2
2018-03-05,87.2,85.45,94.8531,86.598,95.7782,89.68
2018-03-06,89.68,87.31,94.8261,87.08,95.5658,88.93
2018-03-07,88.93,89.1,94.7942,87.422,95.3494,89.66
2018-03-08,89.66,89.42,94.7646,88.242,95.1518,92.04
2018-03-09,92.04,90.0,94.7483,89.502,95.0088,92.01
2018-03-12,92.01,92.27,94.7303,90.464,94.8612,92.07
2018-03-13,92.07,92.36,94.7083,90.942,94.7222,92.17
2018-03-14,92.17,92.39,94.6839,91.59,94.5922,91.31
2018-03-15,91.31,92.06,94.6537,91.92,94.4284,90.98
2018-03-16,90.98,91.29,94.6235,91.708,94.2556,90.04
2018-03-19,90.04,90.98,94.5792,91.314,94.0646,90.91
2018-03-20,90.91,90.02,94.5391,91.082,93.866,90.0
2018-03-21,90.0,90.93,94.4931,90.648,93.6378,88.88
2018-03-22,88.88,89.41,94.4412,90.162,93.3692,86.13
2018-03-23,86.13,88.53,94.3747,89.192,93.0876,87.4
2018-03-26,87.4,86.91,94.3176,88.664,92.8538,86.27
2018-03-27,86.27,87.39,94.2593,87.736,92.6244,86.5
2018-03-28,86.5,86.42,94.2113,87.036,92.3978,88.29
2018-03-29,88.29,86.96,94.1646,86.918,92.1764,85.1
2018-04-02,85.1,88.07,94.1054,86.712,91.9066,84.07
2018-04-03,84.07,85.36,94.0445,86.046,91.5758,85.9
2018-04-04,85.9,83.32,93.9942,85.972,91.2882,85.02
2018-04-05,85.02,86.38,93.9344,85.676,90.981,83.32
2018-04-06,83.32,84.79,93.8706,84.682,90.6414,84.64
2018-04-09,84.64,83.9,93.811,84.59,90.3138,87.16
2018-04-10,87.16,85.51,93.7645,85.208,90.0266,87.33
2018-04-11,87.33,86.61,93.7191,85.494,89.7252,88.14
2018-04-12,88.14,87.43,93.6764,86.118,89.4724,88.86
2018-04-13,88.86,88.48,93.6417,87.226,89.2456,89.5
2018-04-16,89.5,89.1,93.6081,88.198,89.0328,91.16
2018-04-17,91.16,89.69,93.5918,88.998,88.8798,91.96
2018-04-18,91.96,90.75,93.579,89.924,88.8136,91.76
2018-04-19,91.76,91.62,93.5706,90.648,88.7634,91.02
2018-04-20,91.02,91.71,93.5543,91.08,88.6996,91.99
2018-04-23,91.99,91.37,93.5456,91.578,88.731,92.0
2018-04-24,92.0,91.96,93.5269,91.746,88.746,88.02
2018-04-25,88.02,89.0,93.5001,90.958,88.6672,90.15
2018-04-26,90.15,88.25,93.4827,90.636,88.6102,88.94
2018-04-27,88.94,89.97,93.457,90.22,88.4882,88.21
2018-04-30,88.21,89.06,93.4298,89.464,88.4856,87.76
2018-05-01,87.76,87.87,93.4005,88.616,88.4918,85.62
2018-05-02,85.62,87.65,93.3602,88.136,88.4114,86.11
2018-05-03,86.11,85.5,93.3214,87.328,88.3916,88.0
2018-05-04,88.0,85.93,93.2912,87.14,88.4164,87.61
2018-05-07,87.61,88.04,93.2619,87.02,88.437,87.62
2018-05-08,87.62,87.36,93.235,86.992,88.4646,87.9
2018-05-09,87.9,87.73,93.2048,87.448,88.4772,89.17
2018-05-10,89.17,88.16,93.1784,88.06,88.5162,90.08
2018-05-11,90.08,89.22,93.1654,88.476,88.6066,90.07
2018-05-14,90.07,90.15,93.1545,88.968,88.6932,89.2
2018-05-15,89.2,89.61,93.1527,89.284,88.7332,88.85
2018-05-16,88.85,89.4,93.1535,89.474,88.7166,88.42
2018-05-17,88.42,88.58,93.1566,89.324,88.7064,89.22
2018-05-18,89.22,88.85,93.1658,89.152,88.6976,90.14
2018-05-21,90.14,89.73,93.179,89.166,88.6596,90.11
2018-05-22,90.11,90.29,93.1975,89.348,88.6216,90.88
2018-05-23,90.88,89.85,93.2166,89.754,88.5978,91.22
2018-05-24,91.22,90.96,93.2392,90.314,88.5788,91.53
2018-05-25,91.53,91.54,93.265,90.776,88.5832,92.21
2018-05-29,92.21,91.07,93.3026,91.19,88.6078,94.12
2018-05-30,94.12,92.9,93.3486,91.992,88.6894,93.0
2018-05-31,93.0,94.37,93.3881,92.416,88.7312,93.0
2018-06-01,93.0,93.68,93.426,92.772,88.7912,95.31
2018-06-04,95.31,93.12,93.4726,93.528,88.9198,95.03
2018-06-05,95.03,95.31,93.5212,94.092,89.0978,96.33
2018-06-06,96.33,95.03,93.5771,94.534,89.2764,95.3
2018-06-07,95.3,96.53,93.6272,94.994,89.457,96.75
2018-06-08,96.75,95.45,93.6816,95.744,89.662,97.27
2018-06-11,97.27,96.64,93.7452,96.136,89.8416,98.37
2018-06-12,98.37,97.3,93.809,96.804,90.107,98.73
2018-06-13,98.73,98.75,93.8755,97.284,90.4002,100.02
2018-06-14,100.02,98.87,93.9521,98.228,90.6826,101.03
2018-06-15,101.03,100.15,94.0319,99.084,91.0028,101.5
2018-06-18,101.5,101.09,94.1097,99.93,91.3664,101.7
2018-06-19,101.7,100.67,94.183,100.596,91.7076,101.88
2018-06-20,101.88,101.75,94.255,101.226,92.002,100.92
2018-06-21,100.92,101.85,94.3219,101.406,92.2738,100.99
2018-06-22,100.99,101.5,94.3823,101.398,92.5308,98.64
2018-06-25,98.64,101.06,94.4292,100.826,92.7264,99.32
2018-06-26,99.32,99.0,94.4686,100.35,92.9228,98.05
2018-06-27,98.05,99.14,94.5022,99.584,93.0606,98.68
2018-06-28,98.68,97.85,94.539,99.136,93.195,99.29
2018-06-29,99.29,98.79,94.5805,98.796,93.3456,98.69
2018-07-02,98.69,98.55,94.6156,98.806,93.499,98.92
2018-07-03,98.92,99.0,94.6306,98.726,93.6376,99.41
2018-07-05,99.41,99.38,94.6439,98.998,93.7858,100.56
2018-07-06,100.56,99.58,94.6739,99.374,94.0366,101.03
2018-07-09,101.03,100.91,94.7057,99.722,94.2542,100.8
2018-07-10,100.8,101.23,94.739,100.144,94.4914,100.0
2018-07-11,100.0,100.55,94.763,100.36,94.7272,100.58
2018-07-12,100.58,100.58,94.7896,100.594,94.9836,100.03
2018-07-13,100.03,100.68,94.8137,100.488,95.2718,98.45
2018-07-16,98.45,99.91,94.8273,99.972,95.5186,98.87
2018-07-17,98.87,98.06,94.8401,99.586,95.736,98.01
2018-07-18,98.01,98.89,94.8489,99.188,95.944,99.47
2018-07-19,99.47,97.95,94.8634,98.966,96.181,99.61
2018-07-20,99.61,98.97,94.8883,98.882,96.4152,100.08
2018-07-23,100.08,99.43,94.9138,99.208,96.6334,98.99
2018-07-24,98.99,100.69,94.9345,99.232,96.8116,99.67
2018-07-25,99.67,98.72,94.9556,99.564,97.0036,110.85
2018-07-26,110.85,101.11,95.0395,101.84,97.4366,109.64
2018-07-27,109.64,111.84,95.1152,103.846,97.8524,109.01
2018-07-30,109.01,109.55,95.1905,105.632,98.2642,109.65
2018-07-31,109.65,109.32,95.2634,107.764,98.6728,111.11
2018-08-01,111.11,109.33,95.3431,110.052,99.0922,113.89
2018-08-02,113.89,110.85,95.4342,110.66,99.5678,114.75
2018-08-03,114.75,114.0,95.543,111.682,100.0452,116.03
2018-08-06,116.03,114.28,95.6611,113.086,100.5414,116.13
2018-08-07,116.13,116.05,95.7803,114.382,101.0334,115.59
2018-08-08,115.59,115.95,95.8891,115.278,101.501,115.32
2018-08-09,115.32,115.66,96.0031,115.564,101.925,114.82
2018-08-10,114.82,114.43,96.1152,115.578,102.3614,115.13
2018-08-13,115.13,114.69,96.2326,115.398,102.804,117.25
2018-08-14,117.25,115.34,96.3142,115.622,103.2428,114.89
2018-08-15,114.89,117.0,96.3828,115.482,103.64,114.74
2018-08-16,114.74,114.85,96.4498,115.366,104.0082,116.02
2018-08-17,116.02,114.5,96.5229,115.606,104.4226,115.4
2018-08-20,115.4,116.16,96.5954,115.66,104.7956,115.96
2018-08-21,115.96,115.42,96.6752,115.402,105.1694,115.96
2018-08-22,115.96,115.59,96.7503,115.616,105.5212,116.1
2018-08-23,116.1,115.88,96.8278,115.888,105.8686,116.82
2018-08-24,116.82,116.33,96.9067,116.048,106.2046,117.39
2018-08-27,117.39,117.0,96.9874,116.446,106.5318,117.16
2018-08-28,117.16,118.05,97.0661,116.686,106.845,117.35
2018-08-29,117.35,116.88,97.1446,116.964,107.158,117.09
2018-08-30,117.09,116.8,97.2219,117.162,107.4622,117.05
2018-08-31,117.05,116.83,97.3029,117.208,107.7848,116.18
2018-09-04,116.18,116.87,97.3919,116.966,108.0886,116.38
2018-09-05,116.38,116.44,97.4803,116.81,108.4434,116.58
2018-09-06,116.58,116.19,97.5684,116.656,108.7886,116.27
2018-09-07,116.27,116.47,97.6537,116.492,109.153,117.03
2018-09-10,117.03,116.87,97.7399,116.488,109.52,116.51
2018-09-11,116.51,116.64,97.8295,116.554,109.8644,117.72
2018-09-12,117.72,116.45,97.9308,116.822,110.245,118.86
2018-09-13,118.86,118.34,98.0391,117.278,110.6438,120.58
2018-09-14,120.58,118.85,98.1602,118.14,111.0672,118.99
2018-09-17,118.99,120.58,98.2558,118.532,111.4358,119.73
2018-09-18,119.73,118.86,98.3548,119.176,111.8098,120.31
2018-09-19,120.31,119.68,98.4608,119.694,112.2,120.1
2018-09-20,120.1,120.98,98.5643,119.942,112.602,121.59
2018-09-21,121.59,120.03,98.6748,120.144,113.0222,122.77
2018-09-24,122.77,122.12,98.7927,120.9,113.477,122.59
2018-09-25,122.59,123.04,98.9076,121.472,113.9598,122.35
2018-09-26,122.35,122.77,99.0212,121.88,114.4294,122.71
2018-09-27,122.71,122.66,99.1394,122.402,114.9234,123.47
2018-09-28,123.47,122.4,99.2617,122.778,115.4034,123.0
2018-10-01,123.0,124.22,99.383,122.824,115.8712,121.75
2018-10-02,121.75,122.72,99.5006,122.656,116.3046,123.98
2018-10-03,123.98,122.49,99.6268,122.982,116.8044,119.59
2018-10-04,119.59,123.07,99.7317,122.358,117.2028,120.39
2018-10-05,120.39,119.35,99.8354,121.742,117.3936,119.6
2018-10-08,119.6,120.35,99.9319,121.062,117.5928,118.78
2018-10-09,118.78,119.2,100.0271,120.468,117.7882,115.13
2018-10-10,115.13,118.56,100.105,118.698,117.8978,114.1
2018-10-11,114.1,114.45,100.1796,117.6,117.9576,115.94
2018-10-12,115.94,115.43,100.2623,116.71,117.9986,115.55
2018-10-15,115.55,115.58,100.345,115.9,118.0146,119.32
2018-10-16,119.32,116.48,100.4482,116.008,118.0804,118.93
2018-10-17,118.93,118.96,100.5454,116.768,118.1364,116.53
2018-10-18,116.53,118.66,100.6299,117.254,118.1552,113.77
2018-10-19,113.77,116.88,100.7008,116.82,118.1242,113.98
2018-10-22,113.98,114.15,100.7665,116.506,118.1074,113.91
2018-10-23,113.91,112.38,100.829,115.424,118.083,111.88
2018-10-24,111.88,114.18,100.8769,114.014,117.9756,104.35
2018-10-25,104.35,110.0,100.8976,111.578,117.7648,101.13
2018-10-26,101.13,102.78,100.9078,109.05,117.4926,101.32
2018-10-29,101.32,101.59,100.9257,106.518,117.1986,104.69
2018-10-30,104.69,101.28,100.96,104.674,116.9844,105.92
2018-10-31,105.92,106.12,100.9928,103.482,116.7836,104.93
2018-11-01,104.93,106.44,101.0245,103.598,116.563,106.16
2018-11-02,106.16,105.57,101.0522,104.604,116.3642,107.65
2018-11-05,107.65,106.35,101.0891,105.87,116.1808,108.31
2018-11-06,108.31,107.13,101.1287,106.594,115.9992,111.16
2018-11-07,111.16,109.11,101.183,107.642,115.8792,111.76
2018-11-08,111.76,110.81,101.2367,109.008,115.7674,110.98
2018-11-09,110.98,111.3,101.284,109.972,115.6452,106.9
2018-11-12,106.9,110.65,101.3065,109.822,115.4422,106.91
2018-11-13,106.91,107.38,101.3372,109.542,115.2568,106.46
2018-11-14,106.46,107.95,101.3685,108.602,115.0584,108.6
2018-11-15,108.6,105.94,101.4107,107.97,114.8988,110.14
2018-11-16,110.14,107.96,101.4674,107.802,114.7762,105.39
2018-11-19,105.39,109.83,101.518,107.5,114.5434,105.17
2018-11-20,105.17,103.89,101.5725,107.152,114.3166,105.23
2018-11-21,105.23,105.55,101.6276,106.906,114.0668,105.71
2018-11-23,105.71,104.27,101.704,106.328,113.8038,106.19
2018-11-26,106.19,106.75,101.7787,105.538,113.516,105.03
2018-11-27,105.03,105.91,101.8441,105.466,113.2368,108.07
2018-11-28,108.07,105.33,101.9194,106.046,113.0036,108.77
2018-11-29,108.77,107.29,101.9881,106.754,112.7728,109.56
2018-11-30,109.56,108.77,102.0942,107.524,112.562,110.85
2018-12-03,110.85,110.95,102.2112,108.456,112.3472,109.25
2018-12-04,109.25,111.03,102.3092,109.3,112.0768,108.5
2018-12-06,108.5,107.27,102.4162,109.386,111.795,106.02
2018-12-07,106.02,108.06,102.5125,108.836,111.4684,107.62
2018-12-10,107.62,105.98,102.6177,108.448,111.1666,106.66
2018-12-11,106.66,108.78,102.7198,107.61,110.8304,107.75
2018-12-12,107.75,108.11,102.8222,107.31,110.5254,107.12
2018-12-13,107.12,108.13,102.9217,107.034,110.2328,104.63
2018-12-14,104.63,106.19,103.0171,106.756,109.8458,102.03
2018-12-17,102.03,103.82,103.0985,105.638,109.4946,100.62
2018-12-18,100.62,103.21,103.1656,104.43,109.0992,99.35
2018-12-19,99.35,101.15,103.214,102.75,108.6942,97.65
2018-12-20,97.65,98.96,103.2576,100.856,108.2716,95.11
2018-12-21,95.11,97.8,103.2848,98.952,107.8712,93.0
2018-12-24,93.0,94.37,103.2896,97.146,107.4492,96.51
2018-12-26,96.51,93.4,103.3121,96.324,107.0606,96.31
2018-12-27,96.31,94.96,103.3333,95.716,106.6758,96.23
2018-12-28,96.23,96.53,103.3536,95.432,106.214,98.03
2018-12-31,98.03,96.98,103.3872,96.016,105.796,96.41
2019-01-02,96.41,96.76,103.4144,96.698,105.3936,94.53
2019-01-03,94.53,96.22,103.4368,96.302,105.0088,98.24
2019-01-04,98.24,95.18,103.4735,96.688,104.694,98.55
2019-01-07,98.55,98.58,103.5162,97.152,104.3868,101.69
2019-01-08,101.69,99.73,103.5803,97.884,104.183,103.79
2019-01-09,103.79,102.71,103.6686,99.36,104.1718,103.86
2019-01-10,103.86,103.38,103.7509,101.226,104.2264,103.83
2019-01-11,103.83,103.15,103.8387,102.344,104.2766,102.66
2019-01-14,102.66,103.44,103.9195,103.166,104.236,103.81
2019-01-15,103.81,102.5,103.9971,103.59,104.1938,104.51
2019-01-16,104.51,104.49,104.0941,103.734,104.1854,104.26
2019-01-17,104.26,104.15,104.1951,103.814,104.1474,105.25
2019-01-18,105.25,105.18,104.2918,104.098,104.0994,104.45
2019-01-22,104.45,104.03,104.389,104.456,104.0222,104.7
2019-01-23,104.7,104.93,104.4959,104.634,103.893,105.46
2019-01-24,105.46,104.49,104.6,104.824,103.767,106.73
2019-01-25,106.73,105.8,104.6978,105.318,103.682,105.73
2019-01-28,105.73,106.36,104.7898,105.414,103.6586,105.41
2019-01-29,105.41,105.78,104.8762,105.606,103.6286,105.91
2019-01-30,105.91,105.79,104.9614,105.848,103.6176,108.27
2019-01-31,108.27,106.0,105.0553,106.41,103.611,103.22
2019-02-01,103.22,108.25,105.1156,105.708,103.4726,104.77
2019-02-04,104.77,102.87,105.1796,105.516,103.4602,103.86
2019-02-05,103.86,105.0,105.2401,105.206,103.434,103.9
2019-02-06,103.9,104.31,105.3045,104.804,103.4074,102.8
2019-02-07,102.8,103.82,105.3586,103.71,103.3492,102.69
2019-02-08,102.69,102.41,105.412,103.604,103.2792,103.57
2019-02-11,103.57,102.97,105.4898,103.364,103.25,104.96
2019-02-12,104.96,104.6,105.5638,103.584,103.1878,105.84
2019-02-13,105.84,104.96,105.6483,103.972,103.1292,100.9
2019-02-14,100.9,100.61,105.7118,103.592,102.956,101.91
2019-02-15,101.91,100.97,105.7825,103.436,102.7772,102.51
2019-02-19,102.51,101.9,105.867,103.224,102.6424,102.87
2019-02-20,102.87,102.54,105.9508,102.806,102.5298,103.83
2019-02-21,103.83,103.27,106.0299,102.404,102.486,104.28
2019-02-22,104.28,104.39,106.1133,103.08,102.4192,105.11
2019-02-25,105.11,104.96,106.2007,103.72,102.3882,103.77
2019-02-26,103.77,105.09,106.2801,103.972,102.3086,103.89
2019-02-27,103.89,103.48,106.3537,104.176,102.244,104.75
2019-02-28,104.75,103.87,106.427,104.36,102.2464,106.14
2019-03-01,106.14,105.09,106.5074,104.732,102.3286,104.9
2019-03-04,104.9,106.25,106.5859,104.69,102.4142,104.49
2019-03-05,104.49,105.08,106.6641,104.834,102.517,102.61
2019-03-06,102.61,104.35,106.735,104.578,102.6162,102.47
2019-03-07,102.47,102.29,106.8013,104.122,102.7634,101.57
2019-03-08,101.57,101.86,106.8584,103.208,102.9348,103.04
2019-03-11,103.04,101.97,106.9231,102.836,103.0654,103.43
2019-03-12,103.43,103.07,106.9858,102.624,103.2078,105.24
2019-03-13,105.24,103.59,107.0559,103.15,103.388,106.01
2019-03-14,106.01,105.09,107.1283,103.858,103.5476,105.71
2019-03-15,105.71,106.13,107.1958,104.686,103.7336,105.94
2019-03-18,105.94,106.1,107.2549,105.266,103.9618,105.78
2019-03-19,105.78,106.48,107.3188,105.736,104.1126,105.09
2019-03-20,105.09,105.81,107.3793,105.706,104.2434,106.81
2019-03-21,106.81,104.66,107.4368,105.866,104.3458,103.67
2019-03-22,103.67,106.09,107.48,105.458,104.3434,104.96
2019-03-25,104.96,103.65,107.5231,105.262,104.3654,105.5
2019-03-26,105.5,105.87,107.5741,105.206,104.3988,106.32
2019-03-27,106.32,105.47,107.622,105.452,104.472,107.56
2019-03-28,107.56,106.65,107.6734,105.602,104.547,110.2
2019-03-29,110.2,108.33,107.7326,106.908,104.6608,111.78
2019-04-01,111.78,110.84,107.7978,108.272,104.8112,111.27
2019-04-02,111.27,111.81,107.8541,109.426,104.9316,111.8
2019-04-03,111.8,111.92,107.9079,110.522,105.0786,111.86
2019-04-04,111.86,112.02,107.9597,111.382,105.2218,112.87
2019-04-05,112.87,112.11,108.0156,111.916,105.37,113.13
2019-04-08,113.13,112.42,108.0718,112.186,105.498,112.95
2019-04-09,112.95,112.32,108.132,112.522,105.6424,114.55
2019-04-10,114.55,113.09,108.1998,113.072,105.8252,114.53
2019-04-11,114.53,114.47,108.2792,113.606,105.9976,115.77
2019-04-12,115.77,115.06,108.3615,114.186,106.1476,116.9
2019-04-15,116.9,115.91,108.4557,114.94,106.4212,113.89
2019-04-16,113.89,117.2,108.5318,115.128,106.6036,111.64
2019-04-17,111.64,114.39,108.5935,114.546,106.7592,111.52
2019-04-18,111.52,112.04,108.6577,113.944,106.9116,112.16
2019-04-22,112.16,110.84,108.7239,113.222,107.0988,115.2
2019-04-23,115.2,113.42,108.8028,112.882,107.349,115.21
2019-04-24,115.21,115.0,108.8761,113.146,107.5818,122.26
2019-04-25,122.26,119.65,108.9822,115.27,107.9278,123.68
2019-04-26,123.68,122.62,109.0966,117.702,108.2846,122.31
2019-04-29,122.31,123.16,109.2082,119.732,108.7128,123.79
2019-04-30,123.79,122.15,109.3242,121.45,109.1504,120.59
2019-05-01,120.59,121.45,109.427,122.526,109.512,121.84
2019-05-02,121.84,120.2,109.544,122.442,109.8914,122.85
2019-05-03,122.85,122.42,109.6639,122.276,110.2718,122.78
2019-05-06,122.78,120.97,109.7877,122.37,110.6418,121.4
2019-05-07,121.4,121.72,109.8974,121.892,110.9676,120.44
2019-05-08,120.44,121.56,110.0015,121.862,111.301,120.45
2019-05-09,120.45,119.23,110.1034,121.584,111.6322,120.41
2019-05-10,120.41,119.86,110.2105,121.096,111.9454,117.55
2019-05-13,117.55,118.37,110.2999,120.05,112.1736,116.32
2019-05-14,116.32,117.65,110.3272,119.034,112.402,116.4
2019-05-15,116.4,115.79,110.361,118.226,112.6402,117.17
2019-05-16,117.17,116.83,110.4018,117.57,112.9314,116.41
2019-05-17,116.41,116.49,110.4356,116.77,113.2102,117.44
2019-05-20,117.44,116.0,110.4673,116.748,113.5276,118.53
2019-05-21,118.53,118.24,110.4905,117.19,113.8374,118.2
2019-05-22,118.2,118.46,110.5077,117.55,114.1328,116.06
2019-05-23,116.06,117.6,110.5079,117.328,114.3492,116.29
2019-05-24,116.29,116.84,110.5087,117.304,114.5548,115.66
2019-05-28,115.66,116.31,110.509,116.948,114.7538,115.37
2019-05-29,115.37,115.03,110.5093,116.316,114.9424,115.84
2019-05-30,115.84,115.52,110.5144,115.844,115.1436,114.6
2019-05-31,114.6,114.15,110.5117,115.552,115.3338,114.7
2019-06-03,114.7,114.6,110.499,115.234,115.4916,116.3
2019-06-04,116.3,115.86,110.506,115.362,115.7442,117.44
2019-06-05,117.44,116.99,110.5195,115.776,115.9938,118.08
2019-06-06,118.08,117.36,110.5298,116.224,116.2454,119.31
2019-06-07,119.31,118.59,110.5494,117.166,116.5052,119.96
2019-06-10,119.96,119.91,110.5694,118.218,116.7532,120.69
2019-06-11,120.69,120.84,110.593,119.096,116.963,122.19
2019-06-12,122.19,120.74,110.6235,120.046,117.1712,121.9
2019-06-13,121.9,122.25,110.6489,120.81,117.3838,120.68
2019-06-14,120.68,122.01,110.6653,121.084,117.5614,120.66
2019-06-17,120.66,120.75,110.6828,121.224,117.7374,121.35
2019-06-18,121.35,121.28,110.7028,121.356,117.907,121.83
2019-06-19,121.83,121.58,110.7265,121.284,118.081,122.22
2019-06-20,122.22,122.95,110.7524,121.348,118.2664,122.04
2019-06-21,122.04,121.57,110.7817,121.62,118.4162,122.19
2019-06-24,122.19,121.75,110.8107,121.926,118.5694,122.59
2019-06-25,122.59,122.31,110.8408,122.174,118.7058,121.72
2019-06-26,121.72,122.83,110.868,122.152,118.8022,123.58
2019-06-27,123.58,122.52,110.9008,122.424,118.996,125.15
2019-06-28,125.15,123.55,110.944,123.046,119.2662,124.73
2019-07-01,124.73,126.0,110.979,123.554,119.5304,123.58
2019-07-02,123.58,124.61,111.0026,123.752,119.7588,123.92
2019-07-03,123.92,124.03,111.0193,124.192,119.9332,124.0
2019-07-05,124.0,123.49,111.0444,124.276,120.109,122.89
2019-07-08,122.89,123.49,111.0602,123.824,120.1216,124.06
2019-07-09,124.06,121.97,111.0789,123.69,120.1292,123.84
2019-07-10,123.84,124.56,111.0976,123.742,120.1598,124.49
2019-07-11,124.49,124.38,111.1121,123.856,120.1738,124.43
2019-07-12,124.43,124.59,111.1204,123.942,120.2506,124.38
2019-07-15,124.38,124.44,111.1294,124.24,120.3014,123.22
2019-07-16,123.22,124.48,111.1337,124.072,120.3088,121.91
2019-07-17,121.91,123.22,111.1297,123.686,120.2914,122.07
2019-07-18,122.07,121.8,111.1227,123.202,120.3048,121.41
2019-07-19,121.41,122.28,111.1148,122.598,120.3242,123.01
2019-07-22,123.01,121.73,111.1211,122.324,120.3754,123.27
2019-07-23,123.27,123.1,111.1175,122.334,120.4326,122.27
2019-07-24,122.27,122.23,111.1309,122.406,120.527,132.86
2019-07-25,132.86,130.37,111.1933,124.564,120.8578,136.91
2019-07-26,136.91,134.3,111.2798,127.664,121.268,138.37
2019-07-29,138.37,137.6,111.3778,130.736,121.692,137.48
2019-07-30,137.48,137.91,111.4895,133.578,122.1134,137.27
2019-07-31,137.27,137.05,111.6054,136.578,122.51,137.28
2019-08-01,137.28,137.59,111.7121,137.462,122.885,135.56
2019-08-02,135.56,136.72,111.8121,137.192,123.2322,133.64
2019-08-05,133.64,133.63,111.8837,136.246,123.5838,138.42
2019-08-06,138.42,134.61,111.9812,136.434,124.0264,139.65
2019-08-07,139.65,137.2,112.0968,136.91,124.5062,143.09
2019-08-08,143.09,140.58,112.2434,138.072,125.0606,143.92
2019-08-09,143.92,142.67,112.3931,139.744,125.6222,142.29
2019-08-12,142.29,142.91,112.535,141.474,126.176,145.07
2019-08-13,145.07,143.03,112.7009,142.804,126.7834,142.35
2019-08-14,142.35,143.48,112.8909,143.344,127.3044,142.88
2019-08-15,142.88,143.0,113.0997,143.302,127.8132,145.06
2019-08-16,145.06,143.79,113.3184,143.53,128.3528,145.78
2019-08-19,145.78,146.37,113.5238,144.228,128.8822,145.12
2019-08-20,145.12,145.76,113.7198,144.238,129.3854,145.93
2019-08-21,145.93,145.65,113.9248,144.954,129.8902,145.86
2019-08-22,145.86,146.73,114.1233,145.55,130.3636,143.33
2019-08-23,143.33,145.76,114.3017,145.204,130.7922,145.35
2019-08-26,145.35,144.52,114.4869,145.118,131.2856,146.27
2019-08-27,146.27,146.34,114.6625,145.348,131.7978,146.19
2019-08-28,146.19,145.76,114.8346,145.4,132.2946,147.14
2019-08-29,147.14,146.75,115.0154,145.656,132.8008,145.46
2019-08-30,145.46,147.3,115.2082,146.082,133.2656,144.87
2019-09-03,144.87,144.5,115.398,145.986,133.7222,147.93
2019-09-04,147.93,145.06,115.6054,146.318,134.237,150.02
2019-09-05,150.02,149.31,115.8125,147.084,134.7856,149.7
2019-09-06,149.7,150.24,116.0103,147.596,135.3452,145.45
