ticker,DVA US Equity,DVA US Equity,DVA US Equity,DVA US Equity,DVA US Equity,Close Tomorrow
2018-01-18,78.19,79.0,63.475,79.112,66.5386,78.61
2018-01-19,78.61,78.18,63.5321,78.828,66.9226,78.95
2018-01-22,78.95,78.76,63.5901,78.792,67.3224,79.04
2018-01-23,79.04,78.63,63.6465,78.77,67.8164,78.64
2018-01-24,78.64,79.18,63.7045,78.686,68.287,78.96
2018-01-25,78.96,78.77,63.758,78.84,68.7662,79.1
2018-01-26,79.1,79.01,63.8119,78.938,69.2484,79.09
2018-01-29,79.09,78.95,63.8669,78.966,69.737,78.93
2018-01-30,78.93,78.05,63.9226,78.944,70.228,78.04
2018-01-31,78.04,78.91,63.9711,78.824,70.676,77.55
2018-02-01,77.55,77.53,64.0203,78.542,71.1288,75.65
2018-02-02,75.65,77.21,64.0597,77.852,71.5466,72.84
2018-02-05,72.84,75.23,64.0817,76.602,71.9,74.03
2018-02-06,74.03,71.57,64.1132,75.622,72.2728,74.66
2018-02-07,74.66,73.85,64.1451,74.946,72.623,71.91
2018-02-08,71.91,74.57,64.1622,73.818,72.9014,72.97
2018-02-09,72.97,72.62,64.1846,73.282,73.1912,73.41
2018-02-12,73.41,73.41,64.2076,73.396,73.4466,73.54
2018-02-13,73.54,72.69,64.2302,73.298,73.6962,74.75
2018-02-14,74.75,72.07,64.2586,73.316,73.969,73.84
2018-02-15,73.84,75.0,64.2773,73.702,74.2072,73.65
2018-02-16,73.65,73.81,64.3133,73.838,74.4616,72.77
2018-02-20,72.77,73.27,64.351,73.71,74.533,72.55
2018-02-21,72.55,72.88,64.3865,73.512,74.6412,72.07
2018-02-22,72.07,72.84,64.4199,72.976,74.7284,73.18
2018-02-23,73.18,72.62,64.4564,72.844,74.8018,73.5
2018-02-26,73.5,73.27,64.4912,72.814,74.8638,73.67
2018-02-27,73.67,73.27,64.5252,72.994,74.9112,72.02
2018-02-28,72.02,73.71,64.5521,72.888,74.971,70.45
2018-03-01,70.45,71.88,64.5742,72.564,74.9696,71.91
2018-03-02,71.91,70.23,64.6233,72.31,74.9864,72.19
2018-03-05,72.19,71.53,64.6645,72.048,74.9942,72.06
2018-03-06,72.06,72.25,64.7043,71.726,75.0004,72.19
2018-03-07,72.19,71.41,64.7424,71.76,75.0062,72.6
2018-03-08,72.6,72.16,64.7819,72.19,75.0186,72.46
2018-03-09,72.46,72.95,64.8198,72.3,75.0258,72.26
2018-03-12,72.26,72.18,64.8572,72.314,75.0248,70.19
2018-03-13,70.19,72.31,64.8768,71.94,74.9814,70.03
2018-03-14,70.03,70.54,64.9032,71.508,74.937,69.45
2018-03-15,69.45,70.17,64.9245,70.878,74.8752,68.53
2018-03-16,68.53,69.46,64.9358,70.092,74.7876,68.41
2018-03-19,68.41,68.52,64.9408,69.322,74.6588,66.37
2018-03-20,66.37,68.46,64.9405,68.558,74.4756,66.84
2018-03-21,66.84,66.66,64.9462,67.92,74.2992,65.79
2018-03-22,65.79,66.55,64.9478,67.188,74.0656,65.0
2018-03-23,65.0,65.85,64.9525,66.482,73.8042,65.64
2018-03-26,65.64,65.7,64.9627,65.928,73.5164,65.34
2018-03-27,65.34,65.7,64.967,65.722,73.2406,66.0
2018-03-28,66.0,65.52,64.9709,65.554,72.9776,65.94
2018-03-29,65.94,66.07,64.9726,65.584,72.7152,63.79
2018-04-02,63.79,65.96,64.9617,65.342,72.4272,64.35
2018-04-03,64.35,64.13,64.9556,65.084,72.142,63.67
2018-04-04,63.67,63.4,64.9431,64.75,71.8364,64.19
2018-04-05,64.19,63.83,64.9338,64.388,71.5394,63.03
2018-04-06,63.03,63.55,64.9236,63.806,71.2272,62.77
2018-04-09,62.77,63.19,64.916,63.602,70.9034,63.18
2018-04-10,63.18,63.39,64.9065,63.368,70.585,62.96
2018-04-11,62.96,62.64,64.8969,63.226,70.2624,62.87
2018-04-12,62.87,63.41,64.889,62.962,69.9412,62.9
2018-04-13,62.9,63.17,64.8829,62.936,69.6384,63.17
2018-04-16,63.17,63.31,64.8751,63.016,69.3508,63.08
2018-04-17,63.08,63.34,64.8702,62.996,69.0994,64.16
2018-04-18,64.16,63.22,64.8672,63.236,68.9258,64.12
2018-04-19,64.12,63.96,64.8659,63.486,68.7276,63.75
2018-04-20,63.75,64.11,64.8642,63.656,68.5094,63.09
2018-04-23,63.09,63.39,64.8644,63.64,68.333,62.85
2018-04-24,62.85,63.47,64.8615,63.594,68.1306,63.3
2018-04-25,63.3,62.53,64.8663,63.422,67.9284,62.94
2018-04-26,62.94,63.22,64.8642,63.186,67.7164,63.22
2018-04-27,63.22,62.8,64.8609,63.08,67.4858,62.79
2018-04-30,62.79,63.37,64.8537,63.02,67.2648,63.12
2018-05-01,63.12,62.77,64.8458,63.074,67.0542,63.38
2018-05-02,63.38,63.06,64.8363,63.09,66.8664,63.3
2018-05-03,63.3,63.16,64.8268,63.162,66.6814,66.38
2018-05-04,66.38,62.99,64.8316,63.794,66.5676,66.02
2018-05-07,66.02,66.07,64.8296,64.44,66.4244,64.16
2018-05-08,64.16,65.96,64.8216,64.648,66.2376,64.8
2018-05-09,64.8,64.32,64.8182,64.932,66.0602,65.77
2018-05-10,65.77,65.21,64.8202,65.426,65.9352,66.01
2018-05-11,66.01,65.66,64.8258,65.352,65.8464,66.6
2018-05-14,66.6,66.31,64.8344,65.468,65.7402,66.29
2018-05-15,66.29,66.27,64.8385,65.894,65.6222,66.83
2018-05-16,66.83,66.55,64.8488,66.3,65.5176,67.58
2018-05-17,67.58,66.69,64.866,66.662,65.4254,68.12
2018-05-18,68.12,67.53,64.9143,67.084,65.3358,67.92
2018-05-21,67.92,68.36,64.9614,67.348,65.245,67.92
2018-05-22,67.92,68.03,65.0125,67.674,65.1582,68.53
2018-05-23,68.53,67.62,65.0709,68.014,65.125,68.09
2018-05-24,68.09,68.53,65.1261,68.116,65.0862,67.89
2018-05-25,67.89,68.09,65.183,68.07,65.055,67.05
2018-05-29,67.05,67.45,65.2376,67.896,65.0254,68.36
2018-05-30,68.36,67.19,65.2966,67.984,65.0244,66.84
2018-05-31,66.84,68.15,65.3462,67.646,65.0338,67.09
2018-06-01,67.09,67.12,65.3968,67.446,65.0388,66.91
2018-06-04,66.91,67.58,65.4446,67.25,65.0612,67.39
2018-06-05,67.39,66.9,65.4988,67.318,65.109,68.7
2018-06-06,68.7,67.73,65.5611,67.386,65.1702,68.94
2018-06-07,68.94,68.84,65.6235,67.806,65.2422,71.05
2018-06-08,71.05,68.98,65.6948,68.598,65.3432,72.11
2018-06-11,72.11,70.92,65.7718,69.638,65.4666,71.76
2018-06-12,71.76,72.01,65.8459,70.512,65.626,70.97
2018-06-13,70.97,72.0,65.9146,70.966,65.7584,71.04
2018-06-14,71.04,71.03,65.9832,71.386,65.9058,73.47
2018-06-15,73.47,70.9,66.0652,71.87,66.0914,72.91
2018-06-18,72.91,73.27,66.1422,72.03,66.289,72.97
2018-06-19,72.97,72.3,66.2142,72.272,66.493,72.44
2018-06-20,72.44,73.22,66.287,72.566,66.6782,72.08
2018-06-21,72.08,72.58,66.3613,72.774,66.8606,71.95
2018-06-22,71.95,72.23,66.434,72.47,67.0422,71.31
2018-06-25,71.31,71.93,66.5036,72.15,67.2104,71.51
2018-06-26,71.51,71.4,66.5697,71.858,67.3772,70.8
2018-06-27,70.8,71.33,66.6246,71.53,67.5316,70.15
2018-06-28,70.15,70.46,66.6739,71.144,67.6514,69.44
2018-06-29,69.44,70.22,66.7222,70.642,67.7578,69.48
2018-07-02,69.48,69.28,66.7711,70.276,67.8724,69.17
2018-07-03,69.17,69.47,66.8188,69.808,67.994,69.27
2018-07-05,69.27,69.24,66.8616,69.502,68.1224,70.22
2018-07-06,70.22,69.61,66.9163,69.516,68.2608,70.62
2018-07-09,70.62,70.39,66.9667,69.752,68.4144,70.6
2018-07-10,70.6,70.79,67.0134,69.976,68.562,69.64
2018-07-11,69.64,70.24,67.0742,70.07,68.699,71.5
2018-07-12,71.5,70.08,67.1433,70.516,68.8666,71.77
2018-07-13,71.77,71.3,67.2098,70.826,69.0344,71.71
2018-07-16,71.71,71.77,67.2768,71.044,69.2026,71.32
2018-07-17,71.32,71.6,67.3411,71.188,69.3014,70.61
2018-07-18,70.61,71.0,67.3972,71.382,69.3932,70.57
2018-07-19,70.57,70.16,67.4491,71.196,69.5214,69.98
2018-07-20,69.98,70.19,67.4945,70.838,69.625,70.88
2018-07-23,70.88,70.16,67.5492,70.672,69.7272,70.07
2018-07-24,70.07,71.57,67.5977,70.422,69.8084,69.48
2018-07-25,69.48,70.2,67.646,70.196,69.866,70.18
2018-07-26,70.18,69.59,67.7275,70.118,69.9438,69.67
2018-07-27,69.67,70.18,67.8042,70.056,70.0006,69.81
2018-07-30,69.81,69.66,67.8805,69.842,70.0452,70.28
2018-07-31,70.28,69.92,67.9599,69.884,70.0884,70.34
2018-08-01,70.34,69.77,68.0379,70.056,70.1368,74.1
2018-08-02,74.1,70.92,68.1238,70.84,70.2604,74.55
2018-08-03,74.55,73.8,68.2141,71.816,70.3808,73.03
2018-08-06,73.03,74.43,68.2906,72.46,70.4796,72.84
2018-08-07,72.84,72.74,68.3613,72.972,70.5786,73.34
2018-08-08,73.34,72.85,68.4313,73.572,70.7044,72.65
2018-08-09,72.65,73.4,68.4895,73.282,70.7902,71.79
2018-08-10,71.79,72.46,68.536,72.73,70.8892,72.05
2018-08-13,72.05,71.88,68.5832,72.534,70.9884,72.18
2018-08-14,72.18,71.97,68.6365,72.402,71.0938,71.89
2018-08-15,71.89,71.74,68.6865,72.112,71.1838,72.87
2018-08-16,72.87,72.08,68.7455,72.156,71.2672,72.49
2018-08-17,72.49,72.5,68.8042,72.296,71.3382,72.46
2018-08-20,72.46,72.71,68.8674,72.378,71.3664,72.3
2018-08-21,72.3,72.58,68.9313,72.402,71.3702,72.05
2018-08-22,72.05,72.06,68.992,72.434,71.376,72.02
2018-08-23,72.02,72.28,69.055,72.264,71.397,72.83
2018-08-24,72.83,72.41,69.1244,72.332,71.4328,72.16
2018-08-27,72.16,72.9,69.2135,72.272,71.4066,72.22
2018-08-28,72.22,72.16,69.299,72.256,71.3928,73.05
2018-08-29,73.05,72.37,69.3892,72.456,71.3944,66.51
2018-08-30,66.51,68.7,69.4469,71.354,71.2758,69.29
2018-08-31,69.29,66.56,69.52,70.646,71.22,67.68
2018-09-04,67.68,69.44,69.5865,69.75,71.1346,67.09
2018-09-05,67.09,67.3,69.6438,68.724,71.0502,67.83
2018-09-06,67.83,67.26,69.7084,67.68,70.9766,67.24
2018-09-07,67.24,67.7,69.7708,67.826,70.9054,67.39
2018-09-10,67.39,67.3,69.8319,67.446,70.8502,66.56
2018-09-11,66.56,67.2,69.8877,67.222,70.7926,67.56
2018-09-12,67.56,66.77,69.9398,67.316,70.7542,71.33
2018-09-13,71.33,71.07,70.0065,68.016,70.7974,70.78
2018-09-14,70.78,71.4,70.068,68.724,70.8276,70.36
2018-09-17,70.36,70.92,70.1166,69.318,70.8304,70.71
2018-09-18,70.71,70.16,70.1648,70.148,70.8322,70.15
2018-09-19,70.15,70.97,70.21,70.666,70.8232,70.42
2018-09-20,70.42,70.22,70.2525,70.484,70.8388,69.92
2018-09-21,69.92,70.47,70.2974,70.312,70.8072,70.14
2018-09-24,70.14,70.0,70.3021,70.268,70.7746,69.94
2018-09-25,69.94,69.98,70.3161,70.114,70.7392,70.13
2018-09-26,70.13,70.04,70.3282,70.11,70.7154,71.24
2018-09-27,71.24,70.22,70.3369,70.274,70.728,71.63
2018-09-28,71.63,71.1,70.343,70.616,70.7492,74.04
2018-10-01,74.04,73.0,70.3567,71.396,70.8304,72.75
2018-10-02,72.75,73.9,70.3753,71.958,70.8678,72.42
2018-10-03,72.42,73.02,70.3848,72.416,70.9148,72.83
2018-10-04,72.83,72.22,70.3936,72.734,70.9818,72.05
2018-10-05,72.05,72.8,70.3949,72.818,71.0192,73.3
2018-10-08,73.3,72.19,70.4026,72.67,71.0918,74.84
2018-10-09,74.84,73.14,70.4173,73.088,71.1924,73.01
2018-10-10,73.01,74.56,70.4225,73.206,71.247,70.17
2018-10-11,70.17,72.55,70.4128,72.674,71.2436,68.93
2018-10-12,68.93,70.67,70.3959,72.05,71.1402,69.96
2018-10-15,69.96,69.05,70.3839,71.382,71.0484,70.43
2018-10-16,70.43,70.13,70.3748,70.5,70.9964,68.36
2018-10-17,68.36,67.77,70.3539,69.57,70.9068,68.95
2018-10-18,68.95,68.36,70.3341,69.326,70.819,67.65
2018-10-19,67.65,69.32,70.2981,69.07,70.719,66.99
2018-10-22,66.99,67.56,70.2554,68.476,70.623,67.89
2018-10-23,67.89,66.39,70.2166,67.968,70.5398,65.33
2018-10-24,65.33,67.32,70.1559,67.362,70.4028,65.34
2018-10-25,65.34,65.39,70.0922,66.64,70.2718,65.08
2018-10-26,65.08,64.97,70.0175,66.126,70.116,66.09
2018-10-29,66.09,66.0,69.9523,65.946,69.988,66.76
2018-10-30,66.76,66.34,69.8903,65.72,69.874,67.34
2018-10-31,67.34,67.0,69.8317,66.122,69.7748,68.53
2018-11-01,68.53,67.75,69.7834,66.76,69.7044,67.66
2018-11-02,67.66,68.87,69.7287,67.276,69.6172,68.57
2018-11-05,68.57,67.94,69.6768,67.772,69.532,69.25
2018-11-06,69.25,68.28,69.6278,68.27,69.4738,76.08
2018-11-07,76.08,75.04,69.615,70.018,69.551,70.15
2018-11-08,70.15,70.85,69.571,70.342,69.493,69.7
2018-11-09,69.7,69.33,69.524,70.75,69.5568,68.2
2018-11-12,68.2,69.7,69.4695,70.676,69.535,64.47
2018-11-13,64.47,68.18,69.3972,69.72,69.4708,64.35
2018-11-14,64.35,64.83,69.3288,67.374,69.416,64.64
2018-11-15,64.64,64.03,69.2642,66.272,69.3522,62.43
2018-11-16,62.43,63.68,69.1981,64.818,69.256,60.45
2018-11-19,60.45,62.15,69.1362,63.268,69.1172,58.69
2018-11-20,58.69,60.0,69.0595,62.112,68.9598,59.63
2018-11-21,59.63,59.27,68.9843,61.168,68.8012,59.66
2018-11-23,59.66,59.46,68.9231,60.172,68.5678,60.78
2018-11-26,60.78,59.93,68.8621,59.842,68.3678,62.68
2018-11-27,62.68,60.83,68.8085,60.288,68.2142,65.61
2018-11-28,65.61,63.79,68.7688,61.672,68.1122,65.66
2018-11-29,65.66,65.24,68.7234,62.878,68.0224,66.06
2018-11-30,66.06,65.5,68.6845,64.158,67.9352,66.38
2018-12-03,66.38,66.74,68.6481,65.278,67.8644,64.07
2018-12-04,64.07,66.46,68.6046,65.556,67.743,61.82
2018-12-06,61.82,62.83,68.551,64.798,67.5806,58.96
2018-12-07,58.96,60.59,68.4854,63.458,67.3572,58.01
2018-12-10,58.01,58.83,68.4096,61.848,67.0926,57.57
2018-12-11,57.57,58.57,68.3299,60.086,66.8114,58.52
2018-12-12,58.52,58.33,68.2542,58.976,66.501,59.4
2018-12-13,59.4,58.69,68.191,58.492,66.234,58.02
2018-12-14,58.02,59.58,68.1289,58.304,65.946,56.7
2018-12-17,56.7,57.21,68.0528,58.042,65.6234,55.08
2018-12-18,55.08,56.93,67.9673,57.544,65.284,53.38
2018-12-19,53.38,55.27,67.8739,56.516,64.8856,51.22
2018-12-20,51.22,53.29,67.769,54.88,64.4132,49.82
2018-12-21,49.82,51.22,67.6551,53.24,63.9494,48.73
2018-12-24,48.73,49.51,67.5365,51.646,63.5206,50.82
2018-12-26,50.82,48.82,67.4293,50.794,63.1584,50.68
2018-12-27,50.68,50.18,67.3317,50.254,62.7728,50.37
2018-12-28,50.37,51.0,67.2334,50.084,62.3716,51.46
2018-12-31,51.46,50.53,67.1435,50.412,62.0336,51.73
2019-01-02,51.73,51.2,67.0595,51.012,61.6892,50.98
2019-01-03,50.98,51.21,66.9723,51.044,61.3558,54.0
2019-01-04,54.0,51.82,66.9105,51.708,61.096,54.37
2019-01-07,54.37,54.11,66.8481,52.508,60.8256,54.06
2019-01-08,54.06,55.4,66.7895,53.028,60.6002,53.92
2019-01-09,53.92,54.36,66.7341,53.466,60.3718,55.16
2019-01-10,55.16,53.66,66.6817,54.302,60.1734,56.07
2019-01-11,56.07,54.83,66.6353,54.716,59.973,55.96
2019-01-14,55.96,55.6,66.5851,55.034,59.757,56.77
2019-01-15,56.77,56.04,66.5393,55.576,59.5456,57.27
2019-01-16,57.27,56.63,66.5067,56.246,59.3204,56.72
2019-01-17,56.72,56.83,66.4685,56.558,59.1016,57.37
2019-01-18,57.37,57.29,66.437,56.818,58.8776,56.85
2019-01-22,56.85,57.1,66.4003,56.996,58.6296,56.96
2019-01-23,56.96,56.99,66.37,57.034,58.2472,56.39
2019-01-24,56.39,56.82,66.3381,56.858,57.972,57.09
2019-01-25,57.09,57.11,66.3076,56.932,57.7198,56.07
2019-01-28,56.07,56.68,66.2732,56.672,57.4772,56.61
2019-01-29,56.61,56.37,66.2419,56.624,57.32,55.84
2019-01-30,55.84,57.0,66.2066,56.4,57.1498,56.13
2019-01-31,56.13,55.8,66.1714,56.348,56.9796,56.3
2019-02-01,56.3,56.0,66.1375,56.19,56.857,56.6
2019-02-04,56.6,56.3,66.0997,56.296,56.78,56.85
2019-02-05,56.85,56.85,66.0633,56.344,56.7432,56.15
2019-02-06,56.15,56.73,66.0253,56.406,56.6736,57.03
2019-02-07,57.03,56.09,65.995,56.586,56.621,56.13
2019-02-08,56.13,56.75,65.9614,56.552,56.528,55.99
2019-02-11,55.99,56.17,65.9249,56.43,56.3942,57.36
2019-02-12,57.36,56.56,65.897,56.532,56.2292,57.92
2019-02-13,57.92,57.5,65.8705,56.886,56.0744,58.09
2019-02-14,58.09,57.49,65.847,57.098,55.915,59.1
2019-02-15,59.1,58.45,65.8269,57.692,55.7694,59.14
2019-02-19,59.14,59.04,65.8057,58.322,55.6708,59.06
2019-02-20,59.06,59.4,65.7845,58.662,55.6156,59.21
2019-02-21,59.21,59.14,65.7486,58.92,55.6206,58.7
2019-02-22,58.7,59.14,65.712,59.042,55.6344,58.24
2019-02-25,58.24,58.74,65.6824,58.87,55.6478,57.99
2019-02-26,57.99,58.14,65.6484,58.64,55.6372,56.92
2019-02-27,56.92,57.8,65.6041,58.212,55.5876,56.9
2019-02-28,56.9,56.97,65.5586,57.75,55.5652,57.05
2019-03-01,57.05,57.26,65.5108,57.42,55.5722,55.44
2019-03-04,55.44,55.78,65.4566,56.86,55.5794,53.1
2019-03-05,53.1,55.6,65.3879,55.882,55.5738,51.04
2019-03-06,51.04,53.23,65.3052,54.706,55.5702,50.54
2019-03-07,50.54,51.14,65.2173,53.434,55.5846,49.95
2019-03-08,49.95,50.16,65.1275,52.014,55.609,50.47
2019-03-11,50.47,49.96,65.0402,51.02,55.602,51.33
2019-03-12,51.33,50.67,64.9542,50.666,55.615,53.6
2019-03-13,53.6,51.62,64.8818,51.178,55.6796,53.58
2019-03-14,53.58,53.61,64.8102,51.786,55.722,53.53
2019-03-15,53.53,53.6,64.7426,52.502,55.758,52.07
2019-03-18,52.07,53.35,64.6612,52.822,55.7798,53.91
2019-03-19,53.91,52.51,64.5965,53.338,55.778,53.71
2019-03-20,53.71,53.96,64.5296,53.36,55.7648,55.0
2019-03-21,55.0,53.85,64.4701,53.644,55.7836,54.05
2019-03-22,54.05,54.74,64.4034,53.748,55.7862,53.24
2019-03-25,53.24,53.97,64.3261,53.982,55.7478,53.09
2019-03-26,53.09,53.39,64.2468,53.818,55.6882,53.48
2019-03-27,53.48,53.03,64.159,53.772,55.6386,53.52
2019-03-28,53.52,53.65,64.066,53.476,55.5736,54.29
2019-03-29,54.29,53.93,63.9787,53.524,55.514,54.92
2019-04-01,54.92,54.64,63.8984,53.86,55.478,54.6
2019-04-02,54.6,54.77,63.8162,54.162,55.4226,55.27
2019-04-03,55.27,54.9,63.7252,54.52,55.391,55.11
2019-04-04,55.11,55.27,63.6362,54.838,55.354,55.95
2019-04-05,55.95,55.14,63.5511,55.17,55.3452,55.24
2019-04-08,55.24,55.82,63.4651,55.234,55.3082,55.11
2019-04-09,55.11,55.0,63.3803,55.336,55.289,55.9
2019-04-10,55.9,54.97,63.3,55.462,55.2748,54.63
2019-04-11,54.63,55.98,63.2166,55.366,55.2506,54.54
2019-04-12,54.54,54.99,63.1318,55.084,55.2188,55.17
2019-04-15,55.17,54.79,63.0536,55.07,55.1962,55.32
2019-04-16,55.32,55.6,62.9795,55.112,55.1706,51.05
2019-04-17,51.05,55.43,62.8875,54.142,55.0546,52.23
2019-04-18,52.23,51.08,62.8013,53.662,54.9762,51.1
2019-04-22,51.1,52.24,62.7109,52.974,54.8576,53.03
2019-04-23,53.03,51.21,62.6297,52.546,54.7956,54.03
2019-04-24,54.03,53.21,62.5488,52.288,54.7564,53.89
2019-04-25,53.89,53.79,62.4651,52.856,54.687,55.61
2019-04-26,55.61,54.15,62.3902,53.532,54.6408,56.15
2019-04-29,56.15,55.74,62.3227,54.542,54.602,55.24
2019-04-30,55.24,56.22,62.2414,54.984,54.5248,55.6
2019-05-01,55.6,55.51,62.1606,55.298,54.454,56.51
2019-05-02,56.51,55.6,62.0846,55.822,54.403,56.99
2019-05-03,56.99,56.61,62.0129,56.098,54.3586,57.79
2019-05-06,57.79,55.92,61.9488,56.426,54.3404,56.6
2019-05-07,56.6,57.09,61.879,56.698,54.3076,51.76
2019-05-08,51.76,54.25,61.7879,55.93,54.183,52.38
2019-05-09,52.38,51.16,61.6954,55.104,54.0922,52.11
2019-05-10,52.11,52.29,61.6056,54.128,53.9964,51.18
2019-05-13,51.18,50.93,61.5141,52.806,53.879,51.24
2019-05-14,51.24,51.15,61.4194,51.734,53.795,50.22
2019-05-15,50.22,50.71,61.3221,51.426,53.7374,50.0
2019-05-16,50.0,50.26,61.2231,50.95,53.7166,49.23
2019-05-17,49.23,49.49,61.1178,50.374,53.6904,48.87
2019-05-20,48.87,49.1,61.0105,49.912,53.6688,49.6
2019-05-21,49.6,49.1,60.888,49.584,53.6514,49.25
2019-05-22,49.25,49.35,60.7615,49.39,53.6098,48.15
2019-05-23,48.15,48.72,60.6371,49.02,53.5008,47.56
2019-05-24,47.56,48.24,60.5107,48.686,53.3804,46.92
2019-05-28,46.92,47.75,60.3786,48.296,53.2482,44.39
2019-05-29,44.39,46.51,60.2373,47.254,53.0946,44.64
2019-05-30,44.64,44.5,60.1015,46.332,52.9092,43.42
2019-05-31,43.42,44.24,59.9584,45.386,52.7034,45.3
2019-06-03,45.3,43.49,59.824,44.934,52.5094,47.0
2019-06-04,47.0,45.66,59.6995,44.95,52.3684,46.62
2019-06-05,46.62,47.49,59.5683,45.396,52.236,46.56
2019-06-06,46.56,46.55,59.4386,45.78,52.1054,47.69
2019-06-07,47.69,46.75,59.3148,46.634,51.9896,47.99
2019-06-10,47.99,47.81,59.1932,47.172,51.879,48.23
2019-06-11,48.23,48.2,59.0741,47.418,51.7578,48.08
2019-06-12,48.08,48.13,58.9544,47.71,51.621,49.03
2019-06-13,49.03,48.15,58.8354,48.204,51.5096,48.88
2019-06-14,48.88,49.04,58.719,48.442,51.3818,49.25
2019-06-17,49.25,49.04,58.6042,48.694,51.2646,49.74
2019-06-18,49.74,49.68,58.4876,48.996,51.1404,51.27
2019-06-19,51.27,50.27,58.4114,49.634,51.061,52.41
2019-06-20,52.41,51.9,58.327,50.31,51.007,53.09
2019-06-21,53.09,52.58,58.2541,51.152,50.9508,53.41
2019-06-24,53.41,52.98,58.1857,51.984,50.9264,54.27
2019-06-25,54.27,53.39,58.1179,52.89,50.921,54.84
2019-06-26,54.84,54.38,58.0559,53.604,50.9144,55.41
2019-06-27,55.41,55.07,57.996,54.204,50.9162,56.26
2019-06-28,56.26,55.44,57.9445,54.838,51.0204,56.09
2019-07-01,56.09,56.94,57.8871,55.374,51.0976,56.74
2019-07-02,56.74,56.0,57.8142,55.868,51.2104,57.4
2019-07-03,57.4,57.14,57.7473,56.38,51.2978,58.27
2019-07-05,58.27,57.16,57.6868,56.952,51.3826,55.51
2019-07-08,55.51,57.82,57.6108,56.802,51.415,52.55
2019-07-09,52.55,52.56,57.5228,56.094,51.3538,54.65
2019-07-10,54.65,52.74,57.444,55.676,51.3238,56.41
2019-07-11,56.41,55.69,57.3764,55.478,51.3472,56.9
2019-07-12,56.9,56.41,57.3102,55.204,51.3732,56.95
2019-07-15,56.95,56.9,57.2453,55.492,51.382,57.7
2019-07-16,57.7,56.95,57.1831,56.522,51.3962,56.65
2019-07-17,56.65,55.9,57.1102,56.922,51.3734,56.74
2019-07-18,56.74,56.46,57.0357,56.988,51.3762,56.05
2019-07-19,56.05,56.7,56.9458,56.818,51.462,58.8
2019-07-22,58.8,59.31,56.876,57.188,51.5904,59.3
2019-07-23,59.3,59.09,56.8104,57.508,51.7342,59.56
2019-07-24,59.56,59.19,56.7441,58.09,51.9018,58.93
2019-07-25,58.93,59.16,56.6785,58.528,52.0556,59.4
2019-07-26,59.4,58.59,56.609,59.198,52.2392,59.66
2019-07-29,59.66,59.4,56.5331,59.37,52.4324,60.1
2019-07-30,60.1,59.24,56.4685,59.53,52.6498,59.85
2019-07-31,59.85,60.26,56.4169,59.588,52.8694,59.34
2019-08-01,59.34,59.85,56.369,59.67,53.0642,60.1
2019-08-02,60.1,60.43,56.3197,59.81,53.2812,58.63
2019-08-05,58.63,59.1,56.2607,59.604,53.4908,58.96
2019-08-06,58.96,59.1,56.2137,59.376,53.7188,59.75
2019-08-07,59.75,58.15,56.1677,59.356,53.9754,59.79
2019-08-08,59.79,60.0,56.1284,59.446,54.2834,59.69
2019-08-09,59.69,59.8,56.0919,59.364,54.5844,59.02
2019-08-12,59.02,59.47,56.0475,59.442,54.8964,59.39
2019-08-13,59.39,58.8,56.0178,59.528,55.1782,58.17
2019-08-14,58.17,58.8,55.982,59.212,55.4016,58.36
2019-08-15,58.36,58.28,55.9484,58.926,55.6364,57.82
2019-08-16,57.82,58.0,55.907,58.552,55.8616,56.97
2019-08-19,56.97,57.1,55.8581,58.142,56.0472,55.91
2019-08-20,55.91,57.16,55.8009,57.446,56.2056,56.58
2019-08-21,56.58,56.46,55.7412,57.128,56.3726,55.96
2019-08-22,55.96,56.76,55.6827,56.648,56.5302,54.7
2019-08-23,54.7,55.52,55.6133,56.024,56.6436,55.05
2019-08-26,55.05,55.02,55.5423,55.64,56.767,53.78
2019-08-27,53.78,55.3,55.4308,55.214,56.8576,54.47
2019-08-28,54.47,53.67,55.3524,54.792,56.9522,55.51
2019-08-29,55.51,54.87,55.2815,54.702,57.037,56.37
2019-08-30,56.37,55.75,55.2223,55.036,57.1162,58.54
2019-09-03,58.54,56.37,55.1927,55.734,57.2252,59.15
2019-09-04,59.15,59.5,55.1667,56.808,57.34,57.98
2019-09-05,57.98,59.66,55.1334,57.51,57.4142,59.37
2019-09-06,59.37,57.94,55.1181,58.282,57.5048,61.17
2019-09-09,61.17,59.52,55.1217,59.242,57.62,61.66
2019-09-10,61.66,60.78,55.1365,59.866,57.728,59.81
2019-09-11,59.81,60.48,55.1374,59.998,57.8024,60.3
2019-09-12,60.3,60.0,55.1406,60.462,57.8736,61.86
2019-09-13,61.86,60.83,55.146,60.96,57.9628,63.28
2019-09-16,63.28,61.65,55.149,61.382,58.063,61.65
2019-09-17,61.65,63.2,55.1292,61.38,58.1858,61.3
2019-09-18,61.3,61.44,55.1074,61.678,58.3608,59.75
2019-09-19,59.75,61.4,55.0759,61.568,58.4628,60.04
2019-09-20,60.04,59.91,55.0442,61.204,58.5354,59.35
2019-09-23,59.35,59.97,55.0206,60.418,58.5844,57.37
2019-09-24,57.37,59.3,54.9983,59.562,58.5928,57.78
2019-09-25,57.78,57.27,54.9924,58.858,58.5944,56.0
2019-09-26,56.0,57.78,54.9824,58.108,58.5814,56.32
