ticker,UNP US Equity,UNP US Equity,UNP US Equity,UNP US Equity,UNP US Equity,Close Tomorrow
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,
date,,,,,,
2000-04-04,9.6719,9.7188,11.908,9.5813,9.5925,10.25
2000-04-05,10.25,9.6875,11.8889,9.7375,9.5928,10.3125
2000-04-06,10.3125,10.25,11.8697,9.9406,9.59,10.1875
2000-04-07,10.1875,10.2813,11.8497,10.0219,9.5925,10.4063
2000-04-10,10.4063,10.125,11.8308,10.1656,9.5975,10.7813
2000-04-11,10.7813,10.4063,11.8135,10.3875,9.6119,10.9531
2000-04-12,10.9531,10.7813,11.7955,10.5281,9.6294,10.7031
2000-04-13,10.7031,10.9219,11.7761,10.6063,9.6497,10.2656
2000-04-14,10.2656,10.6719,11.7534,10.6219,9.6584,9.9531
2000-04-17,9.9531,10.2656,11.7294,10.5313,9.6559,10.125
2000-04-18,10.125,9.9688,11.707,10.4,9.66,10.0781
2000-04-19,10.0781,10.1875,11.6844,10.225,9.6678,10.3281
2000-04-20,10.3281,10.1563,11.6631,10.15,9.6797,10.5156
2000-04-24,10.5156,10.3125,11.6414,10.2,9.7047,10.9531
2000-04-25,10.9531,10.5,11.621,10.4,9.74,11.3594
2000-04-26,11.3594,11.2813,11.6032,10.6469,9.7772,10.7188
2000-04-27,10.7188,11.25,11.583,10.775,9.7975,10.5313
2000-04-28,10.5313,10.7969,11.5616,10.8156,9.8212,10.7344
2000-05-01,10.7344,10.4688,11.541,10.8594,9.8466,10.4375
2000-05-02,10.4375,10.5938,11.5173,10.7563,9.8666,10.375
2000-05-03,10.375,10.3125,11.4947,10.5594,9.88,10.1406
2000-05-04,10.1406,10.4375,11.473,10.4438,9.8862,10.5781
2000-05-05,10.5781,10.1563,11.4548,10.4531,9.9116,10.6563
2000-05-08,10.6563,10.5156,11.437,10.4375,9.9375,10.8594
2000-05-09,10.8594,10.6563,11.4198,10.5219,9.9622,10.7188
2000-05-10,10.7188,10.7969,11.4026,10.5906,9.9866,10.7656
2000-05-11,10.7656,10.8125,11.387,10.7156,10.0106,10.9277
2000-05-12,10.9277,10.9063,11.374,10.7855,10.0401,10.9375
2000-05-15,10.9375,10.9375,11.3608,10.8418,10.062,11.1719
2000-05-16,11.1719,10.9375,11.3477,10.9043,10.0967,11.1094
2000-05-17,11.1094,11.1563,11.3348,10.9824,10.1389,11.25
2000-05-18,11.25,11.1094,11.3226,11.0793,10.1823,11.3438
2000-05-19,11.3438,11.1875,11.3097,11.1625,10.2295,11.0781
2000-05-22,11.0781,11.2813,11.2969,11.1906,10.2757,11.2969
2000-05-23,11.2969,11.125,11.2849,11.2156,10.3254,11.2656
2000-05-24,11.2656,11.2969,11.2737,11.2469,10.3745,10.9063
2000-05-25,10.9063,11.0469,11.2613,11.1781,10.4057,10.7031
2000-05-26,10.7031,10.6875,11.2472,11.05,10.4207,10.8438
2000-05-30,10.8438,10.8438,11.2339,11.0031,10.4364,10.625
2000-05-31,10.625,10.9063,11.2195,10.8688,10.4576,10.8438
2000-06-01,10.8438,10.5781,11.2073,10.7844,10.4745,11.25
2000-06-02,11.25,10.875,11.1966,10.8531,10.5064,10.8438
2000-06-05,10.8438,11.2188,11.1826,10.8813,10.5298,10.6094
2000-06-06,10.6094,10.7344,11.1685,10.8344,10.5514,10.75
2000-06-07,10.75,10.6875,11.155,10.8594,10.5729,10.4375
2000-06-08,10.4375,10.7188,11.1391,10.7781,10.5957,10.4844
2000-06-09,10.4844,10.4375,11.1242,10.625,10.6161,10.6563
2000-06-12,10.6563,10.4844,11.1132,10.5875,10.6432,10.5156
2000-06-13,10.5156,10.5938,11.102,10.5688,10.6579,10.1875
2000-06-14,10.1875,10.5156,11.0896,10.4563,10.6679,10.0469
2000-06-15,10.0469,10.1875,11.079,10.3781,10.6754,9.9063
2000-06-16,9.9063,10.0625,11.0665,10.2625,10.6686,9.8125
2000-06-19,9.8125,9.9375,11.0543,10.0938,10.6586,9.7969
2000-06-20,9.7969,9.8281,11.0424,9.95,10.6507,9.8594
2000-06-21,9.8594,9.8125,11.0317,9.8844,10.6398,9.7344
2000-06-22,9.7344,9.8281,11.0166,9.8219,10.6189,9.7656
2000-06-23,9.7656,9.75,11.0007,9.7938,10.5951,9.8125
2000-06-26,9.8125,9.7656,10.9846,9.7938,10.5773,9.8281
2000-06-27,9.8281,9.8438,10.9675,9.8,10.5686,10.1182
2000-06-28,10.1182,9.8594,10.9523,9.8518,10.5719,10.0
2000-06-29,10.0,10.125,10.9352,9.9049,10.5694,9.2969
2000-06-30,9.2969,9.9688,10.9169,9.8111,10.5537,9.5625
2000-07-03,9.5625,9.3594,10.8998,9.7611,10.5384,9.8438
2000-07-05,9.8438,9.5938,10.8851,9.7643,10.525,10.1563
2000-07-06,10.1563,9.875,10.8735,9.7719,10.509,10.4219
2000-07-07,10.4219,10.2031,10.8629,9.8563,10.4903,10.4219
2000-07-10,10.4219,10.4375,10.8535,10.0813,10.4844,10.5625
2000-07-11,10.5625,10.4219,10.8438,10.2813,10.485,10.5469
2000-07-12,10.5469,10.5625,10.8357,10.4219,10.4812,10.25
2000-07-13,10.25,10.5469,10.8269,10.4406,10.4775,10.875
2000-07-14,10.875,10.2813,10.8219,10.5313,10.4875,11.0156
2000-07-17,11.0156,10.875,10.8169,10.65,10.505,10.9844
2000-07-18,10.9844,11.0156,10.814,10.7344,10.5131,10.5781
2000-07-19,10.5781,11.0,10.8077,10.7406,10.5115,10.4844
2000-07-20,10.4844,10.5938,10.8001,10.7875,10.504,10.4063
2000-07-21,10.4063,10.4844,10.792,10.6938,10.4978,10.2969
2000-07-24,10.2969,10.4063,10.7825,10.55,10.4884,10.0
2000-07-25,10.0,10.3125,10.7708,10.3531,10.4699,9.9121
2000-07-26,9.9121,10.0625,10.7586,10.2199,10.4494,10.3906
2000-07-27,10.3906,10.0938,10.7494,10.2012,10.4337,10.6875
2000-07-28,10.6875,10.5,10.7427,10.2574,10.4253,10.7969
2000-07-31,10.7969,10.75,10.737,10.3574,10.4162,10.9063
2000-08-01,10.9063,10.7969,10.7327,10.5387,10.4075,11.1563
2000-08-02,11.1563,10.8906,10.7299,10.7875,10.409,11.3906
2000-08-03,11.3906,11.1875,10.7269,10.9875,10.4109,11.0
2000-08-04,11.0,11.3594,10.7221,11.05,10.4056,11.1719
2000-08-07,11.1719,11.0313,10.7145,11.125,10.4109,11.2188
2000-08-08,11.2188,11.3438,10.7057,11.1875,10.4212,10.8281
2000-08-09,10.8281,11.1875,10.6952,11.1219,10.4209,10.8594
2000-08-10,10.8594,10.8906,10.6852,11.0156,10.4256,11.0469
2000-08-11,11.0469,10.8594,10.6754,11.025,10.4297,11.1094
2000-08-14,11.1094,11.1094,10.6624,11.0125,10.4269,10.8906
2000-08-15,10.8906,11.0781,10.6471,10.9469,10.4278,10.8125
2000-08-16,10.8125,10.8906,10.6335,10.9438,10.4319,10.6406
2000-08-17,10.6406,10.8125,10.6192,10.9,10.4297,10.7813
2000-08-18,10.7813,10.5781,10.6072,10.8469,10.4365,10.7188
2000-08-21,10.7188,10.7969,10.5949,10.7688,10.4412,10.7031
2000-08-22,10.7031,10.6563,10.5834,10.7313,10.4422,10.2188
2000-08-23,10.2188,10.6406,10.5678,10.6125,10.4362,10.375
2000-08-24,10.375,10.25,10.5533,10.5594,10.44,10.3438
2000-08-25,10.3438,10.375,10.5398,10.4719,10.4459,10.1406
2000-08-28,10.1406,10.3281,10.5259,10.3563,10.4506,10.0781
2000-08-29,10.0781,10.1406,10.5106,10.2313,10.4559,9.875
2000-08-30,9.875,10.1094,10.4942,10.1625,10.4575,9.9424
2000-08-31,9.9424,9.9219,10.4776,10.076,10.4591,9.8906
2000-09-01,9.8906,9.8906,10.4625,9.9854,10.4623,9.9688
2000-09-05,9.9688,9.8906,10.4481,9.951,10.4663,10.0
2000-09-06,10.0,9.9688,10.4355,9.9354,10.4701,9.6563
2000-09-07,9.6563,9.9375,10.4228,9.8916,10.4666,9.6563
2000-09-08,9.6563,9.7188,10.4096,9.8344,10.4574,9.5469
2000-09-11,9.5469,9.5938,10.3963,9.7656,10.4483,9.6406
2000-09-12,9.6406,9.5156,10.3836,9.7,10.4552,9.8125
2000-09-13,9.8125,9.625,10.3735,9.6625,10.4602,9.6875
2000-09-14,9.6875,9.8125,10.3631,9.6688,10.4571,9.7813
2000-09-15,9.7813,9.5781,10.3536,9.6938,10.4496,9.7656
2000-09-18,9.7656,9.7813,10.3447,9.7375,10.4365,9.6406
2000-09-19,9.6406,9.75,10.3345,9.7375,10.4208,9.5156
2000-09-20,9.5156,9.6094,10.3235,9.6781,10.3999,9.4844
2000-09-21,9.4844,9.5,10.3143,9.6375,10.3787,9.5469
2000-09-22,9.5469,9.4844,10.3045,9.5906,10.3646,9.6563
2000-09-25,9.6563,9.6875,10.2966,9.5688,10.3402,9.375
2000-09-26,9.375,9.6563,10.2878,9.5156,10.3074,9.5156
2000-09-27,9.5156,9.5313,10.28,9.5156,10.278,9.8438
2000-09-28,9.8438,9.5,10.2746,9.5875,10.2633,9.7344
2000-09-29,9.7344,9.8594,10.2687,9.625,10.2483,9.5781
2000-10-02,9.5781,9.7344,10.2618,9.6094,10.2318,9.8125
2000-10-03,9.8125,9.5938,10.2555,9.6969,10.2221,10.25
2000-10-04,10.25,9.8125,10.2535,9.8438,10.2271,10.5938
2000-10-05,10.5938,10.375,10.2557,9.9938,10.2407,10.3906
2000-10-06,10.3906,10.5938,10.2568,10.125,10.2407,10.0781
2000-10-09,10.0781,10.4375,10.2548,10.225,10.2285,10.3906
2000-10-10,10.3906,10.0781,10.2543,10.3406,10.2204,10.2969
2000-10-11,10.2969,10.3281,10.2518,10.35,10.2082,10.125
2000-10-12,10.125,10.25,10.248,10.2563,10.1876,10.0469
2000-10-13,10.0469,10.1875,10.2444,10.1875,10.1607,10.2031
2000-10-16,10.2031,10.0156,10.2408,10.2125,10.1448,10.0469
2000-10-17,10.0469,10.2031,10.2372,10.1438,10.1223,9.8438
2000-10-18,9.8438,9.9063,10.2327,10.0531,10.0948,10.1563
2000-10-19,10.1563,9.875,10.2297,10.0594,10.0813,10.3125
2000-10-20,10.3125,10.0938,10.2243,10.1125,10.0704,10.4063
2000-10-23,10.4063,10.5,10.2197,10.1531,10.0576,10.625
2000-10-24,10.625,10.375,10.2148,10.2688,10.0479,10.6406
2000-10-25,10.6406,10.6719,10.2096,10.4281,10.0429,10.8594
2000-10-26,10.8594,10.6719,10.2066,10.5688,10.0438,10.8125
2000-10-27,10.8125,10.875,10.2024,10.6688,10.0473,11.2344
2000-10-30,11.2344,10.8594,10.201,10.8344,10.0563,11.7188
2000-10-31,11.7188,11.2344,10.2041,11.0531,10.0763,11.75
2000-11-01,11.75,11.7188,10.2083,11.275,10.0973,11.9688
2000-11-02,11.9688,11.8438,10.2157,11.4969,10.1323,12.0625
2000-11-03,12.0625,12.0313,10.2213,11.7469,10.166,12.1563
2000-11-06,12.1563,12.0625,10.229,11.9313,10.2023,12.0313
2000-11-07,12.0313,12.125,10.238,11.9938,10.2401,11.9219
2000-11-08,11.9219,11.9688,10.2454,12.0281,10.277,12.0781
2000-11-09,12.0781,11.875,10.2554,12.05,10.321,11.9844
2000-11-10,11.9844,12.0781,10.2646,12.0344,10.3619,12.125
2000-11-13,12.125,12.0,10.2749,12.0281,10.4066,12.2656
2000-11-14,12.2656,12.1563,10.2858,12.075,10.4525,12.5469
2000-11-15,12.5469,12.25,10.3001,12.2,10.5034,12.6406
2000-11-16,12.6406,12.5781,10.3142,12.3125,10.5631,12.2344
2000-11-17,12.2344,12.6406,10.325,12.3625,10.6147,12.0469
2000-11-20,12.0469,12.2031,10.3356,12.3469,10.6647,11.9375
2000-11-21,11.9375,12.0469,10.3468,12.2813,10.7106,11.8906
2000-11-22,11.8906,11.9219,10.3576,12.15,10.7522,11.9688
2000-11-24,11.9688,11.8906,10.3711,12.0156,10.7978,11.8438
2000-11-27,11.8438,11.9375,10.3844,11.9375,10.8391,11.8125
2000-11-28,11.8125,11.7344,10.396,11.8906,10.88,11.9844
2000-11-29,11.9844,11.7813,10.4074,11.9,10.9269,11.625
2000-11-30,11.625,12.0469,10.4188,11.8469,10.9691,11.5
2000-12-01,11.5,11.6875,10.429,11.7531,11.0094,11.7031
2000-12-04,11.7031,11.4375,10.4403,11.725,11.0525,11.7656
2000-12-05,11.7656,11.75,10.4506,11.7156,11.0947,11.3438
2000-12-06,11.3438,11.6563,10.4582,11.5875,11.1341,11.4688
2000-12-07,11.4688,11.5,10.469,11.5563,11.1731,11.6719
2000-12-08,11.6719,11.4531,10.4805,11.5906,11.2097,11.7188
2000-12-11,11.7188,11.6719,10.491,11.5938,11.2494,11.9531
2000-12-12,11.9531,11.7344,10.5033,11.6313,11.2969,11.7969
2000-12-13,11.7969,12.0,10.5144,11.7219,11.3366,11.6094
2000-12-14,11.6094,11.8125,10.5252,11.75,11.3638,11.3594
2000-12-15,11.3594,11.5938,10.5328,11.6875,11.3791,11.5781
2000-12-18,11.5781,11.3594,10.5435,11.6594,11.4028,12.3438
2000-12-19,12.3438,11.75,10.5602,11.7375,11.4481,11.9688
2000-12-20,11.9688,12.125,10.5747,11.7719,11.4797,12.4219
2000-12-21,12.4219,11.9063,10.5918,11.9344,11.5222,12.75
2000-12-22,12.75,12.5,10.6118,12.2125,11.5747,12.7969
2000-12-26,12.7969,12.7656,10.6317,12.4563,11.6297,13.1563
2000-12-27,13.1563,12.7656,10.6534,12.6188,11.6888,12.625
2000-12-28,12.625,12.75,10.6698,12.75,11.7403,12.6875
2000-12-29,12.6875,12.6875,10.6835,12.8031,11.7972,12.6563
2001-01-02,12.6563,12.6875,10.6965,12.7844,11.8472,12.6563
2001-01-03,12.6563,12.7031,10.7119,12.7563,11.8941,12.8594
2001-01-04,12.8594,12.7188,10.7262,12.6969,11.9431,12.875
2001-01-05,12.875,13.0938,10.7423,12.7469,11.9881,13.2656
2001-01-08,13.2656,13.0938,10.7603,12.8625,12.0406,13.3594
2001-01-09,13.3594,13.25,10.7794,13.0031,12.0906,13.1094
2001-01-10,13.1094,13.3281,10.7966,13.0938,12.1366,13.2969
2001-01-11,13.2969,13.0469,10.8166,13.1813,12.1778,12.9375
2001-01-12,12.9375,13.0625,10.834,13.1938,12.2022,13.0625
2001-01-16,13.0625,12.9063,10.8528,13.1531,12.2284,13.1563
2001-01-17,13.1563,13.0625,10.8697,13.1125,12.2522,13.1406
2001-01-18,13.1406,13.125,10.8869,13.1188,12.2738,12.9844
2001-01-19,12.9844,13.0938,10.9035,13.0563,12.2903,13.0625
2001-01-22,13.0625,12.9688,10.9175,13.0813,12.3109,12.7656
2001-01-23,12.7656,13.0625,10.9298,13.0219,12.3278,12.4844
2001-01-24,12.4844,12.75,10.9413,12.8875,12.3359,12.5
2001-01-25,12.5,12.2656,10.9518,12.7594,12.3463,12.2813
2001-01-26,12.2813,12.5313,10.9593,12.6188,12.3494,12.56
2001-01-29,12.56,12.4875,10.9673,12.5183,12.3553,12.9525
2001-01-30,12.9525,12.575,10.9785,12.5556,12.3634,13.245
2001-01-31,13.245,12.955,10.9934,12.7078,12.3755,13.325
2001-02-01,13.325,13.25,11.0103,12.8728,12.3973,13.2425
2001-02-02,13.2425,13.35,11.0259,13.065,12.4212,13.1125
2001-02-05,13.1125,13.18,11.0411,13.1755,12.4447,13.225
2001-02-06,13.225,13.1125,11.0555,13.23,12.4714,13.19
2001-02-07,13.19,13.2,11.0689,13.219,12.4958,13.2625
2001-02-08,13.2625,13.1875,11.0805,13.2065,12.5242,13.485
2001-02-09,13.485,13.425,11.0911,13.255,12.5576,13.475
2001-02-12,13.475,13.3875,11.1049,13.3275,12.5874,13.68
2001-02-13,13.68,13.5,11.1206,13.4185,12.6285,13.1675
2001-02-14,13.1675,13.6675,11.1328,13.414,12.6619,13.4625
2001-02-15,13.4625,13.1875,11.1479,13.454,12.6971,13.325
2001-02-16,13.325,13.45,11.1627,13.422,12.7283,13.425
2001-02-20,13.425,13.375,11.1791,13.412,12.7699,13.225
2001-02-21,13.225,13.425,11.1923,13.321,12.805,13.445
2001-02-22,13.445,13.225,11.2063,13.3765,12.8405,13.585
2001-02-23,13.585,13.5,11.2199,13.401,12.8778,13.81
2001-02-26,13.81,13.7125,11.2353,13.498,12.9149,13.9275
2001-02-27,13.9275,13.8,11.2512,13.5985,12.9576,13.735
2001-02-28,13.735,13.9275,11.2652,13.7005,13.0001,13.5725
2001-03-01,13.5725,13.7375,11.2784,13.726,13.0443,13.7625
2001-03-02,13.7625,13.55,11.2913,13.7615,13.088,13.885
2001-03-05,13.885,13.775,11.3052,13.7765,13.1188,13.75
2001-03-06,13.75,13.825,11.3177,13.741,13.1545,13.705
2001-03-07,13.705,13.725,11.3295,13.735,13.1801,14.15
2001-03-08,14.15,13.7075,11.3449,13.8505,13.2081,14.2075
2001-03-09,14.2075,14.0875,11.3594,13.9395,13.2363,14.0375
2001-03-12,14.0375,14.1575,11.3733,13.97,13.254,13.75
2001-03-13,13.75,14.005,11.3875,13.97,13.2765,13.2725
2001-03-14,13.2725,13.55,11.4003,13.8835,13.2882,13.2175
2001-03-15,13.2175,13.21,11.4122,13.697,13.2994,12.57
2001-03-16,12.57,13.0625,11.4219,13.3695,13.2977,12.9
2001-03-19,12.9,12.5825,11.4322,13.142,13.2985,12.9575
2001-03-20,12.9575,12.925,11.4408,12.9835,13.3001,13.1575
2001-03-21,13.1575,12.9575,11.4523,12.9605,13.298,13.0875
2001-03-22,13.0875,13.25,11.4647,12.9345,13.2925,13.16
2001-03-23,13.16,13.0625,11.4768,13.0525,13.2935,13.46
2001-03-26,13.46,13.175,11.4919,13.1645,13.2968,14.05
2001-03-27,14.05,13.5,11.5097,13.383,13.3191,13.9875
2001-03-28,13.9875,13.95,11.5264,13.549,13.3376,14.0375
2001-03-29,14.0375,13.975,11.544,13.739,13.3552,14.0625
2001-03-30,14.0625,14.005,11.5633,13.9195,13.3736,14.3125
2001-04-02,14.3125,14.125,11.5847,14.09,13.4002,14.3375
2001-04-03,14.3375,14.3375,11.6068,14.1475,13.4257,14.125
2001-04-04,14.125,14.225,11.6284,14.175,13.4529,14.0625
2001-04-05,14.0625,14.125,11.6497,14.18,13.4844,13.9875
2001-04-06,13.9875,14.0625,11.6704,14.165,13.5142,13.7525
2001-04-09,13.7525,13.975,11.6905,14.053,13.5436,14.25
2001-04-10,14.25,13.7625,11.7129,14.0355,13.5774,14.23
2001-04-11,14.23,14.375,11.735,14.0565,13.603,14.245
2001-04-12,14.245,14.175,11.757,14.093,13.623,14.275
2001-04-16,14.275,14.1875,11.7778,14.1505,13.642,14.3375
2001-04-17,14.3375,14.275,11.7995,14.2675,13.6639,14.75
2001-04-18,14.75,14.3125,11.8268,14.3675,13.6966,14.875
2001-04-19,14.875,14.725,11.8533,14.4965,13.7296,14.7125
2001-04-20,14.7125,14.875,11.8777,14.59,13.7601,13.75
2001-04-23,13.75,14.5625,11.8957,14.485,13.7698,13.97
2001-04-24,13.97,13.725,11.9134,14.4115,13.7795,13.935
2001-04-25,13.935,13.9725,11.931,14.2485,13.7887,14.355
2001-04-26,14.355,13.9,11.9499,14.1445,13.8022,14.6175
2001-04-27,14.6175,14.3125,11.9703,14.1255,13.8312,14.2225
2001-04-30,14.2225,14.62,11.9901,14.22,13.8464,13.745
2001-05-01,13.745,14.05,12.0045,14.175,13.8548,13.8225
2001-05-02,13.8225,13.7075,12.0185,14.1525,13.8627,13.7525
2001-05-03,13.7525,13.7625,12.0324,14.032,13.8733,13.9875
2001-05-04,13.9875,13.675,12.0494,13.906,13.8841,13.9175
2001-05-07,13.9175,13.9625,12.0666,13.845,13.8908,14.175
2001-05-08,14.175,13.75,12.0854,13.931,13.8981,14.4375
2001-05-09,14.4375,14.15,12.1061,14.054,13.9083,14.7
2001-05-10,14.7,14.44,12.1296,14.2435,13.9276,14.5775
2001-05-11,14.5775,14.7,12.153,14.3615,13.9477,14.6625
2001-05-14,14.6625,14.54,12.1743,14.5105,13.9657,14.6375
2001-05-15,14.6375,14.6375,12.1941,14.603,13.9808,15.15
2001-05-16,15.15,14.6625,12.2158,14.7455,14.0087,14.8625
2001-05-17,14.8625,15.15,12.2356,14.778,14.0319,15.0925
2001-05-18,15.0925,14.925,12.2553,14.881,14.0507,15.1475
2001-05-21,15.1475,15.1,12.2741,14.978,14.0695,14.6325
2001-05-22,14.6325,15.11,12.2922,14.977,14.0814,14.4625
2001-05-23,14.4625,14.5575,12.3087,14.8395,14.0957,14.12
2001-05-24,14.12,14.465,12.3232,14.691,14.1126,13.89
2001-05-25,13.89,14.0625,12.3385,14.4505,14.1261,13.9375
2001-05-29,13.9375,13.9125,12.3539,14.2085,14.1534,13.94
2001-05-30,13.94,13.975,12.3684,14.07,14.1742,14.375
2001-05-31,14.375,13.975,12.3847,14.0525,14.2026,14.1925
2001-06-01,14.1925,14.375,12.4012,14.067,14.2233,14.355
2001-06-04,14.355,14.19,12.4189,14.16,14.2486,14.425
2001-06-05,14.425,14.375,12.4378,14.2575,14.2739,14.4075
2001-06-06,14.4075,14.3625,12.456,14.351,14.2929,14.5
2001-06-07,14.5,14.35,12.4749,14.376,14.3019,14.225
2001-06-08,14.225,14.4988,12.4925,14.3825,14.3067,13.9275
2001-06-11,13.9275,14.0,12.511,14.297,14.3045,13.7575
2001-06-12,13.7575,13.8775,12.5279,14.1635,14.2984,13.7275
2001-06-13,13.7275,13.8,12.5449,14.0275,14.2867,13.15
2001-06-14,13.15,13.725,12.5599,13.7575,14.2629,12.825
2001-06-15,12.825,12.875,12.5736,13.4775,14.2369,12.91
2001-06-18,12.91,12.8125,12.5888,13.274,14.2139,12.925
2001-06-19,12.925,12.91,12.6037,13.1075,14.1926,13.0125
2001-06-20,13.0125,12.9025,12.6193,12.9645,14.1778,13.1225
2001-06-21,13.1225,13.0125,12.6351,12.959,14.1553,13.0675
2001-06-22,13.0675,13.075,12.6504,13.0075,14.132,12.8225
2001-06-25,12.8225,13.005,12.6663,12.99,14.1035,12.815
2001-06-26,12.815,12.5,12.6821,12.968,14.0744,13.2275
2001-06-27,13.2275,12.8775,12.7005,13.011,14.0522,13.4475
2001-06-28,13.4475,13.2425,12.7195,13.076,14.0261,13.7275
2001-06-29,13.7275,13.4875,12.7391,13.208,14.0031,13.75
2001-07-02,13.75,13.7375,12.7594,13.3935,13.9839,13.6875
2001-07-03,13.6875,13.75,12.7789,13.568,13.9827,13.68
2001-07-05,13.68,13.7,12.7985,13.6585,13.9768,13.6325
2001-07-06,13.6325,13.68,12.8185,13.6955,13.9708,13.685
2001-07-09,13.685,13.625,12.8393,13.687,13.9574,13.7375
2001-07-10,13.7375,13.625,12.8606,13.6845,13.9398,14.4125
2001-07-11,14.4125,13.7375,12.8849,13.8295,13.9436,14.29
2001-07-12,14.29,14.45,12.9081,13.9515,13.9545,14.4575
2001-07-13,14.4575,14.275,12.9335,14.1165,13.9672,14.375
2001-07-16,14.375,14.3875,12.9578,14.2545,13.9796,14.425
2001-07-17,14.425,14.3725,12.9807,14.392,13.9884,14.4125
2001-07-18,14.4125,14.4,13.0041,14.392,13.9983,14.3
2001-07-19,14.3,14.25,13.0277,14.394,14.0008,14.065
2001-07-20,14.065,14.3,13.0489,14.3155,13.9933,14.125
2001-07-23,14.125,14.2,13.0683,14.2655,13.9818,13.33
2001-07-24,13.33,13.95,13.082,14.0465,13.9569,13.2875
2001-07-25,13.2875,13.2,13.0965,13.8215,13.9294,13.8
2001-07-26,13.8,13.175,13.1151,13.7215,13.9126,13.65
2001-07-27,13.65,13.7375,13.1314,13.6385,13.8826,13.44
2001-07-30,13.44,13.65,13.1471,13.5015,13.8542,13.4225
2001-07-31,13.4225,13.4125,13.1636,13.52,13.8208,13.45
2001-08-01,13.45,13.45,13.1806,13.5525,13.7869,13.72
2001-08-02,13.72,13.4225,13.1982,13.5365,13.7686,13.5725
2001-08-03,13.5725,13.7,13.2158,13.521,13.7508,13.39
2001-08-06,13.39,13.475,13.2336,13.511,13.7362,13.4975
2001-08-07,13.4975,13.395,13.2503,13.526,13.7284,13.5
2001-08-08,13.5,13.45,13.2662,13.536,13.7196,13.55
2001-08-09,13.55,13.5,13.2819,13.502,13.7118,13.745
2001-08-10,13.745,13.5625,13.2975,13.5365,13.6992,13.545
2001-08-13,13.545,13.745,13.312,13.5675,13.6862,13.63
2001-08-14,13.63,13.5475,13.3259,13.594,13.6717,13.5775
2001-08-15,13.5775,13.625,13.3397,13.6095,13.6548,13.7125
2001-08-16,13.7125,13.5,13.3521,13.642,13.6409,13.4875
2001-08-17,13.4875,13.5625,13.3609,13.5905,13.6206,13.215
2001-08-20,13.215,13.4875,13.3683,13.5245,13.6004,12.915
2001-08-21,12.915,13.1875,13.373,13.3815,13.5802,12.995
2001-08-22,12.995,12.9375,13.3777,13.265,13.5649,13.14
2001-08-23,13.14,13.0,13.3826,13.1505,13.5532,13.195
2001-08-24,13.195,13.1625,13.3884,13.092,13.5541,13.025
2001-08-27,13.025,13.2,13.3939,13.054,13.5581,13.1875
2001-08-28,13.1875,13.0,13.3995,13.1085,13.5636,13.0375
2001-08-29,13.0375,13.1875,13.4047,13.117,13.5659,13.1625
2001-08-30,13.1625,13.05,13.4099,13.1215,13.5689,13.3175
2001-08-31,13.3175,13.1625,13.4152,13.146,13.5728,13.5725
2001-09-04,13.5725,13.3175,13.4203,13.2555,13.5829,13.5475
2001-09-05,13.5475,13.51,13.4248,13.3275,13.5974,13.55
2001-09-06,13.55,13.575,13.4314,13.43,13.6121,13.2925
2001-09-07,13.2925,13.5,13.4376,13.456,13.6134,13.0625
2001-09-10,13.0625,13.1625,13.4433,13.405,13.6057,12.25
2001-09-17,12.25,13.0,13.4451,13.1405,13.5761,12.225
2001-09-18,12.225,12.25,13.4464,12.876,13.5456,11.8175
2001-09-19,11.8175,12.25,13.4462,12.5295,13.5082,11.2025
2001-09-20,11.2025,11.755,13.4432,12.1115,13.4587,11.4375
2001-09-21,11.4375,10.9375,13.4404,11.7865,13.4148,11.475
2001-09-24,11.475,11.5,13.4397,11.6315,13.3706,11.1925
2001-09-25,11.1925,11.5,13.4381,11.425,13.3197,11.325
2001-09-26,11.325,11.2125,13.4363,11.3265,13.258,11.4
2001-09-27,11.4,11.425,13.4344,11.366,13.2002,11.725
2001-09-28,11.725,11.525,13.4363,11.4235,13.1455,11.3625
2001-10-01,11.3625,11.725,13.4358,11.401,13.0852,11.3975
2001-10-02,11.3975,11.3875,13.4344,11.442,13.0247,11.55
2001-10-03,11.55,11.425,13.4336,11.487,12.9675,11.375
2001-10-04,11.375,11.575,13.4307,11.482,12.9089,11.5525
2001-10-05,11.5525,11.375,13.4295,11.4475,12.8587,11.7
2001-10-08,11.7,11.5525,13.4299,11.515,12.8102,11.3125
2001-10-09,11.3125,11.6875,13.4297,11.498,12.7698,11.96
2001-10-10,11.96,11.3125,13.4316,11.58,12.7433,12.16
2001-10-11,12.16,11.91,13.4307,11.737,12.7105,11.8025
2001-10-12,11.8025,12.0625,13.4299,11.787,12.6736,12.005
2001-10-15,12.005,11.75,13.4278,11.848,12.6448,12.1575
2001-10-16,12.1575,12.0075,13.4248,12.017,12.6195,11.9
2001-10-17,11.9,12.1125,13.4203,12.005,12.5885,12.4025
2001-10-18,12.4025,12.0625,13.4166,12.0535,12.5622,12.15
2001-10-19,12.15,12.375,13.4142,12.123,12.5337,12.295
2001-10-22,12.295,12.15,13.4122,12.181,12.5118,12.7575
2001-10-23,12.7575,12.295,13.4127,12.301,12.4971,12.5725
2001-10-24,12.5725,12.7575,13.4123,12.4355,12.4785,12.64
2001-10-25,12.64,12.51,13.4112,12.483,12.4603,12.8575
